line,Trait,trait_value
233,T2.leg.length.m,324.14242634659524
235,T2.leg.length.m,325.76950600927074
237,T2.leg.length.m,323.7899036481965
239,T2.leg.length.m,323.15636437596714
256,T2.leg.length.m,327.691218738286
26,T2.leg.length.m,320.56513289873556
28,T2.leg.length.m,324.5247246316486
280,T2.leg.length.m,328.2589177460008
287,T2.leg.length.m,319.34728205961136
310,T2.leg.length.m,322.7553353178415
313,T2.leg.length.m,321.69511677755094
318,T2.leg.length.m,324.8761384985474
320,T2.leg.length.m,324.66836864314735
325,T2.leg.length.m,327.7051188995279
338,T2.leg.length.m,324.66766036728677
350,T2.leg.length.m,319.7113391542316
352,T2.leg.length.m,315.7429938035029
356,T2.leg.length.m,320.5849325210761
357,T2.leg.length.m,319.5481175871608
358,T2.leg.length.m,317.4667254871106
359,T2.leg.length.m,323.04304893475125
362,T2.leg.length.m,318.90562812079156
365,T2.leg.length.m,318.62668215117134
367,T2.leg.length.m,322.6543712111899
371,T2.leg.length.m,326.049159894504
373,T2.leg.length.m,329.65783655372735
375,T2.leg.length.m,324.5348998434877
377,T2.leg.length.m,323.0500381096984
379,T2.leg.length.m,320.1342275104079
380,T2.leg.length.m,315.18070673311934
383,T2.leg.length.m,323.9143832475781
386,T2.leg.length.m,320.1813965043175
391,T2.leg.length.m,323.27509080739605
392,T2.leg.length.m,324.0357768873809
399,T2.leg.length.m,321.325444238865
405,T2.leg.length.m,319.7366340858547
406,T2.leg.length.m,319.4235150278892
409,T2.leg.length.m,322.8000654400139
41,T2.leg.length.m,321.54725863525476
42,T2.leg.length.m,322.51594062396475
427,T2.leg.length.m,326.0777112692531
437,T2.leg.length.m,317.73797107059397
439,T2.leg.length.m,323.34752006566987
440,T2.leg.length.m,324.6896074028794
45,T2.leg.length.m,322.2360548890298
49,T2.leg.length.m,326.6572217710054
492,T2.leg.length.m,327.2355422887358
513,T2.leg.length.m,316.1995462828874
517,T2.leg.length.m,322.82451670806876
535,T2.leg.length.m,322.22585753752776
555,T2.leg.length.m,320.3869966666987
57,T2.leg.length.m,315.3667567520126
589,T2.leg.length.m,323.4011565634814
59,T2.leg.length.m,322.540132087081
639,T2.leg.length.m,320.0734086968878
642,T2.leg.length.m,320.26997668475906
646,T2.leg.length.m,322.7772121839323
69,T2.leg.length.m,323.8148953462585
705,T2.leg.length.m,323.2637154956193
707,T2.leg.length.m,324.47695349025463
712,T2.leg.length.m,317.4963150847886
714,T2.leg.length.m,319.35873743016305
73,T2.leg.length.m,321.7371721246908
730,T2.leg.length.m,326.35484911594665
732,T2.leg.length.m,320.5477108733592
737,T2.leg.length.m,318.34682925849535
75,T2.leg.length.m,324.28627314567376
757,T2.leg.length.m,321.6423950577387
765,T2.leg.length.m,322.2194988903575
774,T2.leg.length.m,319.5141137042318
783,T2.leg.length.m,319.8534575706637
786,T2.leg.length.m,318.82268926385456
787,T2.leg.length.m,321.0083012802189
796,T2.leg.length.m,325.8727737147887
799,T2.leg.length.m,321.57528783277303
801,T2.leg.length.m,326.0554793220712
802,T2.leg.length.m,326.2662131321242
805,T2.leg.length.m,325.0590268611429
808,T2.leg.length.m,322.6837398023111
812,T2.leg.length.m,328.9806602599448
818,T2.leg.length.m,326.9854906173345
820,T2.leg.length.m,317.984402675062
837,T2.leg.length.m,321.8511634445588
85,T2.leg.length.m,325.8864318515496
852,T2.leg.length.m,322.09433872092524
855,T2.leg.length.m,323.64709376115775
857,T2.leg.length.m,323.6351143859625
859,T2.leg.length.m,314.6634579865891
861,T2.leg.length.m,321.29358566405216
879,T2.leg.length.m,320.18201204089416
88,T2.leg.length.m,314.06428733291773
890,T2.leg.length.m,322.0313402542477
892,T2.leg.length.m,324.32750102579826
894,T2.leg.length.m,327.32898577279843
91,T2.leg.length.m,318.46525772803517
93,T2.leg.length.m,330.56256479325526
101,T1.femur.f,78.19300596677876
105,T1.femur.f,76.82657044219422
109,T1.femur.f,76.57076011285712
129,T1.femur.f,78.15558127725441
136,T1.femur.f,80.52294416070292
138,T1.femur.f,78.20276453766786
142,T1.femur.f,78.76815941577671
149,T1.femur.f,75.95998053376186
153,T1.femur.f,79.47593139976466
158,T1.femur.f,78.02022010438039
161,T1.femur.f,77.35068892336147
176,T1.femur.f,76.19490682306343
177,T1.femur.f,77.22456017024432
181,T1.femur.f,76.29016248617896
195,T1.femur.f,78.39850256744394
208,T1.femur.f,74.18200581096022
21,T1.femur.f,78.9152463136187
217,T1.femur.f,76.81685001437157
227,T1.femur.f,76.55038814670453
228,T1.femur.f,77.78659935377928
229,T1.femur.f,77.1328388050524
233,T1.femur.f,78.45460320070329
235,T1.femur.f,79.16950559125236
237,T1.femur.f,77.52752050919548
239,T1.femur.f,77.73272434887893
256,T1.femur.f,78.96060262247035
26,T1.femur.f,76.73163153615236
28,T1.femur.f,77.83500371389951
280,T1.femur.f,78.09887439741178
287,T1.femur.f,77.38400888354136
310,T1.femur.f,76.23829782915837
313,T1.femur.f,77.85727190941775
318,T1.femur.f,77.926355096492955
320,T1.femur.f,77.1192787167101
325,T1.femur.f,78.6820091644522
338,T1.femur.f,78.03293871598473
350,T1.femur.f,76.28642276435504
352,T1.femur.f,76.8713314002375
356,T1.femur.f,75.81747460752494
357,T1.femur.f,76.40240166450506
358,T1.femur.f,76.39496124079098
359,T1.femur.f,77.57730106085174
362,T1.femur.f,75.93496009486745
365,T1.femur.f,76.78954749575838
367,T1.femur.f,77.67911098577024
371,T1.femur.f,78.82845239199445
373,T1.femur.f,78.79101052074827
375,T1.femur.f,79.11625958373392
377,T1.femur.f,78.1510231342176
379,T1.femur.f,77.59258178109631
380,T1.femur.f,76.0827666507246
383,T1.femur.f,77.7230136751703
386,T1.femur.f,76.56117764771962
391,T1.femur.f,77.7161868635623
392,T1.femur.f,78.65884759332097
399,T1.femur.f,76.7705935261381
405,T1.femur.f,76.86946076798212
406,T1.femur.f,77.29129138372693
409,T1.femur.f,77.3457088355825
41,T1.femur.f,77.26752177557361
42,T1.femur.f,76.6343509890078
427,T1.femur.f,79.09759671083368
437,T1.femur.f,76.99112786770843
439,T1.femur.f,76.77286796973938
440,T1.femur.f,78.36495780197606
45,T1.femur.f,78.23513110391119
49,T1.femur.f,79.18394036238276
492,T1.femur.f,78.3597075840245
513,T1.femur.f,74.67863537965285
517,T1.femur.f,78.26699571319841
535,T1.femur.f,77.73947963100308
555,T1.femur.f,76.55377228949862
57,T1.femur.f,75.93195747998944
589,T1.femur.f,77.93373934478045
59,T1.femur.f,77.30229515990752
639,T1.femur.f,76.82293314478734
642,T1.femur.f,76.31838301480545
646,T1.femur.f,78.21092410317492
69,T1.femur.f,78.31273507317451
705,T1.femur.f,76.6461070700371
707,T1.femur.f,76.79803005500062
712,T1.femur.f,76.01192137949973
714,T1.femur.f,76.93079039469953
73,T1.femur.f,77.5220981202642
730,T1.femur.f,78.17777486851732
732,T1.femur.f,77.54059768304334
737,T1.femur.f,76.77999007588716
75,T1.femur.f,78.34305119609243
757,T1.femur.f,77.51001279795223
765,T1.femur.f,78.32297051962028
774,T1.femur.f,76.6790886365934
783,T1.femur.f,76.40789084410885
786,T1.femur.f,76.32833279651214
787,T1.femur.f,75.6576901520839
796,T1.femur.f,78.32958421292108
799,T1.femur.f,76.70144708701342
801,T1.femur.f,79.15195811037206
802,T1.femur.f,79.10441412434703
805,T1.femur.f,77.99659363672578
808,T1.femur.f,77.56867033605226
812,T1.femur.f,79.82728880452859
818,T1.femur.f,78.99821838630554
820,T1.femur.f,77.88457179031354
837,T1.femur.f,77.40507342661932
85,T1.femur.f,78.29155075723037
852,T1.femur.f,79.12266173908318
855,T1.femur.f,76.88809852545756
857,T1.femur.f,77.68725255933828
859,T1.femur.f,76.65630985217359
861,T1.femur.f,76.48776875478522
879,T1.femur.f,77.19606582341862
88,T1.femur.f,75.18836661020086
890,T1.femur.f,78.14513331400983
892,T1.femur.f,77.59460534797671
894,T1.femur.f,78.33361289795009
91,T1.femur.f,75.45260595989932
93,T1.femur.f,79.27945685735997
101,T1.femur.m,75.94446583915762
105,T1.femur.m,74.43039147911355
109,T1.femur.m,74.9267599777742
129,T1.femur.m,76.78456363098064
136,T1.femur.m,78.2738550846832
138,T1.femur.m,76.29663843827483
142,T1.femur.m,77.22954447131379
149,T1.femur.m,74.41836178629795
153,T1.femur.m,77.48636144669865
158,T1.femur.m,75.61100325357519
161,T1.femur.m,75.7313493381137
176,T1.femur.m,73.7660379776917
177,T1.femur.m,75.62261690177614
181,T1.femur.m,74.84007270797376
195,T1.femur.m,76.34254945947518
208,T1.femur.m,73.03855925043591
21,T1.femur.m,76.51001116266598
217,T1.femur.m,74.72245421147278
227,T1.femur.m,75.40010681213391
228,T1.femur.m,76.43364788700379
229,T1.femur.m,75.20264445794255
233,T1.femur.m,76.26459507742996
235,T1.femur.m,77.03656768047946
237,T1.femur.m,75.68832976859947
239,T1.femur.m,75.77153731288725
256,T1.femur.m,77.30696917085488
26,T1.femur.m,74.79021639160354
28,T1.femur.m,76.34436647606547
280,T1.femur.m,76.10798937307374
287,T1.femur.m,75.34739614959106
310,T1.femur.m,74.91368054211004
313,T1.femur.m,76.32365510665399
318,T1.femur.m,76.26058432190614
320,T1.femur.m,75.85040187448088
325,T1.femur.m,76.49316290470853
338,T1.femur.m,76.26245993994553
350,T1.femur.m,74.11882612361367
352,T1.femur.m,74.53988916021194
356,T1.femur.m,74.11783887093503
357,T1.femur.m,74.5315539851213
358,T1.femur.m,74.8972343087808
359,T1.femur.m,75.80341174311488
362,T1.femur.m,74.50588990961083
365,T1.femur.m,75.04831629691257
367,T1.femur.m,75.83041023512594
371,T1.femur.m,77.41205670595515
373,T1.femur.m,77.07261303552838
375,T1.femur.m,76.92698089930289
377,T1.femur.m,76.47933357372375
379,T1.femur.m,75.79996937465951
380,T1.femur.m,74.284533090389
383,T1.femur.m,75.94994475040515
386,T1.femur.m,75.53860977029997
391,T1.femur.m,75.92016052731498
392,T1.femur.m,77.01734749826099
399,T1.femur.m,75.40684751240485
405,T1.femur.m,74.85648637191242
406,T1.femur.m,75.91856251729207
409,T1.femur.m,75.85131073433614
41,T1.femur.m,75.37176359022469
42,T1.femur.m,75.61622741263396
427,T1.femur.m,77.25715975111969
437,T1.femur.m,75.07572648304162
439,T1.femur.m,74.96993651187086
440,T1.femur.m,76.32221792783817
45,T1.femur.m,76.39557332402303
49,T1.femur.m,76.89080124089946
492,T1.femur.m,76.61206515747578
513,T1.femur.m,73.12269500955901
517,T1.femur.m,76.47480398265195
535,T1.femur.m,75.47744176534552
555,T1.femur.m,75.09662133548522
57,T1.femur.m,73.8630807364907
589,T1.femur.m,76.48269190871267
59,T1.femur.m,75.327743082534
639,T1.femur.m,75.21339095287388
642,T1.femur.m,74.23026221728279
646,T1.femur.m,75.94218859010006
69,T1.femur.m,76.1351839784234
705,T1.femur.m,75.04228748529329
707,T1.femur.m,74.86420820575415
712,T1.femur.m,73.93504200675257
714,T1.femur.m,74.93714301819226
73,T1.femur.m,74.61279069812934
730,T1.femur.m,76.20643268744796
732,T1.femur.m,75.26707980808929
737,T1.femur.m,74.89562005608462
75,T1.femur.m,76.15787298481571
757,T1.femur.m,75.82321934376981
765,T1.femur.m,76.62805052616584
774,T1.femur.m,74.9501911772364
783,T1.femur.m,74.92031401086469
786,T1.femur.m,74.83760405377325
787,T1.femur.m,74.11086035859553
796,T1.femur.m,76.59657351350326
799,T1.femur.m,75.49675097630015
801,T1.femur.m,77.13855707269005
802,T1.femur.m,76.8053590688342
805,T1.femur.m,75.92702355504923
808,T1.femur.m,75.70458462410988
812,T1.femur.m,78.19719194468935
818,T1.femur.m,77.54470931595942
820,T1.femur.m,75.67869626834596
837,T1.femur.m,75.71112511112449
85,T1.femur.m,76.51563240800775
852,T1.femur.m,76.50047819117893
855,T1.femur.m,75.87551743644804
857,T1.femur.m,76.05029901776935
859,T1.femur.m,75.12109731213502
861,T1.femur.m,74.70827080852855
879,T1.femur.m,75.64798197495314
88,T1.femur.m,73.29614134678636
890,T1.femur.m,76.328440183367
892,T1.femur.m,75.90009410284316
894,T1.femur.m,76.44801575088613
91,T1.femur.m,73.62182585911815
93,T1.femur.m,77.79727097265571
101,T2.femur.f,99.27473784094485
105,T2.femur.f,96.42169919912193
109,T2.femur.f,96.41414418582652
129,T2.femur.f,97.89969405130026
136,T2.femur.f,102.141253342567
138,T2.femur.f,97.75042324607352
142,T2.femur.f,100.74293139894017
149,T2.femur.f,96.65665758351639
153,T2.femur.f,101.00785258390906
158,T2.femur.f,99.80952508747009
161,T2.femur.f,98.58486805531665
176,T2.femur.f,96.41076375215354
177,T2.femur.f,97.67397750581486
181,T2.femur.f,96.78506832055191
195,T2.femur.f,99.46981644664304
208,T2.femur.f,92.95576068829271
21,T2.femur.f,98.9950748885337
217,T2.femur.f,96.42571504906726
227,T2.femur.f,97.39241709961719
228,T2.femur.f,98.19376311768687
229,T2.femur.f,97.03327736462678
233,T2.femur.f,99.40770023022391
235,T2.femur.f,99.56424090581567
237,T2.femur.f,97.9177356121356
239,T2.femur.f,99.1700771705465
256,T2.femur.f,99.83544522236834
26,T2.femur.f,97.91304422917686
28,T2.femur.f,98.99589391352382
280,T2.femur.f,101.05412256584958
287,T2.femur.f,96.86488709670051
310,T2.femur.f,97.16234423217621
313,T2.femur.f,97.98550141020064
318,T2.femur.f,99.27953279456021
320,T2.femur.f,98.01531757494547
325,T2.femur.f,101.40022341890305
338,T2.femur.f,98.58188178594395
350,T2.femur.f,97.01515641655662
352,T2.femur.f,96.87731000063779
356,T2.femur.f,97.26854867338834
357,T2.femur.f,96.87610003965383
358,T2.femur.f,96.04765947988624
359,T2.femur.f,97.95759991563386
362,T2.femur.f,96.59912689491252
365,T2.femur.f,97.3408857574866
367,T2.femur.f,98.04138578510731
371,T2.femur.f,99.35304075525576
373,T2.femur.f,100.93843192181532
375,T2.femur.f,99.55975031618705
377,T2.femur.f,99.22222493656919
379,T2.femur.f,97.40856640498423
380,T2.femur.f,95.63329580493243
383,T2.femur.f,98.7817880940602
386,T2.femur.f,98.34984295338394
391,T2.femur.f,97.10577844145335
392,T2.femur.f,98.73368216094227
399,T2.femur.f,96.94904876029149
405,T2.femur.f,97.54536657467446
406,T2.femur.f,97.5712812634459
409,T2.femur.f,97.9495727331334
41,T2.femur.f,98.00098728064063
42,T2.femur.f,97.15191586290922
427,T2.femur.f,99.46320359838542
437,T2.femur.f,96.65203873348305
439,T2.femur.f,97.64954498176498
440,T2.femur.f,99.8202959649928
45,T2.femur.f,98.06323628824914
49,T2.femur.f,99.89221510716052
492,T2.femur.f,100.48531138790368
513,T2.femur.f,94.91032286853076
517,T2.femur.f,98.59981628954299
535,T2.femur.f,98.64010809765375
555,T2.femur.f,97.39388255467414
57,T2.femur.f,95.04628588578132
589,T2.femur.f,98.40124302926415
59,T2.femur.f,98.18331370163047
639,T2.femur.f,97.6722080179396
642,T2.femur.f,97.29416500447991
646,T2.femur.f,99.07304187502602
69,T2.femur.f,98.35262750127355
705,T2.femur.f,97.06324465971989
707,T2.femur.f,97.02640302365097
712,T2.femur.f,95.82582019187299
714,T2.femur.f,97.10730683725824
73,T2.femur.f,97.9696729527243
730,T2.femur.f,99.16207544878363
732,T2.femur.f,97.42885923887836
737,T2.femur.f,96.80771188953894
75,T2.femur.f,98.90388847368568
757,T2.femur.f,98.23023821567067
765,T2.femur.f,97.9037904082391
774,T2.femur.f,95.86868988501294
783,T2.femur.f,96.33412844948504
786,T2.femur.f,97.0884534913659
787,T2.femur.f,96.14122092781432
796,T2.femur.f,100.36965641585887
799,T2.femur.f,97.2311740829404
801,T2.femur.f,100.32770735984536
802,T2.femur.f,100.45513530676195
805,T2.femur.f,98.78956718012833
808,T2.femur.f,97.92697234862239
812,T2.femur.f,100.69652459959337
818,T2.femur.f,100.97985945704166
820,T2.femur.f,96.49741544273566
837,T2.femur.f,97.25853169250921
85,T2.femur.f,99.63247083103516
852,T2.femur.f,99.20910252575226
855,T2.femur.f,99.2022609244016
857,T2.femur.f,97.5276617740167
859,T2.femur.f,94.87050571342542
861,T2.femur.f,97.73864956783264
879,T2.femur.f,97.4755348432724
88,T2.femur.f,94.41602814170847
890,T2.femur.f,98.77417345175232
892,T2.femur.f,98.68224112959224
894,T2.femur.f,100.49261551011288
91,T2.femur.f,96.06055640159562
93,T2.femur.f,101.70353855186214
101,T2.femur.m,95.34131831262052
105,T2.femur.m,92.17015650785743
109,T2.femur.m,92.57152831303804
129,T2.femur.m,94.40572419398426
136,T2.femur.m,98.51588179518248
138,T2.femur.m,94.4107772159394
142,T2.femur.m,97.36139594123561
149,T2.femur.m,93.32762232192965
153,T2.femur.m,97.06240208554615
158,T2.femur.m,95.86553900952296
161,T2.femur.m,95.02409596523685
176,T2.femur.m,91.78298906887467
177,T2.femur.m,94.27837244056967
181,T2.femur.m,93.24901175761946
195,T2.femur.m,95.31639960876552
208,T2.femur.m,88.9674279987858
21,T2.femur.m,94.84907231858398
217,T2.femur.m,92.59224134603899
227,T2.femur.m,93.96309745043884
228,T2.femur.m,94.5567103065624
229,T2.femur.m,93.07022669133711
233,T2.femur.m,95.37184845053214
235,T2.femur.m,95.77813497674899
237,T2.femur.m,94.550870019166
239,T2.femur.m,95.06729533973629
256,T2.femur.m,96.46880618877577
26,T2.femur.m,93.69995731141462
28,T2.femur.m,95.9547002726154
280,T2.femur.m,97.10024610142341
287,T2.femur.m,92.86950165574306
310,T2.femur.m,93.9945089825185
313,T2.femur.m,94.58124234661535
318,T2.femur.m,95.91492318847378
320,T2.femur.m,94.82119908190707
325,T2.femur.m,97.09039108549754
338,T2.femur.m,94.93665445353567
350,T2.femur.m,93.15632689260852
352,T2.femur.m,92.43342752454211
356,T2.femur.m,93.63479661143077
357,T2.femur.m,93.15833331357854
358,T2.femur.m,92.19476323385263
359,T2.femur.m,94.07182772074825
362,T2.femur.m,92.72057507585642
365,T2.femur.m,94.0100323583175
367,T2.femur.m,94.04627943592388
371,T2.femur.m,95.83576028189846
373,T2.femur.m,97.37793547932776
375,T2.femur.m,95.51318400631213
377,T2.femur.m,95.96630043988893
379,T2.femur.m,93.64662063420629
380,T2.femur.m,91.52810970143705
383,T2.femur.m,95.01116802158515
386,T2.femur.m,94.69900594204776
391,T2.femur.m,93.8523575252842
392,T2.femur.m,95.0593386848858
399,T2.femur.m,93.41808347255547
405,T2.femur.m,93.34937015926737
406,T2.femur.m,94.02525555011925
409,T2.femur.m,94.50244408637349
41,T2.femur.m,94.33744748553491
42,T2.femur.m,94.23809913096063
427,T2.femur.m,95.95837223464457
437,T2.femur.m,92.94756061194965
439,T2.femur.m,93.53234863945542
440,T2.femur.m,95.2111935327196
45,T2.femur.m,94.35182612467123
49,T2.femur.m,95.87188284154134
492,T2.femur.m,96.89903276585538
513,T2.femur.m,91.15464986443865
517,T2.femur.m,94.89377428348936
535,T2.femur.m,94.94430560430737
555,T2.femur.m,93.70196026476289
