DGRP_id,day_id,plate_id,neighbour,treatment,arena_id,distance_cm,treatment_ingestion
158,3010,I,2,0,21,233.946,0.715
158,3010,I,2,0,22,242.786,0.715
158,3010,I,2,0,23,238.118,0.715
158,3010,I,1,0,24,248.562,0.715
158,3010,I,1,0,25,200.082,0.826
158,3010,I,2,0,26,131.05,0.826
158,3010,I,2,0,27,232.222,0.826
158,3010,I,2,0,28,266.678,0.826
158,3010,I,2,0,29,222.358,0.826
158,3010,I,1,0,30,104.042,0.826
158,3010,I,1,0,31,301.289,0.993
158,3010,I,1,0,32,218.429,0.993
158,3010,I,1,0,33,180.254,0.993
158,3010,I,1,0,34,219.942,0.993
158,3010,I,1,0,35,252.957,0.993
158,3010,I,1,0,36,203.496,0.993
158,3110,E,1,1,19,325.9,0.406
158,3110,E,2,1,20,384.796,0.406
158,3110,E,2,1,21,322.484,0.406
158,3110,E,2,1,22,272.837,0.406
158,3110,E,2,1,23,278.056,0.406
158,3110,E,1,1,24,303.836,0.406
158,3010,J,2,1,10,342.167,0.66
158,3010,J,2,1,11,274.718,0.66
158,3010,J,1,1,12,276.513,0.66
158,3010,J,1,1,7,367.25,0.66
158,3010,J,2,1,8,454.626,0.66
158,3010,J,2,1,9,341.87,0.66
158,3010,J,1,1,13,343.311,0.493
158,3010,J,1,1,14,382.833,0.493
158,3010,J,2,1,15,343.375,0.493
158,3010,J,2,1,16,366.512,0.493
158,3010,J,2,1,17,374.645,0.493
158,3010,J,1,1,18,264.241,0.493
158,3010,J,1,1,19,334.224,0.882
158,3010,J,2,1,20,457.415,0.882
158,3010,J,2,1,21,314.2,0.882
158,3010,J,2,1,22,279.964,0.882
158,3010,J,2,1,23,309.012,0.882
158,3010,J,1,1,24,419.415,0.882
158,3010,J,1,1,25,285.648,0.632
158,3010,J,2,1,26,439.139,0.632
158,3010,J,2,1,27,181.858,0.632
158,3010,J,2,1,28,430.054,0.632
158,3010,J,2,1,29,306.311,0.632
158,3010,J,1,1,30,312.303,0.632
161,512,C,1,0,1,302.815,1.045
161,512,C,1,0,2,357.858,1.045
161,512,C,1,0,3,252.71,1.045
161,512,C,1,0,4,299.978,1.045
161,412,D,1,0,1,447.858,1.333
161,412,D,1,0,2,117.506,1.333
161,412,D,1,0,3,536.914,1.333
161,412,D,1,0,4,395.901,1.333
161,312,G,2,0,23,227.806,1.75
161,312,G,1,0,24,169.304,1.75
161,312,G,1,0,25,132.584,1.75
161,312,G,2,0,26,181.904,1.75
161,412,C,1,0,19,205.203,1.264
161,412,C,2,0,20,236.609,1.264
161,412,C,2,0,21,334.059,1.264
161,412,C,2,0,22,360.461,1.264
161,412,C,2,0,23,194.6,1.264
161,412,C,1,0,24,268.409,1.264
161,412,C,1,0,25,341.594,1.264
161,412,C,2,0,26,202.328,1.264
161,412,C,2,0,27,211.988,1.264
161,412,C,2,0,28,285.902,1.264
161,412,C,2,0,29,320.941,1.264
161,412,C,1,0,30,160.363,1.264
161,412,C,1,0,31,157.829,1.167
161,412,C,1,0,32,283.117,1.167
161,412,C,1,0,33,265.44,1.167
161,412,C,1,0,34,271.501,1.167
161,412,C,1,0,35,320.964,1.167
161,412,C,1,0,36,303.533,1.167
161,512,C,1,1,5,245.013,0.128
161,512,C,1,1,6,338.131,0.128
161,512,C,1,1,7,318.892,0.128
161,512,C,2,1,8,270.341,0.128
161,312,D,1,1,34,412.374,0.167
161,312,D,1,1,35,489.643,0.167
161,312,D,1,1,36,444.44,0.167
161,412,D,2,1,10,515.97,0.111
161,412,D,2,1,11,439.721,0.111
161,412,D,1,1,12,467.37,0.111
161,412,D,1,1,7,404.878,0.111
161,412,D,2,1,8,552.339,0.111
161,412,D,2,1,9,551.838,0.111
161,412,D,1,1,13,520.391,0.167
161,412,D,1,1,14,540.992,0.167
161,412,D,2,1,15,541.672,0.167
161,412,D,2,1,16,499.82,0.167
161,412,D,2,1,17,539.702,0.167
161,412,D,1,1,18,492.863,0.167
161,412,D,1,1,19,442.964,0.139
161,412,D,2,1,20,473.272,0.139
161,412,D,2,1,21,535.864,0.139
161,412,D,2,1,22,612.875,0.139
161,412,D,2,1,23,581.275,0.139
161,412,D,1,1,24,478.286,0.139
161,412,D,1,1,25,486.926,0.133
161,412,D,2,1,26,444.975,0.133
161,412,D,2,1,27,579.999,0.133
161,412,D,2,1,28,719.894,0.133
176,3010,J,1,0,31,106.711,1.021
176,3010,J,1,0,32,417.462,1.021
176,3010,J,1,0,33,143.457,1.021
176,3010,J,1,0,34,154.984,1.021
176,3010,J,1,0,35,330.637,1.021
176,3010,J,1,0,36,328.93,1.021
176,2910,J,2,0,23,350.28,0.458
176,2910,J,1,0,24,17.3952,0.458
176,3010,K,1,0,1,106.246,0.91
176,3010,K,1,0,2,418.359,0.91
176,3010,K,1,0,3,299.764,0.91
176,3010,K,1,0,4,39.8819,0.91
176,3010,K,1,0,5,472.956,0.91
176,3010,K,1,0,6,80.1072,0.91
176,2910,J,1,0,25,192.596,0.792
176,2910,J,2,0,26,96.5929,0.792
176,2910,J,2,0,27,323.63,0.792
176,2910,J,2,0,28,473.669,0.792
176,2910,J,2,0,29,548.108,0.792
176,3010,K,2,0,10,130.657,1.021
176,3010,K,2,0,11,55.0321,1.021
176,3010,K,1,0,12,338.331,1.021
176,3010,K,1,0,7,184.839,1.021
176,3010,K,2,0,8,459.184,1.021
176,3010,K,2,0,9,169.577,1.021
176,3010,K,1,0,13,377.175,0.745
176,3010,K,1,0,14,307.829,0.745
176,3010,K,2,0,15,320.431,0.745
176,3010,K,2,0,16,160.878,0.745
176,3010,K,2,0,17,390.589,0.745
176,3010,K,1,0,18,444.685,0.745
176,3010,K,1,0,19,425.152,0.745
176,3010,K,2,0,20,290.142,0.745
176,3110,E,1,1,25,425.956,0.347
176,3110,E,2,1,26,475.191,0.347
176,3110,E,2,1,27,436.536,0.347
176,3110,E,2,1,28,383.124,0.347
176,3110,E,2,1,29,500.29,0.347
176,3010,K,1,1,25,363.299,0.438
176,3010,K,2,1,26,39.6987,0.438
176,3010,K,2,1,27,413.731,0.438
176,3010,K,2,1,28,258.934,0.438
176,3010,K,2,1,29,314.467,0.438
176,3010,K,1,1,30,218.353,0.438
176,3110,E,1,1,30,476.532,0.125
176,3110,E,1,1,31,483.947,0.125
176,3110,E,1,1,32,100.107,0.125
176,3110,E,1,1,33,450.968,0.125
176,3110,E,1,1,34,412.31,0.125
176,3110,E,1,1,35,492.497,0.125
176,3010,K,1,1,31,203.314,0.465
176,3010,K,1,1,32,287.313,0.465
176,3010,K,1,1,33,397.094,0.465
176,3010,K,1,1,34,385.794,0.465
176,3010,K,1,1,35,166.418,0.465
176,3010,K,1,1,36,364.866,0.465
176,3110,E,1,1,36,456.523,0.157
176,3110,F,1,1,1,143.942,0.157
176,3110,F,1,1,2,272.982,0.157
176,3110,F,1,1,3,151.592,0.157
176,3110,F,1,1,4,110.557,0.157
176,3110,F,1,1,5,299.611,0.157
176,3110,F,1,1,6,327.519,0.157
177,412,D,1,0,31,368.798,1.25
177,412,D,1,0,32,245.941,1.25
177,412,D,1,0,33,44.8118,1.25
177,412,D,1,0,34,428.503,1.25
177,412,D,1,0,35,410.615,1.25
177,512,C,2,0,10,174.965,0.872
177,512,C,2,0,11,295.638,0.872
177,512,C,2,0,17,179.266,0.872
177,512,C,1,0,18,361.568,0.872
177,512,C,2,0,9,456.97,0.872
177,412,E,1,0,1,127.158,1.278
177,412,E,1,0,2,307.412,1.278
177,412,E,1,0,3,321.598,1.278
177,412,E,1,0,5,9.15974,1.278
177,412,E,1,0,6,10.3386,1.278
177,512,C,1,0,13,301.636,1.094
177,512,C,1,0,14,498.91,1.094
177,512,C,2,0,15,377.618,1.094
177,512,C,2,0,16,405.648,1.094
177,412,E,2,0,10,197.727,1.25
177,412,E,2,0,11,431.702,1.25
177,412,E,1,0,7,300.977,1.25
177,412,E,2,0,8,366.989,1.25
177,412,E,2,0,9,364.638,1.25
177,412,E,1,0,13,464.2,1.306
177,412,E,1,0,14,82.4139,1.306
177,412,E,2,0,15,326.68,1.306
177,412,E,2,0,16,296.625,1.306
177,412,E,2,0,17,28.3887,1.306
177,412,F,1,1,1,231.429,0.833
177,412,F,1,1,2,404.029,0.833
177,412,F,1,1,3,282.402,0.833
177,412,F,1,1,4,72.1839,0.833
177,412,F,1,1,5,53.8853,0.833
177,412,F,1,1,6,157.252,0.833
177,512,C,1,1,19,329.967,0.872
177,512,C,2,1,20,407.748,0.872
177,512,C,2,1,21,416.785,0.872
177,512,C,2,1,22,317.605,0.872
177,412,E,1,1,19,470.056,0.833
177,412,E,2,1,20,440.891,0.833
177,412,E,2,1,21,454.727,0.833
177,412,E,2,1,22,406.564,0.833
177,412,E,2,1,23,423.409,0.833
177,412,E,1,1,24,41.8455,0.833
177,512,C,2,1,23,412.643,0.691
177,512,C,1,1,24,348.512,0.691
177,512,C,1,1,25,455.768,0.691
177,512,C,2,1,26,394.138,0.691
177,512,C,2,1,27,22.7512,0.691
177,412,E,1,1,25,353.422,0.944
177,412,E,2,1,26,332.886,0.944
177,412,E,2,1,27,133.132,0.944
177,412,E,2,1,28,415.655,0.944
177,412,E,1,1,31,430.001,0.833
177,412,E,1,1,32,471.482,0.833
177,412,E,1,1,33,46.3622,0.833
177,412,E,1,1,34,299.519,0.833
177,412,E,1,1,35,150.019,0.833
177,412,E,1,1,36,45.1935,0.833
181,3110,F,2,0,10,586.102,0.681
181,3110,F,2,0,11,268.819,0.681
181,3110,F,1,0,12,304.116,0.681
181,3110,F,1,0,7,311.014,0.681
181,3110,F,2,0,8,509.099,0.681
181,3110,F,2,0,9,501.76,0.681
181,3010,L,1,0,1,436.636,0.965
181,3010,L,1,0,2,291.126,0.965
181,3010,L,1,0,3,113.377,0.965
181,3010,L,1,0,4,237.965,0.965
181,3010,L,1,0,5,387.055,0.965
181,3010,L,1,0,6,261.467,0.965
181,3110,F,1,0,13,424.103,1.069
181,3110,F,1,0,14,469.132,1.069
181,3110,F,2,0,15,414.415,1.069
181,3110,F,2,0,16,514.874,1.069
181,3110,F,2,0,17,70.0069,1.069
181,3110,F,1,0,18,430.088,1.069
181,3010,L,2,0,10,503.561,0.938
181,3010,L,2,0,11,489.944,0.938
181,3010,L,1,0,12,430.057,0.938
181,3010,L,1,0,7,449.637,0.938
181,3010,L,2,0,8,512.933,0.938
181,3010,L,2,0,9,539.366,0.938
181,3110,F,1,0,19,487.032,0.677
181,3110,F,2,0,20,173.692,0.677
181,3110,F,2,0,21,504.542,0.677
181,3110,F,2,0,22,534.801,0.677
181,3110,F,2,0,23,493.709,0.677
181,3110,F,1,0,24,567.919,0.677
181,211,A,2,1,10,57.8817,1.188
181,211,A,2,1,11,506.067,1.188
181,211,A,1,1,12,444.195,1.188
181,211,A,1,1,7,578.006,1.188
181,211,A,2,1,8,465.431,1.188
181,211,A,2,1,9,589.211,1.188
181,3110,F,1,1,25,71.4883,1.181
181,3110,F,2,1,26,470.825,1.181
181,3110,F,2,1,27,439.235,1.181
181,3110,F,2,1,28,98.3042,1.181
181,3110,F,2,1,29,293.536,1.181
181,3110,F,1,1,30,43.6186,1.181
181,111,A,2,1,10,132.724,1.125
181,111,A,2,1,11,237.657,1.125
181,111,A,1,1,12,182.314,1.125
181,111,A,1,1,7,320.401,1.125
181,111,A,2,1,8,446.074,1.125
181,111,A,2,1,9,143.448,1.125
181,3010,L,1,1,13,370.01,1.076
181,3010,L,1,1,14,427.41,1.076
181,3010,L,2,1,15,256.632,1.076
181,3010,L,2,1,16,405.737,1.076
181,3010,L,2,1,17,429.032,1.076
181,3010,L,1,1,18,258.629,1.076
181,111,A,1,1,13,328.551,1.181
181,111,A,1,1,14,418.628,1.181
181,111,A,2,1,15,231.455,1.181
181,111,A,2,1,16,179.936,1.181
181,111,A,2,1,17,164.088,1.181
181,111,A,1,1,18,181.49,1.181
181,3010,L,1,1,19,373.702,1.313
181,3010,L,2,1,20,112.06,1.313
181,111,A,1,1,19,211.819,1.153
181,111,A,2,1,20,216.569,1.153
181,111,A,2,1,21,337.091,1.153
181,111,A,2,1,22,512.095,1.153
181,111,A,2,1,23,72.2668,1.153
181,111,A,1,1,24,483.1,1.153
189,111,B,1,0,1,569.285,0.847
189,111,B,1,0,2,317.618,0.847
189,111,B,1,0,3,323.42,0.847
189,111,B,1,0,4,150.1,0.847
189,111,B,1,0,5,407.182,0.847
189,3110,F,1,0,31,80.5575,0.958
189,3110,F,1,0,32,302.263,0.958
189,3110,F,1,0,33,62.522,0.958
189,3110,F,1,0,34,477.995,0.958
189,3110,F,1,0,35,35.1394,0.958
189,3110,F,1,0,36,40.9239,0.958
189,111,A,1,0,25,123.814,1.264
189,111,A,2,0,26,181.284,1.264
189,111,A,2,0,27,201.217,1.264
189,111,A,2,0,28,16.6872,1.264
189,111,A,2,0,29,17.7227,1.264
189,111,A,1,0,30,40.6826,1.264
189,211,A,1,0,13,10.4348,0.826
189,211,A,1,0,14,344.766,0.826
189,211,A,2,0,15,169.809,0.826
189,211,A,2,0,16,80.1325,0.826
189,211,A,2,0,17,273.464,0.826
189,211,A,1,0,18,602.827,0.826
189,111,A,1,0,31,116.271,1.236
189,111,A,1,0,32,351.08,1.236
189,111,A,1,0,33,52.7116,1.236
189,111,A,1,0,34,109.786,1.236
189,111,A,1,0,35,22.8135,1.236
189,211,A,1,0,19,54.9765,0.854
189,211,A,2,0,20,233.12,0.854
189,211,A,2,0,21,22.991,0.854
189,211,A,1,1,25,36.0969,0.215
189,211,A,2,1,26,200.731,0.215
189,211,A,2,1,27,118.968,0.215
189,211,A,2,1,28,323.282,0.215
189,211,A,2,1,29,245.13,0.215
189,211,A,1,1,30,355.658,0.215
189,111,B,2,1,10,29.2257,0.069
189,111,B,2,1,11,660.26,0.069
189,111,B,1,1,7,564.597,0.069
189,111,B,2,1,8,21.2706,0.069
189,111,B,2,1,9,87.3529,0.069
189,211,A,1,1,31,453.518,0.188
189,211,A,1,1,32,402.116,0.188
189,211,A,1,1,33,377.411,0.188
189,211,A,1,1,34,377.021,0.188
189,111,B,1,1,13,572.596,0.264
189,111,B,1,1,14,590.643,0.264
189,111,B,2,1,15,261.583,0.264
189,111,B,2,1,16,603.625,0.264
189,111,B,1,1,19,434.897,0.125
189,111,B,2,1,20,481.779,0.125
189,111,B,2,1,21,258.154,0.125
189,111,B,2,1,22,34.195,0.125
189,111,B,2,1,23,631.566,0.125
189,111,B,1,1,24,15.2907,0.125
189,111,B,1,1,25,240.682,0.15
189,111,B,2,1,26,550.727,0.15
189,111,B,2,1,27,104.591,0.15
189,111,B,2,1,28,424.972,0.15
189,111,B,2,1,29,60.7948,0.15
195,312,G,2,0,27,347.417,1.771
195,312,G,2,0,28,456.869,1.771
195,312,G,2,0,29,434.946,1.771
195,312,G,1,0,30,363.487,1.771
195,512,C,2,0,28,611.832,1.057
195,512,C,2,0,29,470.315,1.057
195,512,C,1,0,30,549.054,1.057
195,412,F,2,0,10,446.563,1.306
195,412,F,2,0,11,408.116,1.306
195,412,F,1,0,12,359.15,1.306
195,412,F,1,0,7,419.847,1.306
195,412,F,2,0,8,393.179,1.306
195,412,F,2,0,9,433.941,1.306
195,512,C,1,0,31,508.42,0.735
195,512,C,1,0,32,466.161,0.735
195,512,C,1,0,33,502.21,0.735
195,512,C,1,0,34,414.189,0.735
195,512,C,1,0,35,582.826,0.735
195,512,C,1,0,36,568.575,0.735
195,412,F,1,0,13,313.431,1.236
195,412,F,1,0,14,369.799,1.236
195,412,F,2,0,15,361.731,1.236
195,412,F,2,0,16,481.205,1.236
195,412,F,2,0,17,179.682,1.236
195,412,F,1,0,19,521.45,1.236
195,412,F,2,0,20,432.318,1.236
195,412,F,2,0,21,489.959,1.236
195,412,F,2,0,22,385.074,1.236
195,412,F,2,0,23,425.375,1.236
195,412,F,1,0,24,469.616,1.236
195,512,D,1,1,1,321.394,0.622
195,512,D,1,1,2,446.99,0.622
195,512,D,1,1,3,436.084,0.622
195,512,D,1,1,4,555.93,0.622
195,512,D,1,1,5,399.627,0.622
195,512,D,1,1,6,441.145,0.622
195,412,F,1,1,25,427.284,0.722
195,412,F,2,1,26,457.873,0.722
195,412,F,2,1,27,496.369,0.722
195,412,F,2,1,28,465.163,0.722
195,412,F,2,1,29,419.412,0.722
195,412,F,1,1,30,503.886,0.722
195,412,G,1,1,1,413.312,0.417
195,412,G,1,1,2,397.241,0.417
195,412,G,1,1,3,457.224,0.417
195,412,G,1,1,4,321.615,0.417
195,412,G,1,1,5,125.752,0.417
195,412,G,1,1,6,339.818,0.417
195,412,F,1,1,31,467.95,0.444
195,412,F,1,1,32,481.21,0.444
195,412,F,1,1,33,474.516,0.444
195,412,F,1,1,34,402.392,0.444
195,412,F,1,1,35,398.375,0.444
195,412,F,1,1,36,460.759,0.444
195,412,G,2,1,10,404.982,0.583
195,412,G,2,1,11,436.872,0.583
195,412,G,1,1,12,392.963,0.583
195,412,G,1,1,7,398.936,0.583
195,412,G,2,1,8,444.47,0.583
195,412,G,2,1,9,456.171,0.583
313,712,G,1,0,13,495.457,1.104
313,712,G,1,0,14,421.777,1.104
313,712,G,2,0,15,482.505,1.104
313,712,G,2,0,16,519.852,1.104
313,712,G,2,0,17,421.048,1.104
313,712,G,1,0,18,471.684,1.104
313,912,B,1,0,19,447.927,1.018
313,912,B,2,0,20,526.404,1.018
313,912,B,2,0,21,610.683,1.018
313,912,B,2,0,22,489.011,1.018
313,912,B,2,0,23,29.2893,1.018
313,912,B,1,0,24,91.74,1.018
313,812,C,2,0,10,567.225,1.101
313,812,C,2,0,11,456.958,1.101
313,812,C,1,0,12,438.519,1.101
313,812,C,1,0,7,405.991,1.101
313,812,C,2,0,8,447.143,1.101
313,812,C,2,0,9,362.234,1.101
313,912,B,1,0,25,477.732,1.042
313,912,B,2,0,26,368.554,1.042
313,912,B,2,0,27,401.57,1.042
313,912,B,2,0,28,386.846,1.042
313,912,B,2,0,29,374.684,1.042
313,912,B,1,0,30,547.258,1.042
313,812,C,1,0,13,418.364,1.212
313,812,C,1,0,14,400.418,1.212
313,812,C,2,0,15,483.556,1.212
313,812,C,2,0,16,506.426,1.212
313,812,C,2,0,17,474.609,1.212
313,812,C,1,0,18,440.499,1.212
313,1012,A,1,1,13,408.455,0.292
313,1012,A,1,1,14,261.129,0.292
313,1012,A,2,1,15,364.91,0.292
313,1012,A,2,1,16,199.191,0.292
313,1012,A,2,1,17,337.792,0.292
313,1012,A,1,1,18,185.232,0.292
313,912,B,1,1,31,473.061,0.232
313,912,B,1,1,32,408.767,0.232
313,912,B,1,1,33,428.389,0.232
313,912,B,1,1,34,363.571,0.232
313,912,B,1,1,35,508.889,0.232
313,912,B,1,1,36,480.392,0.232
313,812,C,1,1,19,449.42,0.301
313,812,C,2,1,20,411.992,0.301
313,812,C,2,1,21,45.6124,0.301
313,812,C,2,1,22,482.516,0.301
313,812,C,2,1,23,433.579,0.301
313,812,C,1,1,24,365.682,0.301
313,912,C,1,1,1,480.293,0.161
313,912,C,1,1,2,382.337,0.161
313,912,C,1,1,3,385.638,0.161
313,912,C,1,1,4,360.69,0.161
313,912,C,1,1,5,472.42,0.161
313,912,C,1,1,6,265.638,0.161
313,712,G,1,1,19,475.3,0.354
313,712,G,2,1,20,520.237,0.354
313,712,G,2,1,21,509.522,0.354
313,712,G,2,1,22,472.641,0.354
313,712,G,2,1,23,508.414,0.354
313,712,G,1,1,24,390.158,0.354
217,111,B,1,0,31,331.481,1.05
217,111,B,1,0,32,496.964,1.05
217,111,B,1,0,33,173.696,1.05
217,111,B,1,0,34,603.482,1.05
217,111,B,1,0,35,588.149,1.05
217,211,B,1,0,1,116.591,0.532
217,211,B,1,0,2,253.107,0.532
217,211,B,1,0,3,405.887,0.532
217,211,B,1,0,4,420.558,0.532
217,211,B,1,0,5,451.47,0.532
217,211,B,1,0,6,392.83,0.532
217,211,B,1,0,7,303.622,0.532
217,111,C,1,0,1,459.064,0.931
217,111,C,1,0,2,427.656,0.931
217,111,C,1,0,3,393.474,0.931
217,111,C,1,0,4,356.047,0.931
217,111,C,1,0,5,227.045,0.931
217,111,C,1,0,6,494.501,0.931
217,111,C,2,0,10,526.743,1.014
217,111,C,2,0,11,558.081,1.014
217,111,C,1,0,12,411.287,1.014
217,111,C,1,0,7,453.907,1.014
217,111,C,2,0,8,389.577,1.014
217,111,C,2,0,9,467.293,1.014
217,111,C,1,0,13,357.292,0.903
217,111,C,1,0,14,458.005,0.903
217,111,C,2,0,15,331.669,0.903
217,111,C,2,0,16,331.938,0.903
217,111,C,2,0,17,343.016,0.903
217,111,C,1,0,18,274.431,0.903
217,111,D,1,1,1,45.1614,0.625
217,111,D,1,1,2,391.259,0.625
217,211,B,2,1,10,383.398,0.532
217,211,B,2,1,11,621.546,0.532
217,211,B,1,1,12,469.758,0.532
217,211,B,2,1,26,555.661,0.532
217,211,B,2,1,8,401.233,0.532
217,211,B,2,1,9,304.122,0.532
217,111,C,1,1,19,480.571,0.653
217,111,C,2,1,20,545.482,0.653
217,111,C,2,1,21,369.374,0.653
217,111,C,2,1,22,629.982,0.653
217,111,C,2,1,23,541.92,0.653
217,111,C,1,1,24,458.685,0.653
217,211,B,1,1,13,161.824,0.632
217,211,B,1,1,14,165.213,0.632
217,211,B,2,1,15,201.613,0.632
217,211,B,2,1,16,396.533,0.632
217,211,B,2,1,17,524.341,0.632
217,111,C,1,1,25,230.133,0.653
217,111,C,2,1,26,579.634,0.653
217,111,C,2,1,27,520.803,0.653
217,111,C,2,1,28,528.306,0.653
217,111,C,2,1,29,535.527,0.653
217,111,C,1,1,30,97.865,0.653
217,111,C,1,1,31,409.368,1.05
217,111,C,1,1,32,266.059,1.05
217,111,C,1,1,33,341.472,1.05
217,111,C,1,1,34,331.73,1.05
217,111,C,1,1,35,46.7406,1.05
227,312,A,1,0,19,416.504,1.367
227,312,A,2,0,20,477.545,1.367
227,312,A,2,0,21,588.384,1.367
227,312,A,2,0,22,361.189,1.367
227,312,A,2,0,23,415.305,1.367
227,412,A,1,0,13,515.197,1.944
227,412,A,1,0,14,401.627,1.944
227,412,A,2,0,15,552.296,1.944
227,512,A,1,0,13,511.999,0.455
227,512,A,1,0,14,324.896,0.455
227,3011,G,1,0,31,587.316,0.844
227,3011,G,1,0,32,522.803,0.844
227,3011,G,1,0,33,564.54,0.844
227,3011,G,1,0,34,536.975,0.844
227,3011,G,1,0,35,628.81,0.844
227,3011,H,1,0,1,337.188,1.682
227,3011,H,1,0,2,440.166,1.682
227,3011,H,1,0,3,375.15,1.682
227,3011,H,1,0,4,371.315,1.682
227,112,D,1,0,25,300.45,1.101
227,112,D,2,0,26,445.136,1.101
227,112,D,2,0,27,466.288,1.101
227,112,D,2,0,28,409.521,1.101
227,112,D,2,0,29,594.315,1.101
227,112,D,1,0,30,465.054,1.101
227,112,D,1,0,31,385.605,1.003
227,112,D,1,0,32,522.19,1.003
227,112,D,1,0,33,557.313,1.003
227,112,D,1,0,34,541.945,1.003
227,112,D,1,0,35,253.703,1.003
227,212,A,1,1,25,350.47,0.193
227,212,A,2,1,26,279.87,0.193
227,212,A,2,1,27,290.154,0.193
227,212,A,2,1,28,340.708,0.193
227,312,A,1,1,25,317.609,0.347
227,312,A,2,1,26,500.759,0.347
227,312,A,2,1,27,503.564,0.347
227,312,A,2,1,28,558.524,0.347
227,312,A,2,1,29,499.612,0.347
227,312,A,1,1,30,430.509,0.347
227,412,A,2,1,16,598.903,0.222
227,412,A,2,1,17,518.743,0.222
227,412,A,1,1,18,408.646,0.222
227,512,A,1,1,12,371.875,0.318
227,112,E,1,1,1,524.06,0.226
227,112,E,1,1,2,552.182,0.226
227,112,E,1,1,3,440.361,0.226
227,112,E,1,1,4,514.566,0.226
227,112,E,1,1,5,428.141,0.226
227,112,E,1,1,6,313.292,0.226
227,3011,H,1,1,13,383.307,0.307
227,3011,H,1,1,14,434.492,0.307
227,3011,H,1,1,5,271.127,0.307
227,3011,H,1,1,6,341.392,0.307
227,3011,H,2,1,10,496.217,0.399
227,3011,H,2,1,11,353.061,0.399
227,3011,H,1,1,12,382.255,0.399
227,3011,H,1,1,7,417,0.399
227,3011,H,2,1,8,322.426,0.399
227,3011,H,2,1,9,463.864,0.399
228,811,D,1,0,1,555.849,1.319
228,811,D,1,0,2,502.232,1.319
228,811,D,1,0,3,552.543,1.319
228,811,D,1,0,4,446.349,1.319
228,811,D,1,0,5,524.321,1.319
228,811,D,1,0,6,283.347,1.319
228,811,C,1,0,25,388.746,1.333
228,811,C,2,0,26,467.063,1.333
228,811,C,2,0,27,512.977,1.333
228,811,C,2,0,28,504.65,1.333
228,811,C,2,0,29,564.827,1.333
228,811,C,1,0,30,443.12,1.333
228,711,G,1,0,1,481.69,1.361
228,711,G,1,0,2,307.177,1.361
228,711,G,1,0,3,445.861,1.361
228,711,G,1,0,4,409.9,1.361
228,711,G,1,0,5,472.655,1.361
228,711,G,1,0,6,345.762,1.361
228,811,C,1,0,31,374.133,1.333
228,811,C,1,0,32,489.027,1.333
228,811,C,1,0,33,447.117,1.333
228,811,C,1,0,34,557.398,1.333
228,811,C,1,0,35,463.956,1.333
228,811,C,1,0,36,529.51,1.333
228,711,G,2,0,10,536.421,1.347
228,711,G,2,0,11,338.246,1.347
228,711,G,1,0,12,386.61,1.347
228,711,G,1,0,7,487.818,1.347
228,711,G,2,0,8,536.224,1.347
228,711,G,2,0,9,477.258,1.347
228,811,D,2,1,10,601.493,1.042
228,811,D,2,1,11,354.187,1.042
228,811,D,1,1,7,430.512,1.042
228,811,D,2,1,8,431.34,1.042
228,811,D,2,1,9,552.063,1.042
228,711,G,1,1,13,371.211,0.875
228,711,G,1,1,14,459.596,0.875
228,711,G,2,1,15,382.169,0.875
228,711,G,2,1,16,486.953,0.875
228,711,G,2,1,17,409.476,0.875
228,711,G,1,1,18,498.645,0.875
228,811,D,1,1,12,568.327,0.8
228,811,D,1,1,13,581.025,0.8
228,811,D,1,1,14,630.868,0.8
228,811,D,2,1,15,393.232,0.8
228,711,G,1,1,19,415.419,1.194
228,711,G,2,1,20,486.888,1.194
228,711,G,2,1,21,360.223,1.194
228,711,G,2,1,22,83.9161,1.194
228,711,G,2,1,23,493.445,1.194
228,711,G,1,1,24,197.869,1.194
228,811,D,2,1,16,469.499,1.375
228,811,D,2,1,17,544.771,1.375
228,811,D,1,1,18,553.478,1.375
228,811,D,1,1,19,429.241,1.375
228,711,G,1,1,25,423.858,1.35
228,711,G,2,1,26,457.871,1.35
228,711,G,2,1,27,443.624,1.35
228,711,G,2,1,28,485.268,1.35
228,711,G,2,1,29,516.936,1.35
237,211,B,1,0,18,398.607,0.866
237,211,B,1,0,19,184.762,0.866
237,211,B,2,0,20,319.149,0.866
237,211,B,2,0,21,342.387,0.866
237,211,B,2,0,22,386.589,0.866
237,211,B,2,0,23,363.461,0.866
237,211,B,1,0,24,338.538,0.866
237,111,D,2,0,10,288.794,1.417
237,111,D,2,0,11,297.145,1.417
237,111,D,1,0,7,283.796,1.417
237,111,D,2,0,8,371.503,1.417
237,111,D,2,0,9,343.138,1.417
237,111,D,1,0,13,303.769,1.069
237,111,D,1,0,14,240.475,1.069
237,111,D,2,0,15,282.823,1.069
237,111,D,2,0,16,341.654,1.069
237,111,D,2,0,17,361.66,1.069
237,111,D,1,0,18,279.057,1.069
237,111,D,1,0,19,368.217,1.153
237,111,D,2,0,20,367.318,1.153
237,111,D,2,0,21,69.7874,1.153
237,111,D,2,0,22,292.474,1.153
237,111,D,2,0,23,531.548,1.153
237,111,D,1,0,24,289.583,1.153
237,111,D,1,0,25,292.258,1.208
237,111,D,2,0,26,300.811,1.208
237,111,D,2,0,27,158.08,1.208
237,111,D,2,0,28,332.531,1.208
237,111,D,2,0,29,370.474,1.208
