Block,Day,Assay,Chamber,Line,Subject,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,SUM,no_move,move,orient_female,approach,wing,genital_lick,attempt_cop,copulate,sum_court,sum_copulate
1,2,3,4,324,2,2,5,3,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,225,0,1,1,0,1,0,1,26,28,27
1,10,4,7,324,10,4,2,2,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,223,0,2,0,1,0,0,1,26,27,27
3,27,1,2,325,1,2,2,2,7,8,8,8,8,8,8,8,8,8,8,8,8,8,1,1,1,1,1,1,1,1,2,1,1,1,2,132,11,5,0,0,0,0,1,13,14,14
3,30,2,2,332,2,2,1,1,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,1,5,1,195,5,1,0,0,1,0,1,22,24,23
3,32,1,2,350,5,2,5,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,227,0,1,0,0,2,0,1,26,29,27
3,38,3,5,350,9,2,5,2,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,224,0,2,0,0,1,0,1,26,28,27
3,39,4,8,352,11,2,1,3,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,221,1,1,1,0,0,0,1,26,27,27
4,46,2,9,352,17,2,1,6,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,224,1,1,0,0,0,1,1,26,28,27
3,29,2,1,356,2,2,5,3,7,8,8,8,8,8,8,8,8,8,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,113,16,1,1,0,1,0,1,10,12,11
1,4,1,1,360,4,2,2,6,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,3,220,0,2,1,0,0,1,1,25,27,26
1,1,3,1,360,1,5,2,3,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,225,0,1,1,0,1,0,1,26,28,27
1,9,3,8,360,8,2,2,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,224,0,2,0,0,1,0,1,26,28,27
1,1,3,9,362,1,2,2,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2,2,5,209,0,4,0,0,2,0,1,23,26,24
1,8,3,7,362,8,4,3,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,227,0,0,1,1,1,0,1,26,28,27
1,14,2,8,362,14,5,5,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,230,0,0,0,0,3,0,1,26,30,27
1,8,3,9,365,7,3,3,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,1,1,1,1,5,7,6,6,5,180,5,0,2,0,3,2,2,16,23,18
3,29,4,10,367,2,4,5,3,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,227,0,0,1,1,1,0,1,26,28,27
3,29,2,3,371,2,1,2,6,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,224,1,1,0,0,0,1,1,26,28,27
3,38,2,5,377,10,2,4,4,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,1,1,204,3,1,0,2,0,0,1,23,24,24
1,4,1,9,380,4,2,4,3,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,217,1,1,1,1,0,0,1,25,26,26
1,6,1,8,380,6,2,2,4,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,223,0,2,0,1,0,0,1,26,27,27
1,9,1,2,380,9,5,3,3,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,226,0,0,2,0,1,0,1,26,28,27
3,33,3,10,383,6,5,4,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,229,0,0,0,1,2,0,1,26,29,27
3,37,3,3,383,9,5,2,1,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,223,1,1,0,0,1,0,1,26,28,27
3,37,1,3,386,10,2,2,2,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,221,0,3,0,0,0,0,1,26,27,27
1,13,1,8,391,12,2,5,3,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,225,0,1,1,0,1,0,1,26,28,27
1,10,2,3,399,7,2,6,6,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,5,2,2,214,0,3,0,0,1,2,1,23,27,24
1,1,4,6,427,1,2,2,1,7,8,8,8,8,8,8,8,8,6,7,7,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,113,14,4,0,0,0,1,3,8,12,11
1,10,4,8,427,8,2,2,6,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,225,0,2,0,0,0,1,1,26,28,27
3,38,1,6,439,11,3,6,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,222,1,0,1,0,1,1,1,25,28,26
3,34,2,4,440,7,2,3,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,1,1,1,1,1,1,1,1,1,155,10,1,1,0,1,0,1,16,18,17
3,27,1,6,443,1,5,5,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,230,0,0,0,0,3,0,1,26,30,27
1,5,2,2,486,4,2,7,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2,223,0,2,0,0,1,0,2,25,28,27
4,48,2,10,492,5,2,2,1,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,3,6,4,209,1,2,1,1,0,1,1,23,25,24
1,7,4,8,517,5,2,2,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,224,0,2,0,0,1,0,1,26,28,27
4,44,1,7,589,4,2,5,6,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,228,0,1,0,0,1,1,1,26,29,27
4,46,2,2,595,7,6,3,1,7,8,1,7,2,1,7,2,2,2,1,3,2,2,7,7,1,7,7,1,6,6,2,3,1,2,2,109,7,9,3,0,0,3,7,1,11,8
1,13,3,1,639,11,1,4,4,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,224,1,0,0,2,0,0,1,26,27,27
4,48,3,1,646,6,3,5,3,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,226,0,0,2,0,1,0,1,26,28,27
1,13,1,1,705,8,2,2,3,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,2,1,1,1,188,4,3,1,0,0,0,1,21,22,22
1,11,3,3,707,11,2,2,2,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,214,1,3,0,0,0,0,1,25,26,26
1,2,3,8,707,2,2,5,6,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2,2,2,2,2,198,0,6,0,0,1,1,1,21,24,22
1,1,3,5,707,1,2,3,2,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,222,0,2,1,0,0,0,1,26,27,27
1,5,2,6,712,4,2,2,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,224,0,2,0,0,1,0,1,26,28,27
1,8,4,4,712,7,2,5,2,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,224,0,2,0,0,1,0,1,26,28,27
4,45,4,3,721,6,7,3,3,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,228,0,0,2,0,0,0,2,26,28,28
4,47,2,2,721,8,2,2,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,224,0,2,0,0,1,0,1,26,28,27
1,2,4,3,730,2,2,4,2,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,223,0,2,0,1,0,0,1,26,27,27
1,11,1,7,732,10,3,5,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,230,0,0,1,0,1,0,2,26,29,28
4,44,4,8,761,4,5,2,6,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,228,0,1,0,0,1,1,1,26,29,27
4,47,4,4,761,6,2,2,3,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,222,0,2,1,0,0,0,1,26,27,27
1,8,4,2,765,8,1,4,2,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,222,1,1,0,1,0,0,1,26,27,27
1,8,4,8,774,8,2,5,3,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,225,0,1,1,0,1,0,1,26,28,27
1,5,4,4,786,5,2,4,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,226,0,1,0,1,1,0,1,26,28,27
4,42,2,5,787,3,4,3,6,7,8,8,8,8,8,8,8,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,1,3,1,100,15,3,2,1,0,1,1,7,9,8
4,48,3,10,790,9,1,1,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2,1,1,1,1,188,6,1,0,0,1,0,1,21,23,22
4,45,2,5,790,6,4,4,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,1,2,2,1,2,2,183,3,4,0,2,1,0,1,19,21,20
4,47,2,7,796,8,2,5,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,1,5,1,1,196,4,1,0,0,3,0,1,21,25,22
1,10,4,1,799,7,2,2,3,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,1,1,1,1,1,1,1,166,8,2,1,0,0,0,1,18,19,19
4,40,3,7,802,1,2,6,4,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,227,0,1,0,1,0,1,1,26,28,27
4,41,3,10,802,2,2,5,4,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,226,0,1,0,1,1,0,1,26,28,27
4,41,4,3,808,2,5,3,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,228,0,0,1,0,2,0,1,26,29,27
4,47,3,9,812,8,2,2,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,224,0,2,0,0,1,0,1,26,28,27
4,44,4,9,818,5,3,4,3,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,1,1,1,2,1,1,1,1,1,1,2,143,10,2,2,1,0,0,1,14,15,15
4,41,4,8,832,1,1,1,3,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,220,2,0,1,0,0,0,1,26,27,27
4,47,2,4,832,6,2,6,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,228,0,1,0,0,1,1,1,26,29,27
1,2,2,4,852,2,2,2,2,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,2,2,1,195,2,5,0,0,0,0,1,22,23,23
1,4,4,5,852,4,2,2,4,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2,217,0,3,0,1,0,0,1,25,26,26
1,10,4,2,852,10,2,3,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,225,0,1,1,0,1,0,1,26,28,27
4,44,3,5,855,5,5,2,2,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,224,0,2,0,0,1,0,1,26,28,27
1,1,4,3,859,1,3,2,2,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,222,0,2,1,0,0,0,1,26,27,27
1,8,2,5,859,7,2,5,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,227,0,1,0,0,2,0,1,26,29,27
1,14,1,6,859,13,2,4,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,226,0,1,0,1,1,0,1,26,28,27
5,49,4,9,879,4,6,5,2,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,1,1,2,1,1,2,2,1,168,6,4,0,0,1,1,1,17,20,18
5,50,1,3,879,5,2,5,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,1,213,2,1,0,0,2,0,1,24,27,25
5,49,3,3,890,2,4,1,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2,1,212,2,1,0,1,1,0,1,24,26,25
5,49,4,2,908,4,2,2,2,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,1,207,2,3,0,0,0,0,1,24,25,25
5,50,3,3,908,7,1,2,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,2,1,1,1,1,1,1,168,8,2,0,0,1,0,1,18,20,19
2,20,1,1,26,6,2,2,5,1,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,1,2,197,3,3,0,0,1,0,1,22,24,23
2,19,3,5,26,5,2,2,2,2,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,215,0,4,0,0,0,0,1,25,26,26
2,17,2,8,28,3,4,4,5,4,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,1,1,203,3,0,0,3,1,0,1,22,24,23
2,19,3,3,28,4,2,7,5,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,5,5,7,5,7,215,0,1,0,0,5,0,4,20,29,24
2,25,1,10,28,9,2,4,6,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,224,0,1,0,1,1,1,1,25,28,26
2,20,2,6,38,5,2,6,2,4,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,2,208,1,3,0,1,0,1,1,23,25,24
2,18,4,10,38,3,2,5,5,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,224,0,1,0,0,3,0,1,25,29,26
2,22,2,2,38,7,2,2,2,6,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,219,0,3,0,0,0,1,1,25,27,26
2,24,4,2,42,9,2,1,7,3,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,220,1,1,1,0,0,0,2,25,27,27
2,20,3,5,45,6,2,4,1,3,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,217,1,1,1,1,0,0,1,25,26,26
2,18,3,3,49,4,4,5,1,2,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,1,5,6,5,6,195,3,1,0,1,3,2,1,19,25,20
2,15,1,7,57,1,2,2,5,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,221,0,2,0,0,2,0,1,25,28,26
2,19,2,9,57,4,5,4,2,2,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,220,0,2,0,1,1,0,1,25,27,26
2,19,2,7,59,5,5,7,5,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,229,0,0,0,0,3,0,2,25,30,27
2,15,1,4,73,1,5,2,2,2,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,218,0,3,0,0,1,0,1,25,27,26
2,16,3,10,75,2,2,7,5,2,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,1,1,1,1,188,5,2,0,0,1,0,2,20,23,22
2,25,1,9,85,9,2,2,2,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,218,0,3,0,0,1,0,1,25,27,26
2,28,3,10,85,11,2,4,5,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,223,0,1,0,1,2,0,1,25,28,26
2,21,2,1,88,6,7,1,5,5,7,8,8,8,8,8,8,8,8,8,3,5,5,1,3,7,6,6,5,6,7,2,1,5,6,7,172,3,1,2,0,6,4,5,9,24,14
2,25,2,9,91,10,4,2,6,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,224,0,1,0,1,1,1,1,25,28,26
2,26,1,10,91,11,2,2,2,3,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,216,0,3,1,0,0,0,1,25,26,26
2,25,1,8,136,9,2,2,2,2,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,215,0,4,0,0,0,0,1,25,26,26
2,26,2,5,138,9,2,4,3,2,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,218,0,2,1,1,0,0,1,25,26,26
2,26,2,8,158,9,1,1,1,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,215,3,0,0,0,1,0,1,25,27,26
2,18,3,10,161,4,2,5,2,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2,2,209,0,4,0,0,2,0,1,23,26,24
2,15,4,10,177,1,2,2,2,2,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,215,0,4,0,0,0,0,1,25,26,26
2,16,3,7,189,2,2,2,1,2,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,214,1,3,0,0,0,0,1,25,26,26
2,26,1,2,223,12,2,2,1,2,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,207,2,3,0,0,0,0,1,24,25,25
2,20,1,9,227,6,2,4,5,6,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,224,0,1,0,1,1,1,1,25,28,26
2,28,4,9,227,13,1,2,2,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,217,1,2,0,0,1,0,1,25,27,26
2,18,4,5,229,4,2,2,2,2,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,215,0,4,0,0,0,0,1,25,26,26
2,21,1,2,229,7,2,2,2,4,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,217,0,3,0,1,0,0,1,25,26,26
2,25,4,6,229,11,5,4,6,2,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,224,0,1,0,1,1,1,1,25,28,26
3,32,1,7,235,3,3,2,4,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,221,0,1,1,1,1,0,1,25,27,26
3,29,3,5,256,1,2,5,6,2,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,222,0,2,0,0,1,1,1,25,28,26
1,6,3,8,301,6,2,2,1,6,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,218,1,2,0,0,0,1,1,25,27,26
1,8,4,1,304,7,2,2,2,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,218,0,3,0,0,1,0,1,25,27,26
1,6,2,2,306,7,4,4,4,3,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,1,1,1,5,2,185,4,1,1,3,1,0,1,19,21,20
1,1,2,10,306,1,2,2,2,4,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,217,0,3,0,1,0,0,1,25,26,26
1,4,2,2,306,4,2,2,2,2,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,215,0,4,0,0,0,0,1,25,26,26
1,6,2,9,307,5,2,5,6,4,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,224,0,1,0,1,1,1,1,25,28,26
1,8,4,6,307,7,2,4,2,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,220,0,2,0,1,1,0,1,25,27,26
1,14,4,2,307,11,2,2,4,3,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,218,0,2,1,1,0,0,1,25,26,26
1,6,2,6,315,6,4,5,5,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,226,0,0,0,1,3,0,1,25,29,26
3,37,3,9,317,3,2,5,2,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,221,0,2,0,0,2,0,1,25,28,26
1,7,2,5,324,7,2,2,2,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,218,0,3,0,0,1,0,1,25,27,26
1,13,1,10,324,12,5,5,5,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,227,0,0,0,0,4,0,1,25,30,26
1,4,4,1,335,4,1,2,3,2,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,215,1,2,1,0,0,0,1,25,26,26
3,34,2,1,338,5,2,2,2,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,218,0,3,0,0,1,0,1,25,27,26
3,35,2,6,350,7,2,2,4,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,220,0,2,0,1,1,0,1,25,27,26
3,33,3,1,352,6,1,1,7,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2,1,2,202,3,2,0,0,1,0,2,22,25,24
3,30,3,5,356,3,2,3,2,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,219,0,2,1,0,1,0,1,25,27,26
3,35,2,8,356,8,2,2,2,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,218,0,3,0,0,1,0,1,25,27,26
1,10,4,9,358,11,2,2,5,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2,215,0,3,0,0,2,0,1,24,27,25
3,30,3,2,359,2,2,4,5,6,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,3,2,206,1,2,1,1,1,1,1,22,25,23
3,36,3,9,370,7,2,1,2,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,217,1,2,0,0,1,0,1,25,27,26
1,11,2,1,375,11,2,2,2,2,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2,1,1,1,1,1,174,5,5,0,0,0,0,1,19,20,20
3,33,1,7,377,5,2,7,7,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,228,0,1,0,0,1,0,3,25,29,28
1,6,4,4,379,6,2,1,1,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,216,2,1,0,0,1,0,1,25,27,26
1,13,1,9,379,9,2,2,5,3,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,219,0,2,1,0,1,0,1,25,27,26
1,12,2,10,391,11,4,2,3,4,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,220,0,1,1,2,0,0,1,25,26,26
3,39,1,4,392,10,7,1,5,5,7,8,8,8,8,8,8,5,1,5,3,3,5,2,2,7,8,8,8,8,8,8,8,8,8,8,186,2,2,2,0,5,0,3,16,24,19
1,10,2,10,399,8,5,5,2,6,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2,219,0,2,0,0,2,1,1,24,28,25
1,14,4,10,399,12,2,2,2,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,218,0,3,0,0,1,0,1,25,27,26
3,34,1,10,405,6,2,4,5,4,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,222,0,1,0,2,1,0,1,25,27,26
3,34,2,5,406,4,2,2,2,2,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,215,0,4,0,0,0,0,1,25,26,26
3,29,2,2,409,2,2,2,2,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,218,0,3,0,0,1,0,1,25,27,26
1,6,3,7,437,6,2,2,2,5,7,8,8,8,8,8,8,8,8,1,1,1,1,1,3,6,7,8,8,8,5,2,2,2,2,2,142,5,8,1,0,2,1,2,11,16,13
3,33,2,10,439,6,2,2,5,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,221,0,2,0,0,2,0,1,25,28,26
