line,Sex,Lifespan_hrs
RAL-911,Female,185.3
RAL-911,Female,198.283333
RAL-859,Female,184.9
RAL-859,Female,210.741667
RAL-859,Female,210.741667
RAL-859,Female,210.741667
RAL-859,Female,222.716667
RAL-859,Female,234.35
RAL-859,Female,234.35
RAL-859,Female,257.366667
RAL-859,Female,281.65
RAL-859,Female,292.575
RAL-381,Female,77.1333333
RAL-381,Female,77.1333333
RAL-381,Female,89.325
RAL-381,Female,89.325
RAL-381,Female,89.325
RAL-381,Female,89.325
RAL-381,Female,100.158333
RAL-381,Female,124.55
RAL-381,Female,124.55
RAL-381,Female,135.791667
RAL-321,Male,89.85
RAL-321,Male,89.85
RAL-321,Male,89.85
RAL-321,Male,89.85
RAL-321,Male,112.683333
RAL-321,Male,112.683333
RAL-321,Male,112.683333
RAL-321,Male,125.208333
RAL-321,Male,135.841667
RAL-321,Male,135.841667
RAL-727,Male,125.191667
RAL-727,Male,136.416667
RAL-727,Male,147.816667
RAL-727,Male,160.458333
RAL-727,Male,160.458333
RAL-727,Male,160.458333
RAL-727,Male,160.458333
RAL-727,Male,173.025
RAL-727,Male,173.025
RAL-727,Male,173.025
RAL-177,Male,100.416667
RAL-177,Male,100.416667
RAL-177,Male,112.608333
RAL-177,Male,112.608333
RAL-177,Male,160.658333
RAL-177,Male,160.658333
RAL-177,Male,160.658333
RAL-177,Male,173.033333
RAL-177,Male,173.033333
RAL-177,Male,185.225
RAL-802,Male,39.975
RAL-802,Male,77.1333333
RAL-802,Male,77.1333333
RAL-802,Male,100.058333
RAL-802,Male,112.125
RAL-802,Male,124.608333
RAL-802,Male,135.3
RAL-802,Male,147.216667
RAL-802,Male,172.466667
RAL-371,Female,112.558333
RAL-371,Female,125.125
RAL-371,Female,136.266667
RAL-371,Female,136.266667
RAL-371,Female,136.266667
RAL-371,Female,136.266667
RAL-371,Female,147.741667
RAL-371,Female,147.741667
RAL-371,Female,147.741667
RAL-371,Female,160.45
RAL-879,Male,40.7
RAL-879,Male,89.9583333
RAL-879,Male,89.9583333
RAL-879,Male,89.9583333
RAL-879,Male,89.9583333
RAL-879,Male,89.9583333
RAL-879,Male,89.9583333
RAL-879,Male,125.275
RAL-879,Male,136.4
RAL-879,Male,160.6
RAL-439,Male,40.8083333
RAL-439,Male,77.9666667
RAL-439,Male,77.9666667
RAL-439,Male,90.075
RAL-439,Male,90.075
RAL-439,Male,90.075
RAL-439,Male,100.966667
RAL-439,Male,100.966667
RAL-439,Male,100.966667
RAL-439,Male,112.85
RAL-350,Male,90.0083333
RAL-350,Male,100.883333
RAL-350,Male,100.883333
RAL-350,Male,112.733333
RAL-350,Male,112.733333
RAL-350,Male,112.733333
RAL-350,Male,125.291667
RAL-350,Male,125.291667
RAL-350,Male,136.441667
RAL-350,Male,147.916667
RAL-307,Male,111.466667
RAL-307,Male,123.308333
RAL-307,Male,123.308333
RAL-307,Male,136.258333
RAL-307,Male,148.675
RAL-307,Male,148.675
RAL-307,Male,148.675
RAL-307,Male,148.675
RAL-307,Male,160.641667
RAL-307,Male,173.541667
RAL-530,Male,100.908333
RAL-530,Male,100.908333
RAL-530,Male,112.7
RAL-530,Male,112.7
RAL-530,Male,112.7
RAL-530,Male,112.7
RAL-530,Male,112.7
RAL-530,Male,125.308333
RAL-530,Male,136.525
RAL-530,Male,160.641667
RAL-40,Male,112.733333
RAL-40,Male,125.325
RAL-40,Male,125.325
RAL-40,Male,125.325
RAL-40,Male,125.325
RAL-40,Male,136.525
RAL-40,Male,136.525
RAL-40,Male,136.525
RAL-40,Male,147.958333
RAL-40,Male,160.658333
RAL-362,Male,135.9
RAL-362,Male,135.9
RAL-362,Male,135.9
RAL-362,Male,135.9
RAL-362,Male,148.466667
RAL-362,Male,148.466667
RAL-362,Male,148.466667
RAL-362,Male,160.541667
RAL-362,Male,160.541667
RAL-362,Male,173.55
RAL-332,Female,112.741667
RAL-332,Female,112.741667
RAL-332,Female,125.3
RAL-332,Female,125.3
RAL-332,Female,125.3
RAL-332,Female,125.3
RAL-332,Female,125.3
RAL-332,Female,147.925
RAL-332,Female,147.925
RAL-332,Female,185.416667
RAL-821,Female,173.433333
RAL-821,Female,198.5
RAL-821,Female,198.5
RAL-821,Female,211.108333
RAL-821,Female,211.108333
RAL-821,Female,211.108333
RAL-821,Female,223.058333
RAL-821,Female,223.058333
RAL-821,Female,246.333333
RAL-821,Female,246.333333
RAL-335,Female,173.55
RAL-335,Female,186.125
RAL-335,Female,186.125
RAL-335,Female,186.125
RAL-335,Female,198.258333
RAL-335,Female,198.258333
RAL-335,Female,221.525
RAL-335,Female,232.925
RAL-335,Female,232.925
RAL-335,Female,245.233333
RAL-776,Female,125.2
RAL-776,Female,136.333333
RAL-776,Female,160.525
RAL-776,Female,173.175
RAL-776,Female,173.175
RAL-776,Female,185.433333
RAL-776,Female,185.433333
RAL-776,Female,198.283333
RAL-776,Female,198.283333
RAL-83,Female,99.8083333
RAL-83,Female,112
RAL-83,Female,135.191667
RAL-83,Female,147.083333
RAL-83,Female,147.083333
RAL-83,Female,160.05
RAL-83,Female,160.05
RAL-83,Female,172.45
RAL-83,Female,172.45
RAL-83,Female,172.45
RAL-884,Female,112.941667
RAL-884,Female,112.941667
RAL-884,Female,125.5
RAL-884,Female,136.5
RAL-884,Female,136.5
RAL-884,Female,148.116667
RAL-884,Female,148.116667
RAL-884,Female,148.116667
RAL-884,Female,160.991667
RAL-884,Female,185.366667
RAL-26,Female,160.741667
RAL-26,Female,160.741667
RAL-26,Female,173.241667
RAL-26,Female,198.275
RAL-26,Female,198.275
RAL-26,Female,198.275
RAL-26,Female,198.275
RAL-26,Female,198.275
RAL-26,Female,198.275
RAL-26,Female,223.058333
RAL-887,Male,124.583333
RAL-887,Male,135.241667
RAL-887,Male,135.241667
RAL-887,Male,135.241667
RAL-887,Male,160.175
RAL-887,Male,160.175
RAL-887,Male,160.175
RAL-887,Male,160.175
RAL-887,Male,172.383333
RAL-887,Male,184.35
RAL-821,Male,125.416667
RAL-821,Male,160.758333
RAL-821,Male,160.758333
RAL-821,Male,160.758333
RAL-821,Male,185.55
RAL-821,Male,185.55
RAL-821,Male,185.55
RAL-821,Male,198.483333
RAL-821,Male,198.483333
RAL-852,Male,173.35
RAL-852,Male,185.508333
RAL-852,Male,185.508333
RAL-852,Male,185.508333
RAL-852,Male,198.458333
RAL-852,Male,198.458333
RAL-852,Male,198.458333
RAL-852,Male,198.458333
RAL-852,Male,211.058333
RAL-83,Male,124.533333
RAL-83,Male,135.191667
RAL-83,Male,135.191667
RAL-83,Male,135.191667
RAL-83,Male,135.191667
RAL-83,Male,147.083333
RAL-83,Male,147.083333
RAL-83,Male,147.083333
RAL-83,Male,160.125
RAL-83,Male,160.125
RAL-535,Female,147.983333
RAL-535,Female,160.7
RAL-535,Female,160.7
RAL-535,Female,160.7
RAL-535,Female,160.7
RAL-535,Female,185.491667
RAL-535,Female,185.491667
RAL-535,Female,198.441667
RAL-535,Female,198.441667
RAL-535,Female,198.441667
RAL-897,Male,40.8416667
RAL-897,Male,40.8416667
RAL-897,Male,78
RAL-897,Male,78
RAL-897,Male,90.1416667
RAL-897,Male,90.1416667
RAL-897,Male,90.1416667
RAL-897,Male,90.1416667
RAL-897,Male,112.825
RAL-897,Male,112.825
RAL-427,Female,76.125
RAL-427,Female,136.175
RAL-427,Female,160.875
RAL-427,Female,160.875
RAL-427,Female,160.875
RAL-427,Female,160.875
RAL-427,Female,160.875
RAL-427,Female,186.275
RAL-427,Female,198.383333
RAL-375,Female,147.958333
RAL-375,Female,147.958333
RAL-375,Female,147.958333
RAL-375,Female,160.658333
RAL-375,Female,160.658333
RAL-375,Female,160.658333
RAL-375,Female,160.658333
RAL-375,Female,173.35
RAL-375,Female,185.441667
RAL-375,Female,198.35
RAL-26,Male,136.191667
RAL-26,Male,136.191667
RAL-26,Male,136.191667
RAL-26,Male,148.583333
RAL-26,Male,148.583333
RAL-26,Male,148.583333
RAL-26,Male,160.858333
RAL-26,Male,160.858333
RAL-26,Male,160.858333
RAL-26,Male,160.858333
RAL-239,Male,89.9666667
RAL-239,Male,100.816667
RAL-239,Male,100.816667
RAL-239,Male,112.625
RAL-239,Male,112.625
RAL-239,Male,112.625
RAL-239,Male,112.625
RAL-239,Male,112.625
RAL-239,Male,112.625
RAL-239,Male,125.225
RAL-309,Male,100.983333
RAL-309,Male,100.983333
RAL-309,Male,112.816667
RAL-309,Male,125.391667
RAL-309,Male,125.391667
RAL-309,Male,136.55
RAL-309,Male,136.55
RAL-309,Male,136.55
RAL-309,Male,148.008333
RAL-309,Male,160.716667
RAL-239,Female,136.416667
RAL-239,Female,147.85
RAL-239,Female,147.85
RAL-239,Female,160.55
RAL-239,Female,160.55
RAL-239,Female,185.358333
RAL-239,Female,185.358333
RAL-239,Female,185.358333
RAL-239,Female,185.358333
RAL-239,Female,198.291667
RAL-535,Male,90.0666667
RAL-535,Male,90.0666667
RAL-535,Male,90.0666667
RAL-535,Male,100.95
RAL-535,Male,100.95
RAL-535,Male,112.808333
RAL-535,Male,125.366667
RAL-535,Male,125.366667
RAL-535,Male,125.366667
RAL-535,Male,136.5
RAL-38,Female,88.2833333
RAL-38,Female,88.2833333
RAL-38,Female,88.2833333
RAL-38,Female,88.2833333
RAL-38,Female,88.2833333
RAL-38,Female,88.2833333
RAL-38,Female,88.2833333
RAL-38,Female,88.2833333
RAL-38,Female,100.841667
RAL-38,Female,111.658333
RAL-409,Female,90.1416667
RAL-409,Female,125.45
RAL-409,Female,125.45
RAL-409,Female,136.591667
RAL-409,Female,136.591667
RAL-409,Female,136.591667
RAL-409,Female,136.591667
RAL-409,Female,136.591667
RAL-409,Female,148.075
RAL-409,Female,148.075
RAL-332,Male,90.0083333
RAL-332,Male,90.0083333
RAL-332,Male,100.883333
RAL-332,Male,100.883333
RAL-332,Male,100.883333
RAL-332,Male,112.741667
RAL-332,Male,112.741667
RAL-332,Male,112.741667
RAL-332,Male,125.3
RAL-332,Male,136.433333
RAL-738,Male,40.55
RAL-738,Male,89.8833333
RAL-738,Male,89.8833333
RAL-738,Male,100.725
RAL-738,Male,100.725
RAL-738,Male,112.516667
RAL-738,Male,136.333333
RAL-738,Male,136.333333
RAL-738,Male,147.75
RAL-129,Male,100.825
RAL-129,Male,111.641667
RAL-129,Male,111.641667
RAL-129,Male,123.408333
RAL-129,Male,123.408333
RAL-129,Male,123.408333
RAL-129,Male,136.15
RAL-129,Male,136.15
RAL-129,Male,136.15
RAL-129,Male,148.508333
RAL-879,Female,100.85
RAL-879,Female,160.6
RAL-879,Female,160.6
RAL-879,Female,160.6
RAL-879,Female,160.6
RAL-879,Female,173.158333
RAL-879,Female,185.35
RAL-879,Female,185.35
RAL-879,Female,185.35
RAL-879,Female,198.225
RAL-787,Male,112.483333
RAL-787,Male,136.325
RAL-787,Male,136.325
RAL-787,Male,136.325
RAL-787,Male,136.325
RAL-787,Male,136.325
RAL-787,Male,136.325
RAL-787,Male,136.325
RAL-787,Male,160.433333
RAL-787,Male,160.433333
RAL-129,Female,111.641667
RAL-129,Female,148.566667
RAL-129,Female,160.833333
RAL-129,Female,160.833333
RAL-129,Female,160.833333
RAL-129,Female,173.716667
RAL-129,Female,173.716667
RAL-129,Female,173.716667
RAL-129,Female,173.716667
RAL-129,Female,186.258333
RAL-843,Female,147.866667
RAL-843,Female,147.866667
RAL-843,Female,160.575
RAL-843,Female,160.575
RAL-843,Female,160.575
RAL-843,Female,160.575
RAL-843,Female,185.483333
RAL-843,Female,185.483333
RAL-843,Female,185.483333
RAL-843,Female,210.758333
RAL-371,Male,90.0166667
RAL-371,Male,90.0166667
RAL-371,Male,100.875
RAL-371,Male,100.875
RAL-371,Male,112.691667
RAL-371,Male,112.691667
RAL-371,Male,112.691667
RAL-371,Male,112.691667
RAL-371,Male,112.691667
RAL-371,Male,136.466667
RAL-502,Male,65.425
RAL-502,Male,76.1166667
RAL-502,Male,88.2916667
RAL-502,Male,100.85
RAL-502,Male,111.666667
RAL-502,Male,111.666667
RAL-502,Male,111.666667
RAL-502,Male,111.666667
RAL-502,Male,111.666667
RAL-502,Male,123.416667
RAL-40,Female,147.958333
RAL-40,Female,173.35
RAL-40,Female,173.35
RAL-40,Female,185.466667
RAL-40,Female,185.466667
RAL-40,Female,198.391667
RAL-40,Female,198.391667
RAL-40,Female,198.391667
RAL-40,Female,198.391667
RAL-40,Female,211.016667
RAL-406,Female,40.55
RAL-406,Female,40.55
RAL-406,Female,160.458333
RAL-406,Female,185.258333
RAL-406,Female,198.166667
RAL-406,Female,198.166667
RAL-406,Female,198.166667
RAL-406,Female,198.166667
RAL-406,Female,210.816667
RAL-406,Female,222.775
RAL-38,Male,27.7333333
RAL-38,Male,27.7333333
RAL-38,Male,27.7333333
RAL-38,Male,53.325
RAL-38,Male,53.325
RAL-38,Male,65.4416667
RAL-38,Male,65.4416667
RAL-38,Male,65.4416667
RAL-38,Male,76.125
RAL-38,Male,88.3
RAL-908,Male,136.466667
RAL-908,Male,160.65
RAL-908,Male,160.65
RAL-908,Male,160.65
RAL-908,Male,173.316667
RAL-908,Male,185.441667
RAL-908,Male,185.441667
RAL-908,Male,185.441667
RAL-908,Male,185.441667
RAL-908,Male,185.441667
RAL-427,Male,88.2916667
RAL-427,Male,111.658333
RAL-427,Male,111.658333
RAL-427,Male,123.425
RAL-427,Male,136.175
RAL-427,Male,136.175
RAL-427,Male,160.825
RAL-427,Male,160.825
RAL-427,Male,160.825
RAL-427,Male,160.825
RAL-427,Male,186.266667
RAL-757,Female,100.975
RAL-757,Female,125.416667
RAL-757,Female,136.516667
RAL-757,Female,160.741667
RAL-757,Female,160.741667
RAL-757,Female,160.741667
RAL-757,Female,185.291667
RAL-757,Female,185.291667
RAL-757,Female,185.291667
RAL-757,Female,211.066667
RAL-101,Male,39.9583333
RAL-101,Male,89.1166667
RAL-101,Male,89.1166667
RAL-101,Male,111.975
RAL-101,Male,111.975
RAL-101,Male,124.658333
RAL-101,Male,124.658333
RAL-101,Male,124.658333
RAL-101,Male,159.733333
RAL-321,Female,112.733333
RAL-321,Female,125.316667
RAL-321,Female,136.491667
RAL-321,Female,136.491667
RAL-321,Female,136.491667
RAL-321,Female,136.491667
RAL-321,Female,136.491667
RAL-321,Female,147.941667
RAL-321,Female,160.641667
RAL-321,Female,185.433333
RAL-309,Female,112.875
RAL-309,Female,112.875
RAL-309,Female,125.408333
RAL-309,Female,125.408333
RAL-309,Female,136.5
RAL-309,Female,136.5
RAL-309,Female,136.5
RAL-309,Female,136.5
RAL-309,Female,136.5
RAL-309,Female,148.016667
RAL-26,Female,136.191667
RAL-26,Female,160.858333
RAL-26,Female,160.858333
RAL-26,Female,173.75
RAL-26,Female,173.75
RAL-26,Female,186.291667
RAL-26,Female,186.291667
RAL-26,Female,186.291667
RAL-26,Female,186.291667
RAL-26,Female,221.675
RAL-439,Female,100.966667
RAL-439,Female,100.966667
RAL-439,Female,125.391667
RAL-439,Female,136.5
RAL-439,Female,136.5
RAL-439,Female,136.5
RAL-439,Female,136.5
RAL-439,Female,148
RAL-439,Female,160.716667
RAL-439,Female,160.716667
RAL-502,Female,160.841667
RAL-502,Female,160.841667
RAL-502,Female,160.841667
RAL-502,Female,173.733333
RAL-502,Female,173.733333
RAL-502,Female,173.733333
RAL-502,Female,186.266667
RAL-502,Female,186.266667
RAL-502,Female,186.266667
RAL-502,Female,210.075
RAL-350,Female,173.291667
RAL-350,Female,185.525
RAL-350,Female,185.525
RAL-350,Female,185.525
RAL-350,Female,185.525
RAL-350,Female,185.525
RAL-350,Female,185.525
RAL-350,Female,185.525
RAL-350,Female,185.525
RAL-350,Female,198.366667
RAL-530,Female,125.3
RAL-530,Female,125.3
RAL-530,Female,136.508333
RAL-530,Female,136.508333
RAL-530,Female,136.508333
RAL-530,Female,147.933333
RAL-530,Female,160.633333
RAL-530,Female,160.633333
RAL-530,Female,173.333333
RAL-530,Female,185.45
RAL-373,Female,160.766667
RAL-373,Female,160.766667
RAL-373,Female,160.766667
RAL-373,Female,173.65
RAL-373,Female,173.65
RAL-373,Female,186.233333
RAL-373,Female,186.233333
RAL-373,Female,186.233333
RAL-373,Female,186.233333
RAL-373,Female,221.625
RAL-805,Male,111.75
RAL-805,Male,111.75
RAL-805,Male,123.283333
RAL-805,Male,136.216667
RAL-805,Male,136.216667
RAL-805,Male,136.216667
RAL-805,Male,136.216667
RAL-805,Male,148.6
RAL-805,Male,160.575
RAL-805,Male,160.575
RAL-28,Female,111.941667
RAL-28,Female,124.483333
RAL-28,Female,135.466667
RAL-28,Female,135.466667
RAL-28,Female,147.091667
RAL-28,Female,147.091667
RAL-28,Female,147.091667
RAL-28,Female,147.091667
RAL-28,Female,159.966667
RAL-28,Female,159.966667
RAL-491,Female,173.5
RAL-491,Female,185.466667
RAL-491,Female,198.533333
RAL-491,Female,198.533333
RAL-491,Female,211.266667
RAL-491,Female,211.266667
RAL-491,Female,211.266667
RAL-491,Female,211.266667
RAL-491,Female,234.875
RAL-491,Female,234.875
RAL-879,Female,113.066667
RAL-879,Female,136.616667
RAL-879,Female,136.616667
RAL-879,Female,161.116667
RAL-879,Female,161.116667
RAL-879,Female,173.508333
RAL-879,Female,173.508333
RAL-879,Female,185.475
RAL-879,Female,198.516667
RAL-879,Female,211.266667
RAL-340,Male,136.125
RAL-340,Male,160.808333
RAL-340,Male,173.691667
RAL-340,Male,186.208333
RAL-340,Male,198.35
RAL-340,Male,210.016667
RAL-340,Male,210.016667
RAL-340,Male,210.016667
RAL-340,Male,233.025
RAL-340,Male,245.316667
RAL-59,Female,124.383333
RAL-59,Female,135.433333
RAL-59,Female,135.433333
RAL-59,Female,147.058333
RAL-59,Female,147.058333
RAL-59,Female,147.058333
RAL-59,Female,159.933333
RAL-59,Female,159.933333
RAL-59,Female,172.316667
RAL-59,Female,210.083333
RAL-437,Female,135.466667
RAL-437,Female,159.966667
RAL-437,Female,159.966667
RAL-437,Female,159.966667
RAL-437,Female,184.316667
RAL-437,Female,184.316667
RAL-437,Female,184.316667
RAL-437,Female,184.316667
RAL-437,Female,197.441667
RAL-437,Female,210.116667
RAL-491,Female,173.491667
RAL-491,Female,173.491667
RAL-491,Female,185.641667
RAL-491,Female,198.591667
RAL-491,Female,198.591667
RAL-491,Female,198.591667
RAL-491,Female,211.208333
RAL-491,Female,211.208333
RAL-491,Female,211.208333
RAL-491,Female,223.166667
RAL-361,Female,160.808333
RAL-361,Female,210.016667
RAL-361,Female,210.016667
RAL-361,Female,221.608333
RAL-361,Female,233.016667
RAL-361,Female,245.3
RAL-361,Female,245.3
RAL-361,Female,257.3
RAL-361,Female,268.216667
RAL-361,Female,268.216667
RAL-340,Female,173.716667
RAL-340,Female,186.225
RAL-340,Female,198.333333
RAL-340,Female,210.016667
RAL-340,Female,210.016667
RAL-340,Female,221.608333
RAL-340,Female,221.608333
RAL-340,Female,221.608333
RAL-340,Female,233.008333
RAL-340,Female,245.3
RAL-887,Female,160
RAL-887,Female,172.383333
RAL-887,Female,172.383333
RAL-887,Female,184.366667
RAL-887,Female,184.366667
RAL-887,Female,184.366667
RAL-887,Female,184.366667
RAL-887,Female,197.483333
RAL-887,Female,197.483333
RAL-887,Female,210.158333
RAL-563,Female,113.016667
RAL-563,Female,125.566667
RAL-563,Female,136.566667
RAL-563,Female,136.566667
RAL-563,Female,136.566667
RAL-563,Female,161.066667
RAL-563,Female,173.458333
RAL-563,Female,173.458333
RAL-563,Female,185.433333
RAL-563,Female,185.433333
RAL-409,Male,90
RAL-409,Male,125.583333
RAL-409,Male,125.583333
RAL-409,Male,125.583333
RAL-409,Male,136.583333
RAL-409,Male,136.583333
RAL-409,Male,136.583333
RAL-409,Male,148.208333
RAL-409,Male,161.083333
RAL-409,Male,161.083333
RAL-336,Male,27.6833333
RAL-336,Male,53.275
RAL-336,Male,53.275
RAL-336,Male,65.3583333
RAL-336,Male,111.608333
RAL-336,Male,111.608333
RAL-336,Male,123.366667
RAL-336,Male,148.483333
RAL-804,Male,65.325
RAL-804,Male,65.325
RAL-804,Male,100.883333
RAL-804,Male,111.941667
RAL-804,Male,111.941667
RAL-804,Male,135.933333
RAL-804,Male,135.933333
RAL-804,Male,135.933333
RAL-804,Male,135.933333
RAL-843,Female,172.366667
RAL-843,Female,172.366667
RAL-843,Female,184.35
RAL-843,Female,184.35
RAL-843,Female,197.475
RAL-843,Female,197.475
RAL-843,Female,210.133333
RAL-843,Female,222.108333
RAL-843,Female,222.108333
RAL-843,Female,222.108333
RAL-352,Female,41.0333333
RAL-352,Female,100.9
RAL-352,Female,113.041667
RAL-352,Female,125.6
RAL-352,Female,125.6
RAL-352,Female,125.6
RAL-352,Female,136.6
RAL-352,Female,136.6
RAL-352,Female,148.225
RAL-352,Female,161.1
RAL-900,Female,90.225
RAL-900,Female,90.225
RAL-900,Female,101.133333
RAL-900,Female,125.566667
RAL-900,Female,136.65
RAL-900,Female,136.65
RAL-900,Female,148.166667
RAL-900,Female,148.166667
RAL-900,Female,148.166667
RAL-900,Female,160.883333
RAL-374,Female,112.083333
RAL-374,Female,124.625
RAL-374,Female,124.625
RAL-374,Female,135.358333
RAL-374,Female,147.108333
RAL-374,Female,147.108333
RAL-374,Female,160.05
RAL-374,Female,160.05
RAL-374,Female,160.05
RAL-374,Female,184.408333
RAL-861,Female,88.1583333
RAL-861,Female,100.841667
RAL-861,Female,135.925
RAL-861,Female,148.5
RAL-861,Female,148.5
RAL-861,Female,148.5
RAL-861,Female,160.558333
RAL-861,Female,160.558333
RAL-861,Female,160.558333
RAL-861,Female,173.55
RAL-83,Female,88.8666667
RAL-83,Female,111.9
RAL-83,Female,111.9
RAL-83,Female,111.9
RAL-83,Female,124.441667
RAL-83,Female,124.441667
RAL-83,Female,135.433333
RAL-83,Female,135.433333
RAL-83,Female,147.058333
RAL-83,Female,159.941667
RAL-822,Female,101.1
RAL-822,Female,125.525
RAL-822,Female,125.525
RAL-822,Female,136.633333
RAL-822,Female,148.141667
RAL-822,Female,148.141667
RAL-822,Female,160.85
RAL-822,Female,160.85
RAL-822,Female,198.608333
RAL-822,Female,198.608333
RAL-491,Male,161.116667
RAL-491,Male,161.116667
RAL-491,Male,161.116667
RAL-491,Male,161.116667
RAL-491,Male,161.116667
RAL-491,Male,161.116667
RAL-491,Male,161.116667
RAL-491,Male,161.116667
RAL-491,Male,173.5
RAL-491,Male,173.5
RAL-757,Female,39.9
RAL-757,Female,39.9
RAL-757,Female,77.0416667
RAL-757,Female,160
RAL-757,Female,172.383333
RAL-757,Female,184.358333
RAL-757,Female,210.15
RAL-757,Female,222.141667
RAL-757,Female,233.766667
RAL-177,Male,88.25
RAL-177,Male,100.808333
RAL-177,Male,136.133333
RAL-177,Male,136.133333
RAL-177,Male,136.133333
RAL-177,Male,148.5
RAL-177,Male,148.5
RAL-177,Male,148.5
RAL-177,Male,148.5
RAL-177,Male,160.775
RAL-892,Female,161.133333
RAL-892,Female,173.516667
RAL-892,Female,173.516667
RAL-892,Female,173.516667
RAL-892,Female,185.483333
RAL-892,Female,198.55
RAL-892,Female,198.55
RAL-892,Female,198.55
RAL-892,Female,211.283333
RAL-892,Female,223.258333
RAL-563,Male,40.9916667
RAL-563,Male,100.866667
RAL-563,Male,113.008333
RAL-563,Male,113.008333
RAL-563,Male,113.008333
RAL-563,Male,125.558333
RAL-563,Male,125.558333
RAL-563,Male,125.558333
RAL-563,Male,136.558333
RAL-563,Male,161.066667
RAL-391,Male,39.9083333
RAL-391,Male,39.9083333
RAL-391,Male,77.0833333
RAL-391,Male,77.0833333
RAL-391,Male,77.0833333
RAL-391,Male,77.0833333
RAL-391,Male,77.0833333
RAL-391,Male,89.225
RAL-391,Male,89.225
RAL-391,Male,89.225
RAL-189,Male,39.825
RAL-189,Male,76.975
RAL-189,Male,76.975
RAL-189,Male,99.7333333
RAL-189,Male,99.7333333
RAL-189,Male,111.883333
RAL-189,Male,111.883333
RAL-189,Male,124.425
RAL-189,Male,124.425
RAL-189,Male,124.425
RAL-83,Male,111.908333
RAL-83,Male,124.45
RAL-83,Male,135.425
RAL-83,Male,135.425
RAL-83,Male,135.425
RAL-83,Male,135.425
RAL-83,Male,159.925
RAL-83,Male,159.925
RAL-83,Male,159.925
RAL-83,Male,159.925
RAL-892,Female,136.808333
RAL-892,Female,161.316667
RAL-892,Female,161.316667
RAL-892,Female,161.316667
RAL-892,Female,161.316667
RAL-892,Female,173.7
RAL-892,Female,173.7
RAL-892,Female,185.683333
RAL-892,Female,198.766667
RAL-892,Female,211.466667
RAL-239,Male,90.0583333
RAL-239,Male,90.0583333
RAL-239,Male,90.0583333
RAL-239,Male,100.916667
RAL-239,Male,113.066667
RAL-239,Male,113.066667
RAL-239,Male,113.066667
RAL-239,Male,113.066667
RAL-239,Male,125.616667
RAL-239,Male,148.216667
RAL-757,Male,88.9416667
RAL-757,Male,88.9416667
RAL-757,Male,88.9416667
RAL-757,Male,111.975
RAL-757,Male,111.975
RAL-757,Male,111.975
RAL-757,Male,111.975
RAL-757,Male,111.975
RAL-757,Male,147.125
RAL-757,Male,172.391667
RAL-358,Female,135.908333
RAL-358,Female,135.908333
RAL-358,Female,148.475
RAL-358,Female,148.475
RAL-358,Female,160.541667
RAL-358,Female,160.541667
RAL-358,Female,173.541667
RAL-358,Female,173.541667
RAL-358,Female,173.541667
RAL-358,Female,186.308333
RAL-790,Male,39.8
RAL-790,Male,39.8
RAL-790,Male,39.8
RAL-790,Male,39.8
RAL-790,Male,39.8
RAL-790,Male,76.95
RAL-790,Male,76.95
RAL-790,Male,88.8666667
RAL-790,Male,88.8666667
RAL-790,Male,88.8666667
RAL-900,Male,41.0333333
RAL-900,Male,41.0333333
RAL-900,Male,41.0333333
RAL-900,Male,41.0333333
RAL-900,Male,41.0333333
RAL-900,Male,41.0333333
RAL-900,Male,41.0333333
RAL-900,Male,78.175
RAL-900,Male,113.025
RAL-900,Male,113.025
RAL-821,Male,136.616667
RAL-821,Male,148.241667
RAL-821,Male,161.125
RAL-821,Male,161.125
RAL-821,Male,161.125
RAL-821,Male,161.125
RAL-821,Male,173.508333
RAL-821,Male,173.508333
RAL-821,Male,173.508333
RAL-821,Male,185.475
RAL-101,Female,135.5
RAL-101,Female,135.5
RAL-101,Female,135.5
RAL-101,Female,135.5
RAL-101,Female,147.125
RAL-101,Female,147.125
RAL-101,Female,160
RAL-101,Female,160
RAL-101,Female,160
RAL-307,Female,135.916667
RAL-307,Female,135.916667
RAL-307,Female,135.916667
RAL-307,Female,148.475
RAL-307,Female,160.558333
RAL-307,Female,160.558333
RAL-307,Female,160.558333
RAL-307,Female,160.558333
RAL-307,Female,160.558333
RAL-307,Female,160.558333
RAL-377,Male,111.575
RAL-377,Male,111.575
RAL-377,Male,123.333333
RAL-377,Male,123.333333
RAL-377,Male,123.333333
RAL-377,Male,123.333333
RAL-377,Male,136.083333
RAL-377,Male,136.083333
RAL-377,Male,160.741667
RAL-377,Male,173.625
RAL-808,Female,185.4
RAL-808,Female,185.4
RAL-808,Female,185.4
RAL-808,Female,185.4
RAL-808,Female,185.4
RAL-808,Female,185.4
RAL-808,Female,198.416667
RAL-808,Female,198.416667
RAL-808,Female,211.166667
RAL-808,Female,223.15
RAL-392,Female,161.033333
RAL-392,Female,161.033333
RAL-392,Female,173.416667
RAL-392,Female,185.391667
RAL-392,Female,185.391667
RAL-392,Female,198.491667
RAL-392,Female,198.491667
RAL-392,Female,198.491667
RAL-392,Female,211.183333
RAL-392,Female,223.158333
RAL-730,Female,148.558333
RAL-730,Female,160.833333
RAL-730,Female,160.833333
RAL-730,Female,173.716667
RAL-730,Female,173.716667
RAL-730,Female,173.716667
RAL-730,Female,186.241667
RAL-730,Female,198.366667
RAL-730,Female,210.041667
