line,sex,time
737,male,28.85
737,male,46.48
737,male,84.98
737,male,110.54
738,male,53.06
738,male,17.24
738,male,19.33
738,male,21.38
738,male,6.06
738,male,8.27
738,male,20.95
738,male,16.46
738,male,12.56
738,male,29.6
738,male,26.12
738,male,21.17
738,male,11.88
738,male,9.37
738,male,25.01
738,male,18.34
738,male,15.7
738,male,22.12
738,male,22.26
738,male,32.37
748,male,68.3
748,male,15.96
748,male,9.73
748,male,134.91
748,male,19.77
748,male,16.33
748,male,10.89
748,male,30.79
748,male,45
748,male,38.04
748,male,32.38
748,male,7.9
748,male,4.86
748,male,121
748,male,103.32
748,male,0.9
748,male,111.86
748,male,44.14
748,male,44.26
748,male,95.06
757,male,10.58
757,male,30.32
757,male,127.83
757,male,32.67
757,male,8.46
757,male,21.22
757,male,45.24
757,male,0
757,male,18.65
757,male,7.67
757,male,36.46
757,male,15.33
757,male,42.26
757,male,28
757,male,62.25
757,male,0
757,male,19.06
757,male,21.8
757,male,21.11
757,male,29.74
761,male,26.88
761,male,85.64
761,male,6.71
761,male,4.75
761,male,0
761,male,12.96
761,male,29.53
761,male,4.28
761,male,10.17
761,male,16.29
761,male,41.77
761,male,0
761,male,8.23
761,male,6.08
761,male,12.3
761,male,45.94
761,male,17.54
761,male,24.63
761,male,40.65
761,male,18.14
765,male,54.96
765,male,22.36
765,male,27.76
765,male,30.14
765,male,20.97
765,male,21.76
765,male,20.25
765,male,33.78
765,male,7.28
765,male,1.65
765,male,39.2
765,male,42.29
765,male,10.08
765,male,39.84
765,male,11.41
765,male,39.92
765,male,60.74
765,male,28.55
765,male,47.84
765,male,5.32
774,male,9.11
774,male,19.21
774,male,33.82
774,male,5.12
774,male,22.66
774,male,5.83
774,male,0.73
774,male,7.8
774,male,8.43
774,male,8.62
774,male,26.11
774,male,3.05
774,male,17.53
774,male,14.67
774,male,23.18
774,male,25.29
774,male,20.6
774,male,3.66
774,male,9.27
774,male,2.07
776,male,27.5
776,male,92.01
776,male,11.46
776,male,9.99
776,male,15.2
776,male,12.1
776,male,24.63
776,male,12.68
776,male,0
776,male,8.82
776,male,9.11
776,male,35.67
776,male,8.76
776,male,6.47
776,male,0
776,male,11.47
776,male,17.48
776,male,23.5
776,male,5.76
776,male,33.01
783,male,25.02
783,male,42.22
783,male,56.26
783,male,56.89
783,male,51.48
783,male,0
783,male,0
783,male,25.64
783,male,126.27
783,male,72.37
783,male,0
783,male,30.47
783,male,80.89
783,male,105.48
783,male,6.63
783,male,0
783,male,0
783,male,67.17
783,male,0
783,male,91.14
786,male,53.06
786,male,111.73
786,male,62.6
786,male,37.16
786,male,30.67
786,male,0
786,male,4.92
786,male,19.99
786,male,32.28
786,male,44.77
786,male,6.89
786,male,83.92
786,male,0
786,male,67.41
786,male,0
786,male,50.15
786,male,83.09
786,male,24.01
786,male,0
786,male,42.21
787,male,152.53
787,male,71.21
787,male,37.13
787,male,65.12
787,male,130.84
787,male,128
787,male,151.58
787,male,172.26
787,male,166.38
787,male,72.03
787,male,0
787,male,161.53
787,male,67.83
787,male,104.69
787,male,149.97
787,male,146.18
787,male,0
787,male,94.96
787,male,159.73
787,male,115.44
790,male,103.67
790,male,39.54
790,male,90.49
790,male,63.9
790,male,63.06
790,male,64.97
790,male,59.81
790,male,101.71
790,male,130.17
790,male,94.78
790,male,48.19
790,male,75.33
790,male,34.45
790,male,67.82
790,male,13.12
790,male,49.99
790,male,54.68
790,male,69.78
790,male,63.51
790,male,68.42
796,male,9.34
796,male,2.65
796,male,6.39
796,male,6.97
796,male,21.85
796,male,45.05
796,male,46.03
796,male,24.57
796,male,131.39
796,male,62.17
796,male,0
796,male,20.28
796,male,16.83
796,male,97.59
796,male,14.64
796,male,0
796,male,29.21
796,male,8.66
796,male,0
796,male,15.47
799,male,130.44
799,male,96.79
799,male,74.04
799,male,142.46
799,male,38.88
799,male,130.24
799,male,100.48
799,male,105.75
799,male,40.24
799,male,34.84
799,male,50.37
799,male,117.12
799,male,14.29
799,male,92.33
799,male,42.41
799,male,131.5
799,male,103.06
799,male,88.6
799,male,82.65
799,male,78.27
801,male,38.72
801,male,15.21
801,male,13.95
801,male,8.7
801,male,49.52
801,male,30.83
801,male,71.79
801,male,70.45
801,male,0
801,male,0
801,male,5.42
801,male,38.17
801,male,108.23
801,male,24.45
801,male,45.67
801,male,2.99
801,male,60.72
801,male,42.85
801,male,36.76
801,male,67.8
802,male,33.34
802,male,126.85
802,male,10.11
802,male,33.57
802,male,25.62
802,male,20.22
802,male,31.22
802,male,41.6
802,male,17.19
802,male,33.12
802,male,40.1
802,male,25.45
802,male,25.72
802,male,76.18
802,male,21.1
802,male,26.66
802,male,21.05
802,male,45.03
802,male,29.09
802,male,83.22
804,male,94.87
804,male,46.29
804,male,27.92
804,male,80.88
804,male,83.79
804,male,69.94
804,male,59.48
804,male,58.61
804,male,60.23
804,male,36.96
804,male,37.95
804,male,100.51
804,male,95.8
804,male,75.72
804,male,93.04
804,male,68.58
804,male,83.92
804,male,150.54
804,male,36.27
804,male,141.36
805,male,59.21
805,male,129.72
805,male,91.19
805,male,108.72
805,male,68.32
805,male,111.87
805,male,76.4
805,male,73.72
805,male,98.75
805,male,115.95
805,male,128.83
805,male,150.87
805,male,152.16
805,male,136.82
805,male,143.98
805,male,133.99
805,male,112.98
805,male,121.95
805,male,97.72
805,male,143.88
808,male,6.3
808,male,9.11
808,male,31.35
808,male,7.89
808,male,2.77
808,male,52.01
808,male,4.86
808,male,5.34
808,male,9.79
808,male,24.42
808,male,19.94
808,male,82.74
808,male,0
808,male,37.92
808,male,9.03
808,male,8.96
808,male,4.56
808,male,6.88
808,male,2.38
808,male,6.75
810,male,49.87
810,male,33.32
810,male,15.15
810,male,20.99
810,male,26.48
810,male,47.52
810,male,10.7
810,male,65.03
810,male,6.18
810,male,33.54
810,male,42.88
810,male,37.58
810,male,35.41
810,male,11.09
810,male,10.91
810,male,46.14
810,male,38.89
810,male,55.26
810,male,38.69
810,male,18.73
812,male,15.73
812,male,10.85
812,male,21.7
812,male,27.18
812,male,6.35
812,male,17.46
812,male,21.62
812,male,10.53
812,male,20.08
812,male,8.66
812,male,72.85
812,male,120.16
812,male,51.54
812,male,81.29
812,male,20.78
812,male,40.39
812,male,18.61
812,male,63.01
812,male,21.88
812,male,21.98
818,male,77.36
818,male,61.81
818,male,114.57
818,male,58.72
818,male,59.99
818,male,115.26
818,male,121.45
818,male,83.29
818,male,111.93
818,male,53.34
818,male,0
818,male,54.65
818,male,78.23
818,male,159.52
818,male,33.55
818,male,52.68
818,male,62.54
818,male,53.33
818,male,117.94
818,male,76.32
818,male,11.69
818,male,98.77
818,male,62.89
819,male,7.69
819,male,41.5
819,male,3.45
819,male,91.65
819,male,12.82
819,male,89.53
819,male,41.4
819,male,81.36
819,male,78.14
819,male,37.66
819,male,0.93
819,male,94.55
819,male,33.22
819,male,69.92
819,male,89.74
819,male,36.08
819,male,8.32
819,male,48.15
819,male,77.73
819,male,109.69
820,male,72.6
820,male,17.38
820,male,2.76
820,male,28.55
820,male,15.48
820,male,0
820,male,26.37
820,male,11.72
820,male,35.94
820,male,3.41
820,male,7.35
820,male,51.19
820,male,85.9
820,male,30.1
820,male,19.21
820,male,4.74
820,male,41.17
820,male,110.57
820,male,85.41
820,male,12.69
821,male,47.08
821,male,90.5
821,male,62.79
821,male,2.81
821,male,138.04
821,male,70.18
821,male,74.29
821,male,27.07
821,male,116.28
821,male,39.36
821,male,11.41
821,male,144.69
821,male,168.8
821,male,76.78
821,male,132.61
821,male,90.49
821,male,165.28
821,male,45.5
821,male,43.72
821,male,41.44
822,male,89.24
822,male,18.23
822,male,96.19
822,male,125.25
822,male,28.04
822,male,0
822,male,21.58
822,male,10.43
822,male,39.04
822,male,0
822,male,46.6
822,male,4.49
822,male,14.57
822,male,27.2
822,male,7.78
822,male,107.91
822,male,21.7
822,male,96.16
822,male,4.38
822,male,14.24
832,male,23.58
832,male,6.69
832,male,0
832,male,14.8
832,male,0
832,male,6.74
832,male,10.74
832,male,29.38
832,male,0
832,male,58.21
832,male,19.81
832,male,41.06
832,male,33.86
832,male,11.75
832,male,5.27
832,male,70.25
832,male,39.28
832,male,0
832,male,5.88
832,male,0
837,male,29.49
837,male,29.96
837,male,21.87
837,male,22.9
837,male,34.71
837,male,19.64
837,male,8.13
837,male,79
837,male,13.2
837,male,48.81
837,male,72.99
837,male,67.96
837,male,75.29
837,male,100.66
837,male,109.07
837,male,58.51
837,male,21.17
837,male,59.02
837,male,31.07
837,male,53.91
843,male,11.7
843,male,20.63
843,male,12.08
843,male,15.42
843,male,0
843,male,0
843,male,34.34
843,male,7.68
843,male,22.28
843,male,4.32
843,male,2.5
843,male,5.4
843,male,18.47
843,male,11.72
843,male,8.61
843,male,0
843,male,42.73
843,male,10.79
843,male,5.85
843,male,14.82
849,male,0
849,male,65.22
849,male,0
849,male,22
849,male,20.48
849,male,12.35
849,male,6.17
849,male,56.75
849,male,31.99
849,male,0
849,male,43.24
849,male,16.21
849,male,18.89
849,male,0
849,male,54.12
849,male,0
849,male,57.48
849,male,42.75
849,male,38.73
849,male,20.65
850,male,80.68
850,male,82.3
850,male,66.68
850,male,0
850,male,63.7
850,male,0
850,male,9.98
850,male,49.73
850,male,57.09
850,male,30.35
850,male,115.45
850,male,0
850,male,0
850,male,96.97
850,male,19.85
850,male,0
850,male,0
850,male,60.24
850,male,61.94
852,male,0
852,male,11.17
852,male,2.17
852,male,8.55
852,male,0
852,male,0
852,male,0
852,male,4.09
852,male,18.66
852,male,25.79
852,male,17.38
852,male,26.71
852,male,29.08
852,male,0
852,male,5.38
852,male,8.29
852,male,7.42
852,male,7.73
730,male,69.45
852,male,18.31
852,male,2.67
852,male,15.05
852,male,10.94
853,male,100.03
853,male,31.01
853,male,28.87
853,male,10.69
853,male,35.22
853,male,12.58
853,male,12.09
853,male,2.65
853,male,51.03
853,male,4.41
853,male,49.85
853,male,32.34
853,male,6.35
853,male,26.95
853,male,54.2
853,male,22.97
853,male,29.67
853,male,50.03
853,male,18.11
853,male,24.12
855,male,11.8
855,male,45.07
855,male,34.77
855,male,27.9
855,male,29.58
855,male,113.85
855,male,89.54
855,male,15.46
855,male,108.19
855,male,16.68
857,male,5.69
857,male,53.61
857,male,59.45
857,male,39.89
857,male,50.4
857,male,0
857,male,2.49
857,male,0
857,male,26.59
857,male,38.83
857,male,50.5
857,male,0
857,male,110.39
857,male,10.18
857,male,9.11
857,male,123.42
857,male,87.26
857,male,146.3
857,male,157.27
857,male,108.77
861,male,57.55
861,male,23.22
861,male,31.71
861,male,25.69
861,male,110.03
861,male,10.66
861,male,34.87
861,male,35.24
861,male,28.98
861,male,86.67
861,male,0
861,male,12.1
861,male,81.38
861,male,0
861,male,62.39
861,male,149.8
861,male,37.87
861,male,119.46
861,male,0
861,male,37.43
879,male,0
879,male,89.5
879,male,14.32
879,male,16.03
879,male,6.29
879,male,70.11
879,male,73.77
879,male,42.61
879,male,19.56
879,male,41.59
879,male,6.94
879,male,88.31
879,male,8.37
879,male,0
879,male,40.1
879,male,76.99
879,male,43.42
879,male,0
879,male,31.36
879,male,69.4
882,male,37.37
882,male,7.38
882,male,61.71
882,male,6.75
882,male,12.67
882,male,71.63
882,male,83.59
882,male,71.92
882,male,29.21
882,male,41.02
882,male,83.05
882,male,41.14
882,male,10.18
882,male,104.78
882,male,74.99
882,male,34.8
882,male,74.43
882,male,57.86
882,male,158.87
882,male,81.35
884,male,53.66
884,male,59.38
884,male,0
884,male,71.01
884,male,77.97
884,male,25.92
884,male,67.29
884,male,69.02
884,male,75.55
884,male,95
884,male,31.21
884,male,8.74
884,male,0
884,male,17.74
884,male,8.83
884,male,112.36
884,male,107.94
884,male,46.8
884,male,47.16
884,male,56.81
887,male,70.17
887,male,7.16
887,male,58.9
887,male,4.09
887,male,36.43
887,male,80.39
887,male,4.55
887,male,15.09
887,male,57.34
887,male,10.64
887,male,58.3
887,male,99.92
887,male,117.25
887,male,69.04
887,male,81.96
887,male,38.37
887,male,49.52
887,male,44.19
887,male,43.1
887,male,48.16
890,male,53.06
890,male,16.88
890,male,9.22
890,male,30.1
890,male,8.13
890,male,0
890,male,54.14
890,male,9.14
890,male,5.87
890,male,1.8
890,male,89.98
890,male,72.26
890,male,34.29
890,male,25.84
890,male,32.52
890,male,119.56
890,male,55.46
890,male,7.37
890,male,16.39
890,male,21.22
892,male,19.44
892,male,19.69
892,male,44.66
892,male,45.69
892,male,76.84
892,male,34.42
892,male,64.91
892,male,29.62
892,male,36.26
892,male,36.83
892,male,27.11
892,male,27.85
892,male,49.83
892,male,9.52
892,male,11.46
892,male,15.9
892,male,43.67
892,male,12.74
892,male,56.25
892,male,38.22
894,male,59.27
894,male,22.21
894,male,1.87
894,male,28.22
894,male,31.31
894,male,10.59
894,male,31.45
894,male,37.63
894,male,17.97
894,male,35.77
894,male,21.53
894,male,9.3
894,male,11.89
894,male,38.46
894,male,8.81
894,male,25.04
894,male,20.14
894,male,21.95
894,male,27.01
894,male,10.38
897,male,55.51
897,male,6.63
897,male,60.46
897,male,58.72
897,male,57.41
897,male,26.39
897,male,31.74
897,male,56.82
897,male,26.99
897,male,27.15
897,male,12.18
897,male,134.33
897,male,35.71
897,male,22
897,male,43.86
897,male,11.68
897,male,37.39
897,male,26.83
897,male,28.35
897,male,25.57
900,male,53.76
900,male,78.4
900,male,28.82
900,male,68.42
900,male,62.84
900,male,25.01
900,male,16.18
900,male,53.84
900,male,81.45
900,male,20.87
900,male,0
900,male,0
900,male,0
900,male,22.69
900,male,15.01
900,male,64.28
900,male,0
900,male,50.08
900,male,33.05
900,male,0
907,male,27.1
907,male,0
907,male,0
907,male,96.18
907,male,0
907,male,0
907,male,88.95
907,male,165.85
907,male,11.71
907,male,87.26
907,male,3.33
907,male,33.25
907,male,0
907,male,0
907,male,0
907,male,0
907,male,0
907,male,33.18
907,male,24.25
907,male,0
908,male,28.18
908,male,54.78
908,male,97.06
908,male,34.75
908,male,0
908,male,9.88
908,male,10.36
908,male,76.31
908,male,36.44
908,male,40.68
908,male,33.65
908,male,47.23
908,male,28.05
908,male,37.72
908,male,28
911,male,49.44
911,male,14.53
911,male,40.92
911,male,87.68
911,male,41.01
911,male,24.79
911,male,44.55
911,male,49.31
911,male,15.57
911,male,40.69
911,male,14.85
911,male,6.85
911,male,48.31
911,male,35.65
911,male,43.41
911,male,16.98
911,male,6.9
911,male,23.78
911,male,39.36
911,male,8.74
913,male,41.61
913,male,39.29
913,male,72.06
913,male,28.22
913,male,55.99
913,male,98.63
913,male,33.84
913,male,22.25
913,male,46.97
913,male,74.53
913,male,72.34
913,male,87.28
913,male,33.51
913,male,7.65
913,male,67
913,male,104.26
913,male,58.5
913,male,12.33
913,male,26.61
913,male,135.86
