Line,Sex,T1_T2,Expt,Vial,Fly,Femur,Tibia,Tarsus,Total,pc_fe,pc_ti,pc_ta
line_45,M,T2,expt_55,vial_1,fly_3,91.9,101.4,118.8,312.1,29.44569048,32.48958667,38.06472285
line_45,M,T2,expt_55,vial_4,fly_3,91.2,100.5,116.1,307.8,29.62962963,32.65107213,37.71929825
line_45,M,T2,expt_55,vial_1,fly_2,89.7,98.9,114.2,302.8,29.62351387,32.66182299,37.71466314
line_45,M,T2,expt_55,vial_3,fly_1,89.3,100.8,115.4,305.5,29.23076923,32.99509002,37.77414075
line_45,M,T2,expt_55,vial_4,fly_1,89.2,99.2,116.7,305.1,29.23631596,32.51392986,38.24975418
line_45,M,T2,expt_55,vial_3,fly_2,88.9,99.6,116.6,305.1,29.13798755,32.64503442,38.21697804
line_45,M,T2,expt_55,vial_3,fly_3,88.1,99.3,114.6,302,29.17218543,32.8807947,37.94701987
line_45,M,T2,expt_55,vial_2,fly_2,88.1,98.5,115.2,301.8,29.19151756,32.63750828,38.17097416
line_45,M,T2,expt_55,vial_1,fly_1,88,97.6,115.1,300.7,29.26504822,32.45759894,38.27735284
line_45,M,T2,expt_55,vial_2,fly_3,87.1,97.2,115.1,299.4,29.09151637,32.46492986,38.44355377
line_45,M,T2,expt_55,vial_4,fly_2,86.7,94.7,112.3,293.7,29.51991828,32.24378618,38.23629554
line_45,F,T2,expt_55,vial_2,fly_1,86.6,97.7,107.3,291.6,29.69821674,33.5048011,36.79698217
line_49,F,T2,expt_55,vial_1,fly_3,100.8,113.5,120.5,334.8,30.10752688,33.90083632,35.9916368
line_49,F,T2,expt_55,vial_4,fly_1,101.6,114.9,123.1,339.6,29.91755006,33.83392226,36.24852768
line_49,F,T2,expt_55,vial_2,fly_2,101.7,114.9,121.8,338.4,30.05319149,33.95390071,35.9929078
line_49,F,T2,expt_55,vial_3,fly_3,100.3,113.2,121.8,335.3,29.91351029,33.76081121,36.3256785
line_49,F,T2,expt_55,vial_1,fly_2,99.3,113,120.6,332.9,29.82877741,33.94412737,36.22709522
line_49,F,T2,expt_55,vial_4,fly_2,99.2,113.8,121.8,334.8,29.62962963,33.99044206,36.37992832
line_49,F,T2,expt_55,vial_3,fly_2,98.3,112.2,123.5,334,29.43113773,33.59281437,36.9760479
line_49,F,T2,expt_55,vial_4,fly_3,97.5,111.5,119.1,328.1,29.71654983,33.9835416,36.29990856
line_49,F,T2,expt_55,vial_2,fly_1,97.1,109.6,118.1,324.8,29.8953202,33.74384237,36.36083744
line_49,F,T2,expt_55,vial_1,fly_1,96.2,108.9,116.8,321.9,29.88505747,33.83038211,36.28456042
line_49,F,T2,expt_55,vial_3,fly_1,95.8,109,120.1,324.9,29.48599569,33.54878424,36.96522007
line_49,F,T2,expt_55,vial_2,fly_3,95.4,110.9,119.6,325.9,29.27278306,34.0288432,36.69837373
line_49,M,T2,expt_55,vial_2,fly_1,95.4,109.8,124.2,329.4,28.96174863,33.33333333,37.70491803
line_49,M,T2,expt_55,vial_4,fly_1,94.6,108,122.2,324.8,29.12561576,33.25123153,37.62315271
line_49,M,T2,expt_55,vial_4,fly_2,93.1,106.4,120.4,319.9,29.10284464,33.26039387,37.63676149
line_49,M,T2,expt_55,vial_3,fly_3,92.8,105.6,122.1,320.5,28.95475819,32.94851794,38.09672387
line_49,M,T2,expt_55,vial_4,fly_3,92.7,106,120.3,319,29.05956113,33.22884013,37.71159875
line_49,M,T2,expt_55,vial_1,fly_3,91.8,104.7,118.7,315.2,29.12436548,33.21700508,37.65862944
line_49,M,T2,expt_55,vial_1,fly_1,91.7,105.4,121.6,318.7,28.77314089,33.07185441,38.15500471
line_49,M,T2,expt_55,vial_2,fly_3,90.8,102.9,117.4,311.1,29.18675667,33.07618129,37.73706204
line_49,M,T2,expt_55,vial_3,fly_1,90.4,102.2,116.6,309.2,29.23673997,33.0530401,37.71021992
line_49,M,T2,expt_55,vial_3,fly_2,89.6,102.8,116.6,309,28.99676375,33.26860841,37.73462783
line_49,M,T2,expt_55,vial_1,fly_2,87.1,99.9,115.5,302.5,28.79338843,33.02479339,38.18181818
line_49,M,T2,expt_55,vial_2,fly_2,85.6,97.4,111.3,294.3,29.0859667,33.0954808,37.8185525
line_492,F,T2,expt_45,vial_1,fly_1,101,111.5,124.6,337.1,29.96143578,33.07623851,36.96232572
line_492,F,T2,expt_45,vial_3,fly_1,101,110.7,121.1,332.8,30.34855769,33.26322115,36.38822115
line_492,F,T2,expt_45,vial_3,fly_2,101.6,112.1,124.7,338.4,30.02364066,33.12647754,36.8498818
line_492,F,T2,expt_45,vial_3,fly_3,100.9,112,124.9,337.8,29.86974541,33.15571344,36.97454115
line_492,F,T2,expt_45,vial_4,fly_2,100.2,109.6,124.8,334.6,29.94620442,32.75552899,37.29826659
line_492,F,T2,expt_45,vial_1,fly_2,100.2,109.6,121.4,331.2,30.25362319,33.09178744,36.65458937
line_492,F,T2,expt_45,vial_2,fly_3,100.1,111,124.5,335.6,29.82717521,33.07508939,37.0977354
line_492,F,T2,expt_45,vial_1,fly_3,99.9,110.6,124.3,334.8,29.83870968,33.03464755,37.12664277
line_492,F,T2,expt_45,vial_4,fly_3,98.6,111,125.5,335.1,29.42405252,33.12444047,37.45150701
line_492,M,T2,expt_45,vial_3,fly_3,98.5,107,124.3,329.8,29.86658581,32.4439054,37.68950879
line_492,M,T2,expt_45,vial_3,fly_2,97.7,108.7,124.6,331,29.51661631,32.83987915,37.64350453
line_492,M,T2,expt_45,vial_4,fly_2,97,106.1,123.9,327,29.66360856,32.44648318,37.88990826
line_492,F,T2,expt_45,vial_2,fly_2,96.8,104.7,120.2,321.7,30.0901461,32.54585017,37.36400373
line_492,M,T2,expt_45,vial_1,fly_1,96.3,107.1,124.8,328.2,29.34186472,32.63254113,38.02559415
line_492,F,T2,expt_45,vial_4,fly_1,95.4,105.8,118.9,320.1,29.8031865,33.0521712,37.1446423
line_492,M,T2,expt_45,vial_2,fly_2,95.4,106.1,122.3,323.8,29.46263125,32.76714021,37.77022854
line_492,M,T2,expt_45,vial_1,fly_3,95.2,106.7,122.5,324.4,29.34648582,32.89149199,37.7620222
line_492,M,T2,expt_45,vial_3,fly_1,94.5,105.8,119.8,320.1,29.52202437,33.0521712,37.42580444
line_492,M,T2,expt_45,vial_4,fly_1,93.5,101.9,120.9,316.3,29.56054379,32.2162504,38.22320582
line_492,M,T2,expt_45,vial_2,fly_3,93.4,101.5,115.7,310.6,30.07083065,32.67868641,37.25048294
line_492,M,T2,expt_45,vial_4,fly_3,92.5,102.4,121.1,316,29.2721519,32.40506329,38.32278481
line_492,F,T2,expt_45,vial_2,fly_1,92.2,98.7,104.4,295.3,31.22248561,33.42363698,35.35387741
line_492,M,T2,expt_45,vial_1,fly_2,85.1,94.9,109.8,289.8,29.36507937,32.74672188,37.88819876
line_492,M,T2,expt_45,vial_2,fly_1,83.5,97.8,113.2,294.5,28.35314092,33.20882852,38.43803056
line_513,F,T2,expt_45,vial_1,fly_2,91.7,105,111.7,308.4,29.73411154,34.04669261,36.21919585
line_513,F,T2,expt_45,vial_2,fly_1,92.6,104.7,116.2,313.5,29.53748006,33.39712919,37.06539075
line_513,F,T2,expt_45,vial_1,fly_1,95.5,107.1,114.7,317.3,30.09769934,33.75354554,36.14875512
line_513,F,T2,expt_45,vial_3,fly_3,91.3,103.9,113.7,308.9,29.55649077,33.63548074,36.80802849
line_513,F,T2,expt_45,vial_4,fly_1,90.9,101.2,113.5,305.6,29.7447644,33.11518325,37.14005236
line_513,F,T2,expt_45,vial_4,fly_3,90.3,103,116.1,309.4,29.18552036,33.29023917,37.52424047
line_513,F,T2,expt_45,vial_2,fly_2,89.9,103.9,115.6,309.4,29.05623788,33.58112476,37.36263736
line_513,F,T2,expt_45,vial_3,fly_1,89.8,102.3,112.9,305,29.44262295,33.54098361,37.01639344
line_513,F,T2,expt_45,vial_2,fly_3,89.2,102.8,112.1,304.1,29.33245643,33.80466952,36.86287406
line_513,F,T2,expt_45,vial_4,fly_2,89,98.5,117.1,304.6,29.21864741,32.33749179,38.4438608
line_513,F,T2,expt_45,vial_1,fly_3,88.5,102.3,114.9,305.7,28.94995093,33.46418057,37.5858685
line_513,M,T2,expt_45,vial_2,fly_3,88.1,101.3,112.4,301.8,29.19151756,33.56527502,37.24320742
line_513,M,T2,expt_45,vial_1,fly_1,88,99.7,111.4,299.1,29.42159813,33.33333333,37.24506854
line_513,M,T2,expt_45,vial_1,fly_3,86.6,94.9,106.2,287.7,30.10079944,32.98574904,36.91345151
line_513,M,T2,expt_45,vial_1,fly_2,86.1,98.2,111.7,296,29.08783784,33.17567568,37.73648649
line_513,M,T2,expt_45,vial_2,fly_2,84.6,97.4,107.1,289.1,29.26323072,33.69076444,37.04600484
line_513,M,T2,expt_45,vial_2,fly_1,84.4,98.6,111.4,294.4,28.66847826,33.49184783,37.83967391
line_513,M,T2,expt_45,vial_4,fly_3,83.8,95.7,111,290.5,28.84681584,32.94320138,38.20998279
line_513,M,T2,expt_45,vial_4,fly_2,83.2,96.4,111.4,291,28.59106529,33.12714777,38.28178694
line_513,M,T2,expt_45,vial_3,fly_2,82.7,91.8,104.1,278.6,29.68413496,32.95046662,37.36539842
line_513,M,T2,expt_45,vial_3,fly_1,82.6,94.1,103.5,280.2,29.47894361,33.58315489,36.9379015
line_513,M,T2,expt_45,vial_4,fly_1,81.4,94.4,106.3,282.1,28.85501595,33.46331088,37.68167317
line_513,F,T2,expt_45,vial_3,fly_2,78.9,91.7,102.3,272.9,28.91168926,33.60205203,37.4862587
line_513,M,T2,expt_45,vial_3,fly_3,78.7,92,101.7,272.4,28.89133627,33.77386197,37.33480176
line_517,F,T2,expt_40,vial_3,fly_2,99,113.5,116.7,329.2,30.07290401,34.47752126,35.44957473
line_517,F,T2,expt_40,vial_4,fly_1,99.2,111.3,114.6,325.1,30.5136881,34.23561981,35.2506921
line_517,F,T2,expt_40,vial_4,fly_2,99.7,114,115.4,329.1,30.29474324,34.63992707,35.06532969
line_517,F,T2,expt_40,vial_3,fly_1,97.5,111,117.4,325.9,29.9171525,34.05952746,36.02332004
line_517,F,T2,expt_40,vial_2,fly_2,96.9,111,115.9,323.8,29.92588017,34.28042001,35.79369982
line_517,F,T2,expt_40,vial_2,fly_1,96.5,109.4,115.4,321.3,30.03423592,34.04917523,35.91658886
line_517,F,T2,expt_40,vial_4,fly_3,96,106.9,112.5,315.4,30.43753963,33.89346861,35.66899176
line_517,F,T2,expt_40,vial_1,fly_3,95,107,112.5,314.5,30.20667727,34.02225755,35.77106518
line_517,M,T2,expt_40,vial_3,fly_2,94.8,105.4,117.2,317.4,29.86767486,33.20730939,36.92501575
line_517,F,T2,expt_40,vial_3,fly_3,94.7,106.6,114.3,315.6,30.00633714,33.77693283,36.21673004
line_517,M,T2,expt_40,vial_4,fly_1,93.9,105.6,116.5,316,29.71518987,33.41772152,36.86708861
line_517,M,T2,expt_40,vial_1,fly_3,93.9,107.8,119.1,320.8,29.27057357,33.60349127,37.12593516
line_517,F,T2,expt_40,vial_1,fly_2,93.8,107.2,112.3,313.3,29.93935525,34.216406,35.84423875
line_517,F,T2,expt_40,vial_1,fly_1,92.4,105.6,111.6,309.6,29.84496124,34.10852713,36.04651163
line_517,M,T2,expt_40,vial_3,fly_3,91.3,103.2,118.3,312.8,29.18797954,32.99232737,37.8196931
line_517,F,T2,expt_40,vial_2,fly_3,90.9,104,109.4,304.3,29.871837,34.17679921,35.95136379
line_517,M,T2,expt_40,vial_4,fly_2,90.6,102.4,113.7,306.7,29.54026736,33.38767525,37.07205739
line_517,M,T2,expt_40,vial_3,fly_1,90.1,103.3,118.2,311.6,28.915276,33.15147625,37.93324775
line_517,M,T2,expt_40,vial_4,fly_3,89.6,99.5,111.9,301,29.76744186,33.05647841,37.17607973
line_517,M,T2,expt_40,vial_2,fly_3,89.4,100.5,115.3,305.2,29.29226737,32.92922674,37.7785059
line_517,M,T2,expt_40,vial_1,fly_2,88.7,99.9,111.1,299.7,29.59626293,33.33333333,37.07040374
line_517,M,T2,expt_40,vial_1,fly_1,87.1,99.6,108.9,295.6,29.46549391,33.69418133,36.84032476
line_517,M,T2,expt_40,vial_2,fly_1,87,99.6,111.6,298.2,29.1750503,33.40040241,37.42454728
line_517,M,T2,expt_40,vial_2,fly_2,86,99.3,108,293.3,29.32151381,33.85612001,36.82236618
line_535,F,T2,expt_45,vial_2,fly_1,98.6,108.6,117.5,324.7,30.36649215,33.44625808,36.18724977
line_535,F,T2,expt_45,vial_2,fly_3,99.1,108.9,118.8,326.8,30.32435741,33.32313342,36.35250918
line_535,F,T2,expt_45,vial_3,fly_2,100.1,110.3,120.6,331,30.24169184,33.32326284,36.43504532
line_535,F,T2,expt_45,vial_3,fly_3,96.9,108,117.4,322.3,30.06515669,33.50915296,36.42569035
line_535,F,T2,expt_45,vial_1,fly_3,96.5,106.2,113.7,316.4,30.49936789,33.56510746,35.93552465
line_535,F,T2,expt_45,vial_4,fly_1,95.9,107,118,320.9,29.88469928,33.34372079,36.77157993
line_535,F,T2,expt_45,vial_2,fly_2,95.7,105.7,116.6,318,30.09433962,33.23899371,36.66666667
line_535,F,T2,expt_45,vial_1,fly_1,95.3,104.8,115.9,316,30.15822785,33.16455696,36.67721519
line_535,F,T2,expt_45,vial_4,fly_2,94,105.1,113.5,312.6,30.07037748,33.6212412,36.30838132
line_535,F,T2,expt_45,vial_1,fly_2,94,103.8,113.6,311.4,30.18625562,33.33333333,36.48041105
line_535,F,T2,expt_45,vial_3,fly_1,93.8,102.7,112,308.5,30.40518639,33.29011345,36.30470016
line_535,M,T2,expt_45,vial_3,fly_2,93.3,103.8,116.4,313.5,29.76076555,33.11004785,37.1291866
line_535,F,T2,expt_45,vial_4,fly_3,92.3,103.1,114.3,309.7,29.8030352,33.29028092,36.90668389
line_535,M,T2,expt_45,vial_1,fly_1,92.2,102,115.3,309.5,29.78998385,32.95638126,37.2536349
line_535,M,T2,expt_45,vial_2,fly_3,91.7,101.7,115.7,309.1,29.66677451,32.90197347,37.43125202
line_535,M,T2,expt_45,vial_1,fly_3,91.4,101,115.4,307.8,29.69460689,32.81351527,37.49187784
line_535,M,T2,expt_45,vial_2,fly_1,91.3,102,114.9,308.2,29.62362103,33.0953926,37.28098637
line_535,M,T2,expt_45,vial_4,fly_2,90.5,102.5,114.9,307.9,29.39265996,33.29002923,37.31731082
line_535,M,T2,expt_45,vial_4,fly_3,90.2,103,113.8,307,29.38110749,33.5504886,37.06840391
line_535,M,T2,expt_45,vial_4,fly_1,90,99.7,115.7,305.4,29.46954813,32.64571054,37.88474132
line_535,M,T2,expt_45,vial_2,fly_2,89.9,100.5,111.6,302,29.76821192,33.2781457,36.95364238
line_535,M,T2,expt_45,vial_3,fly_3,88.6,99.4,112.8,300.8,29.45478723,33.04521277,37.5
line_535,M,T2,expt_45,vial_1,fly_2,88.1,97.7,109,294.8,29.88466757,33.14111262,36.97421981
line_535,M,T2,expt_45,vial_3,fly_1,86.3,96,107.5,289.8,29.77915804,33.126294,37.09454796
line_555,F,T2,expt_40,vial_2,fly_2,95.6,107.1,111.8,314.5,30.39745628,34.05405405,35.54848967
line_555,F,T2,expt_40,vial_1,fly_2,95.7,106.3,114.6,316.6,30.2274163,33.57548958,36.19709413
line_555,F,T2,expt_40,vial_1,fly_3,96.2,107,115.2,318.4,30.21356784,33.60552764,36.18090452
line_555,F,T2,expt_40,vial_2,fly_1,95.3,106.5,115.6,317.4,30.02520479,33.55387524,36.42091998
line_555,F,T2,expt_40,vial_3,fly_3,94.4,103.7,112.1,310.2,30.43197937,33.43004513,36.1379755
line_555,F,T2,expt_40,vial_1,fly_1,94.2,107,113.8,315,29.90476191,33.96825397,36.12698413
line_555,F,T2,expt_40,vial_4,fly_2,94.1,109.7,118.3,322.1,29.21452965,34.05774604,36.72772431
line_555,F,T2,expt_40,vial_3,fly_2,94,106.2,113.2,313.4,29.99361838,33.88640715,36.11997447
line_555,F,T2,expt_40,vial_2,fly_3,93.3,104.8,110.6,308.7,30.22351798,33.94881762,35.8276644
line_555,F,T2,expt_40,vial_4,fly_3,91.6,103.5,110.3,305.4,29.99345121,33.88998035,36.11656844
line_555,F,T2,expt_40,vial_3,fly_1,91.4,102.8,108.2,302.4,30.22486773,33.994709,35.78042328
line_555,F,T2,expt_40,vial_4,fly_1,91.2,104.5,109.8,305.5,29.85270049,34.20621931,35.9410802
line_555,M,T2,expt_40,vial_2,fly_1,91.2,104.6,116.6,312.4,29.19334187,33.48271447,37.32394366
line_555,M,T2,expt_40,vial_2,fly_3,89.8,104.9,114.7,309.4,29.02391726,33.90433096,37.07175178
line_555,M,T2,expt_40,vial_3,fly_1,89.4,99.8,111.4,300.6,29.74051896,33.20026613,37.0592149
line_555,M,T2,expt_40,vial_2,fly_2,89.2,101.8,116.2,307.2,29.03645833,33.13802083,37.82552083
line_555,M,T2,expt_40,vial_1,fly_2,88.6,100.9,111.7,301.2,29.41567065,33.49933599,37.08499336
line_555,M,T2,expt_40,vial_4,fly_2,88.2,98.9,112,299.1,29.4884654,33.06586426,37.44567034
line_555,M,T2,expt_40,vial_1,fly_1,88.2,98.2,108,294.4,29.95923913,33.35597826,36.68478261
line_555,M,T2,expt_40,vial_1,fly_3,88,102,111.6,301.6,29.17771883,33.81962865,37.00265252
line_555,M,T2,expt_40,vial_3,fly_2,87.8,99.5,110.9,298.2,29.44332663,33.36686787,37.1898055
line_555,M,T2,expt_40,vial_4,fly_1,87.3,97.5,110.7,295.5,29.54314721,32.99492386,37.46192893
line_555,M,T2,expt_40,vial_3,fly_3,86.3,98.1,114.9,299.3,28.83394587,32.77647845,38.38957568
line_555,M,T2,expt_40,vial_4,fly_3,85.8,95.9,108.5,290.2,29.56581668,33.04617505,37.38800827
line_57,F,T2,expt_45,vial_4,fly_3,92,105.8,112.6,310.4,29.63917526,34.08505155,36.2757732
line_57,F,T2,expt_45,vial_2,fly_2,93.1,107.1,113.9,314.1,29.64024196,34.0974212,36.26233684
line_57,F,T2,expt_45,vial_4,fly_2,93.6,105.5,112.7,311.8,30.01924311,33.83579217,36.14496472
line_57,F,T2,expt_45,vial_3,fly_1,91.7,104.8,110.3,306.8,29.88917862,34.15906128,35.9517601
line_57,F,T2,expt_45,vial_3,fly_2,91.6,106.6,114,312.2,29.34016656,34.14477899,36.51505445
line_57,F,T2,expt_45,vial_2,fly_3,91.2,104.8,112.8,308.8,29.53367876,33.93782383,36.52849741
line_57,F,T2,expt_45,vial_1,fly_3,91.1,104,109.1,304.2,29.94740302,34.18803419,35.86456279
line_57,F,T2,expt_45,vial_2,fly_1,91,105.4,111.8,308.2,29.52628164,34.19857236,36.27514601
line_57,F,T2,expt_45,vial_1,fly_2,90.6,103.8,109.5,303.9,29.8124383,34.15597236,36.03158934
line_57,F,T2,expt_45,vial_3,fly_3,89.2,101.7,110.9,301.8,29.55599735,33.69781312,36.74618953
line_57,F,T2,expt_45,vial_1,fly_1,89,100.1,107,296.1,30.05741304,33.80614657,36.13644039
line_57,F,T2,expt_45,vial_4,fly_1,86.1,98,107.7,291.8,29.50651131,33.58464702,36.90884167
line_57,M,T2,expt_45,vial_2,fly_1,86,99.5,109.6,295.1,29.1426635,33.71738394,37.13995256
line_57,M,T2,expt_45,vial_1,fly_2,85.2,98.7,109.3,293.2,29.05866303,33.66302865,37.27830832
line_57,M,T2,expt_45,vial_3,fly_2,83.9,98.7,108.7,291.3,28.80192242,33.88259526,37.31548232
line_57,M,T2,expt_45,vial_1,fly_1,83.8,95.8,106.7,286.3,29.26999651,33.46140412,37.26859937
line_57,M,T2,expt_45,vial_3,fly_3,83.3,97.8,107.9,289,28.82352941,33.84083045,37.33564014
line_57,M,T2,expt_45,vial_4,fly_2,82.8,96.7,106.7,286.2,28.93081761,33.78756115,37.28162124
line_57,M,T2,expt_45,vial_3,fly_1,82.8,94.1,104.5,281.4,29.42430704,33.43994314,37.13574982
line_57,M,T2,expt_45,vial_4,fly_3,82.4,96.4,106.7,285.5,28.86164624,33.76532399,37.37302977
line_57,M,T2,expt_45,vial_2,fly_3,82.4,96,107.9,286.3,28.78099895,33.53126092,37.68774013
line_57,M,T2,expt_45,vial_1,fly_3,82.1,95.4,105.2,282.7,29.04138663,33.74602052,37.21259286
line_57,M,T2,expt_45,vial_2,fly_2,78.6,89.4,104.1,272.1,28.88643881,32.85556781,38.25799339
line_57,M,T2,expt_45,vial_4,fly_1,78.4,91.6,103.1,273.1,28.70743318,33.54082754,37.75173929
line_589,F,T2,expt_45,vial_4,fly_2,97.6,106.9,120.8,325.3,30.00307409,32.86197356,37.13495235
line_589,F,T2,expt_45,vial_1,fly_2,100.7,108.2,117,325.9,30.89904879,33.20036821,35.900583
line_589,F,T2,expt_45,vial_1,fly_1,103,108.4,121.7,333.1,30.92164515,32.54277995,36.5355749
line_589,F,T2,expt_45,vial_1,fly_3,97.2,107.5,119.6,324.3,29.97224792,33.14831946,36.87943262
line_589,F,T2,expt_45,vial_4,fly_1,96.2,107.5,118.3,322,29.8757764,33.38509317,36.73913044
line_589,F,T2,expt_45,vial_3,fly_2,95.4,104.5,117.6,317.5,30.04724409,32.91338583,37.03937008
line_589,F,T2,expt_45,vial_3,fly_1,94.9,104.4,118.4,317.7,29.87094744,32.8611898,37.26786276
line_589,M,T2,expt_45,vial_1,fly_2,94.5,105.4,122.9,322.8,29.27509294,32.65179678,38.07311029
line_589,F,T2,expt_45,vial_2,fly_2,93.8,101.7,117.5,313,29.96805112,32.49201278,37.5399361
line_589,F,T2,expt_45,vial_3,fly_3,93.6,104.9,116.5,315,29.71428571,33.3015873,36.98412698
line_589,M,T2,expt_45,vial_1,fly_3,92.7,101.8,119.7,314.2,29.50350096,32.39974539,38.09675366
line_589,M,T2,expt_45,vial_4,fly_2,92.5,103.9,124.2,320.6,28.85215222,32.40798503,38.73986276
line_589,M,T2,expt_45,vial_4,fly_3,92.3,104.6,121.5,318.4,28.98869347,32.85175879,38.15954774
line_589,F,T2,expt_45,vial_2,fly_3,91.9,102.1,112.4,306.4,29.99347259,33.32245431,36.68407311
line_589,M,T2,expt_45,vial_3,fly_3,91.1,104.6,122.2,317.9,28.65681032,32.90342875,38.43976093
line_589,F,T2,expt_45,vial_2,fly_1,91,102.2,113.5,306.7,29.67068797,33.32246495,37.00684708
line_589,M,T2,expt_45,vial_4,fly_1,90.8,102,116.1,308.9,29.39462609,33.02039495,37.58497896
line_589,M,T2,expt_45,vial_1,fly_1,90.3,100.1,118.6,309,29.22330097,32.39482201,38.38187702
line_589,M,T2,expt_45,vial_2,fly_3,89.8,101.2,116.3,307.3,29.22225838,32.93198829,37.84575334
line_589,M,T2,expt_45,vial_3,fly_2,89.2,100.1,121.1,310.4,28.7371134,32.24871134,39.01417526
line_589,M,T2,expt_45,vial_3,fly_1,89,97.5,112.3,298.8,29.78580991,32.63052209,37.58366801
line_589,F,T2,expt_45,vial_4,fly_3,88.3,100.2,112.8,301.3,29.3063392,33.25589114,37.43776967
line_589,M,T2,expt_45,vial_2,fly_1,88.2,94.4,110.8,293.4,30.06134969,32.17450579,37.76414451
line_589,M,T2,expt_45,vial_2,fly_2,86.7,94.7,112.2,293.6,29.52997275,32.25476839,38.21525886
line_59,F,T2,expt_55,vial_3,fly_3,96.9,110.8,120.2,327.9,29.55169259,33.79078988,36.65751754
line_59,F,T2,expt_55,vial_3,fly_2,99,110.7,119.6,329.3,30.06377164,33.61676283,36.31946553
line_59,F,T2,expt_55,vial_4,fly_3,101.8,111.2,121,334,30.47904192,33.29341317,36.22754491
line_59,F,T2,expt_55,vial_3,fly_1,96.8,112.5,118.8,328.1,29.50320024,34.28832673,36.20847303
line_59,F,T2,expt_55,vial_4,fly_2,96.5,109.2,117.6,323.3,29.84843798,33.77667801,36.37488401
line_59,F,T2,expt_55,vial_1,fly_3,95.2,107.9,113.9,317,30.03154574,34.03785489,35.93059937
line_59,F,T2,expt_55,vial_4,fly_1,94.5,105.9,112.5,312.9,30.20134228,33.84467881,35.95397891
line_59,F,T2,expt_55,vial_1,fly_2,94.5,102.2,109.5,306.2,30.86218158,33.37687786,35.76094056
line_59,M,T2,expt_55,vial_4,fly_2,94.2,105.5,119.1,318.8,29.54830615,33.09284818,37.35884567
line_59,M,T2,expt_55,vial_3,fly_3,93.8,106.2,115.6,315.6,29.72116603,33.65019011,36.62864385
line_59,F,T2,expt_55,vial_2,fly_3,93.2,102.3,111.8,307.3,30.32866905,33.28994468,36.38138627
line_59,M,T2,expt_55,vial_4,fly_1,93.2,106.2,119,318.4,29.27135678,33.35427136,37.37437186
line_59,F,T2,expt_55,vial_2,fly_1,92.9,104.6,113.1,310.6,29.9098519,33.67675467,36.41339343
line_59,M,T2,expt_55,vial_2,fly_2,91.2,103.7,114.6,309.5,29.46688207,33.50565428,37.02746365
line_59,M,T2,expt_55,vial_4,fly_3,91.1,104.1,117.5,312.7,29.13335465,33.29069396,37.57595139
line_59,F,T2,expt_55,vial_1,fly_1,90.4,101.3,102.3,294,30.74829932,34.45578231,34.79591837
line_59,M,T2,expt_55,vial_3,fly_2,90.1,103.9,118.3,312.3,28.8504643,33.26929235,37.88024336
line_59,F,T2,expt_55,vial_2,fly_2,89.9,101,112.4,303.3,29.64061985,33.30036268,37.05901747
line_59,M,T2,expt_55,vial_1,fly_1,89.9,101.1,112.5,303.5,29.62108732,33.31136738,37.06754531
line_59,M,T2,expt_55,vial_2,fly_3,89.6,100.1,115.5,305.2,29.35779817,32.79816514,37.8440367
line_59,M,T2,expt_55,vial_1,fly_3,89.1,100.8,112.6,302.5,29.45454546,33.32231405,37.2231405
line_59,M,T2,expt_55,vial_2,fly_1,88.1,102,112.7,302.8,29.09511229,33.68560106,37.21928666
line_59,M,T2,expt_55,vial_1,fly_2,85.8,99,112.3,297.1,28.87916526,33.32211377,37.79872097
line_59,M,T2,expt_55,vial_3,fly_1,81.7,94.4,109.1,285.2,28.64656382,33.09957924,38.25385694
line_639,F,T2,expt_40,vial_4,fly_2,96.9,108.8,112.5,318.2,30.45254557,34.19233187,35.35512256
line_639,F,T2,expt_40,vial_2,fly_1,98.9,112.2,113.3,324.4,30.48705302,34.58692972,34.92601726
line_639,F,T2,expt_40,vial_4,fly_1,99.1,110.3,119.1,328.5,30.1674277,33.57686454,36.25570776
line_639,F,T2,expt_40,vial_1,fly_2,96.8,108.5,116.5,321.8,30.08079553,33.71659416,36.20261032
line_639,F,T2,expt_40,vial_4,fly_3,94.8,108.2,113.1,316.1,29.99050933,34.22967415,35.77981651
line_639,F,T2,expt_40,vial_3,fly_3,94.7,106.8,110.9,312.4,30.31370038,34.18693982,35.4993598
line_639,F,T2,expt_40,vial_3,fly_1,94.2,105.8,111.7,311.7,30.2213667,33.94289381,35.83573949
line_639,F,T2,expt_40,vial_3,fly_2,93.8,106.3,111.2,311.3,30.13170575,34.14712496,35.72116929
line_639,F,T2,expt_40,vial_1,fly_3,93,102.8,107.5,303.3,30.66271019,33.89383449,35.44345533
line_639,F,T2,expt_40,vial_2,fly_2,91.5,102.4,110.1,304,30.09868421,33.68421053,36.21710526
line_639,F,T2,expt_40,vial_1,fly_1,91.5,102.8,112.3,306.6,29.84344423,33.52902805,36.62752772
line_639,M,T2,expt_40,vial_3,fly_2,91.3,103.6,115.7,310.6,29.3947199,33.35479717,37.25048294
line_639,M,T2,expt_40,vial_2,fly_2,91.1,101.5,112.6,305.2,29.84927916,33.25688073,36.89384011
line_639,M,T2,expt_40,vial_2,fly_1,91.1,100.9,112.7,304.7,29.89826058,33.11453889,36.98720053
line_639,M,T2,expt_40,vial_4,fly_2,91,103.5,113.5,308,29.54545455,33.6038961,36.85064935
