Trait,R_diff,sd,2.5%,97.5%,Trait_Sex
FBgn0000307,-0.11553369499999999,0.1264361659808989,-0.36194943999999996,0.1337019874999998,Female
FBgn0000308,0.1163012,0.12732308622226524,-0.13655854999999997,0.36086457499999997,Female
FBgn0000316,-0.097178555,0.12808902332176572,-0.3501901075,0.150955285,Female
FBgn0000317,-0.21235775,0.12483737531797727,-0.45428742499999997,0.030641642499999993,Female
FBgn0000318,-0.007987375,0.1219618189451214,-0.2451949875,0.22909799799999997,Female
FBgn0000319,-0.040688749999999996,0.12930815825965863,-0.2883687575000001,0.21545889249999997,Female
FBgn0000320,0.10017645,0.1251356220410993,-0.1471575975,0.3439296299999999,Female
FBgn0000326,0.2161079,0.1266368867120979,-0.036748335,0.4593588499999999,Female
FBgn0000330,-0.093821585,0.12728072253808498,-0.33963515,0.15869015749999998,Female
FBgn0000337,0.0627539,0.13192340223011642,-0.19597670249999996,0.3194493849999999,Female
FBgn0000339,0.019930850000000007,0.12647644818835238,-0.22413787499999993,0.27178617499999974,Female
FBgn0000346,0.11726555,0.13059865058460782,-0.1418000975,0.3695911649999999,Female
FBgn0000351,-0.2033706,0.12486803417954258,-0.44813042499999994,0.04833393749999975,Female
FBgn0000352,-0.21344278500000002,0.12444011523773058,-0.453011975,0.03252279999999984,Female
FBgn0000355,0.0064680000000000015,0.12695515178519703,-0.23666455749999998,0.26170465749999955,Female
FBgn0000356,-0.0556666,0.1255085670950127,-0.293458125,0.189146485,Female
FBgn0000357,-0.07812975,0.12558196801461194,-0.32270554999999995,0.17059147749999998,Female
FBgn0000358,-0.09858315,0.12427169286599235,-0.3432845,0.14330098999999985,Female
FBgn0000359,-0.19772610000000002,0.1267247805836104,-0.43857815,0.05567342174999992,Female
FBgn0000360,-0.16382085,0.12632102241509258,-0.41197889249999997,0.08836817499999994,Female
FBgn0000370,0.033407599999999996,0.12782298457977673,-0.217085065,0.283980075,Female
FBgn0000376,-0.09791520000000001,0.12684477256271035,-0.3445816325,0.1521314199999999,Female
FBgn0000377,-0.098135395,0.1267742348663883,-0.3435163525,0.15165040749999995,Female
FBgn0000382,-0.053079100000000004,0.12610585085323234,-0.2992120525,0.1945195849999999,Female
FBgn0000384,0.0337868835,0.12335357387559753,-0.21245362250000002,0.27432079749999994,Female
FBgn0000392,-0.09119335,0.12644881829419188,-0.3292440875,0.16637161249999996,Female
FBgn0000394,-0.03608393,0.12715223231057546,-0.281140455,0.2115850499999999,Female
FBgn0000395,-0.04554710000000001,0.12876741611218984,-0.29996724499999994,0.20965567749999983,Female
FBgn0000404,-0.14608525,0.1264698327082038,-0.397782775,0.10151589749999991,Female
FBgn0000405,-0.1615314,0.12788948120072435,-0.40782287500000003,0.09410074914999983,Female
FBgn0000406,0.11114909999999999,0.12333155504401985,-0.1285319175,0.3520783825,Female
FBgn0000411,0.16758589999999998,0.12435087724265868,-0.0794398875,0.4062993749999998,Female
FBgn0000412,-0.1213465,0.12740506220032524,-0.369668075,0.13474782749999994,Female
FBgn0000414,-0.016496300000000002,0.1272805073889697,-0.26961759999999996,0.23179026,Female
FBgn0000416,-0.0020363410000000014,0.1266314176750872,-0.24936060374999997,0.24168335249999998,Female
FBgn0000422,0.2356915,0.12507355498043132,-0.01465926249999998,0.46988040749999993,Female
FBgn0000426,0.031799955000000005,0.12806668524560544,-0.22363641,0.2807324674999999,Female
FBgn0000427,-0.0793456,0.12598704539866573,-0.32091896,0.17160594399999995,Female
FBgn0000439,-0.037128675,0.12666023936290596,-0.2885164225,0.21035730749999945,Female
FBgn0000442,0.09129904999999999,0.12579719919682264,-0.15618567500000002,0.3316022504999999,Female
FBgn0000447,-0.021041919999999992,0.12294036793944425,-0.259783125,0.21889268624999994,Female
FBgn0000448,-0.007181299999999998,0.12819093092354153,-0.2640335775,0.2401026199999998,Female
FBgn0000449,-0.058978949999999995,0.12338458498038812,-0.2936405375,0.1852395799999999,Female
FBgn0000454,-0.15295735,0.12396365430967182,-0.3942381725,0.09406571499999988,Female
FBgn0000455,-0.1001702,0.12586046019800878,-0.35325119000000005,0.14310484750000002,Female
FBgn0000459,0.05958015,0.1257944308491572,-0.18382412484999996,0.31073387499999994,Female
FBgn0000463,-0.08404054999999999,0.12477708773840039,-0.32611814999999994,0.157997295,Female
FBgn0000464,-0.01700925,0.12546853526859947,-0.264331155,0.22778073124999995,Female
FBgn0000473,-0.081302,0.12655973025573253,-0.32313315000000004,0.16906818749999944,Female
FBgn0000477,0.3735218,0.12119683187651632,0.13402063,0.6031832499999998,Female
FBgn0000479,-0.164257885,0.12437203022539556,-0.4054691555,0.07895168250000001,Female
FBgn0000482,-0.0239775,0.12320981748233112,-0.26842602250000003,0.2159145049999999,Female
FBgn0000489,0.06512874999999999,0.13126901541871908,-0.197661065,0.32227074999999966,Female
FBgn0000490,0.34437035000000005,0.12539401221873517,0.09034744750000001,0.579837375,Female
FBgn0000492,0.05036419999999999,0.12696260900621065,-0.20044589325,0.30107133999999997,Female
FBgn0000499,-0.10527834999999999,0.12602005300742652,-0.3490214615,0.14763270749999985,Female
FBgn0000500,-0.06714565,0.1268376165542841,-0.31221355,0.17762670874999995,Female
FBgn0000504,0.0736707,0.12332144256370559,-0.1664880625,0.3159149824999997,Female
FBgn0000520,-0.077972935,0.1252049772862824,-0.32223886249999995,0.16740571002499993,Female
FBgn0000524,-0.15318289999999998,0.12434435730490817,-0.389428725,0.09657845249999995,Female
FBgn0000527,0.080459,0.12466358291718778,-0.16518146999999997,0.3248360475,Female
FBgn0000529,0.194413446,0.12343471260332751,-0.050339077499999996,0.43097789249999985,Female
FBgn0000533,0.00641487,0.12847345271641447,-0.24278995000000003,0.25842553399999996,Female
FBgn0000536,0.059558007499999996,0.12876495652408335,-0.20049196249999998,0.30761501,Female
FBgn0000541,-0.11681929999999999,0.12657190334650256,-0.3646823725,0.13058508924999995,Female
FBgn0000542,0.011784200000000005,0.12751566997927985,-0.2377153675,0.26172029249999995,Female
FBgn0000543,-0.23436615,0.12600242233425069,-0.47929669999999996,0.01641095999999982,Female
FBgn0000546,-0.12738044999999998,0.12337549049062282,-0.368196775,0.1177645549999999,Female
FBgn0000547,-0.10743060000000001,0.12526482432953584,-0.35317282499999997,0.1396876474999999,Female
FBgn0000551,0.11693,0.12519424275099103,-0.13013384,0.35485111249999995,Female
FBgn0000552,-0.060023635,0.12551876335000978,-0.307107235,0.1937621099999999,Female
FBgn0000557,0.07258281999999999,0.12741773452919788,-0.1834057925,0.3196976624999999,Female
FBgn0000559,-0.06815025000000001,0.13093821786889456,-0.33274705,0.18618396249999988,Female
FBgn0000560,0.0450076,0.12692460718194457,-0.20500183,0.2938371975,Female
FBgn0000562,-0.09830454999999999,0.12986361529660323,-0.34839692749999995,0.1595394825,Female
FBgn0000564,0.10769095000000001,0.12262646763197614,-0.13770115,0.34076652500000004,Female
FBgn0000565,0.12496925,0.12488453037398908,-0.11768566815,0.36971884999999993,Female
FBgn0000566,0.017614449999999997,0.12798400917177444,-0.22660372,0.2749307499999999,Female
FBgn0000567,-0.23243015,0.11917353017461368,-0.45738715,0.006314842749999671,Female
FBgn0000568,-0.0868238,0.12780963989683047,-0.33355249,0.16712208149999988,Female
FBgn0000575,-0.011104050000000004,0.127992310804635,-0.257499365,0.2412795049999999,Female
FBgn0000576,-0.010052500000000006,0.11959144223188506,-0.2499213,0.22317381749999987,Female
FBgn0000577,-0.11638735,0.12649666327865994,-0.365906675,0.12993180999999981,Female
FBgn0000578,-0.1305613,0.1242551536939614,-0.36859995999999995,0.12140865249999984,Female
FBgn0000579,0.06335489999999999,0.12695863713222072,-0.18181577000000002,0.30913452499999994,Female
FBgn0000581,-0.128461335,0.1251105550010875,-0.3717682,0.11750083499999993,Female
FBgn0000588,-0.03390575,0.12506827126607986,-0.281647575,0.21554863999999996,Female
FBgn0000591,0.09483364,0.12763640716754893,-0.15710763675,0.3384382449999997,Female
FBgn0000592,0.18540212500000003,0.12463886335267661,-0.05935096175,0.42558312499999995,Female
FBgn0000594,-0.20874589999999998,0.12496128152194201,-0.45207879999999995,0.038468945749999886,Female
FBgn0000606,0.12764505,0.12553588653658956,-0.12045731750000001,0.36909277,Female
FBgn0000611,-0.18639335,0.12633681004368433,-0.4259104,0.06039845,Female
FBgn0000615,-0.03861164999999999,0.12905575386887838,-0.29689182249999996,0.210631235,Female
FBgn0000617,-0.06799615,0.12472372455636314,-0.31320067674999996,0.17881064999999993,Female
FBgn0000618,-0.15714250000000002,0.125442214205064,-0.39616477499999997,0.09430823999999995,Female
FBgn0000625,0.167572,0.12420436768816552,-0.07648177,0.40237482249999984,Female
FBgn0000629,-0.037145000000000004,0.12706014598729798,-0.288913635,0.20722173249999995,Female
FBgn0000633,0.03882609,0.12783144467086244,-0.21635469499999999,0.2827543675,Female
FBgn0000635,0.07456579999999999,0.127998939393755,-0.1807393535,0.32100067499999957,Female
FBgn0000636,0.08041385000000001,0.12687575235242504,-0.1703576425,0.32633389374999977,Female
FBgn0000639,0.012473850000000002,0.12262542393281638,-0.22384206,0.25236984499999987,Female
FBgn0000640,0.11586085,0.12628044432052302,-0.13513591249999998,0.36417009999999983,Female
FBgn0000644,-0.1091095,0.12538389403522546,-0.35280771749999995,0.14040342499999997,Female
FBgn0000658,0.05571029999999999,0.12157897650723647,-0.18079362424999998,0.2903530349999998,Female
FBgn0000659,0.3002695,0.12568257365777247,0.04570349500000001,0.542442425,Female
FBgn0000662,-0.07912749999999999,0.12610726001836947,-0.3327277205,0.166493,Female
FBgn0000667,0.0477452,0.13140335464917005,-0.20665722649999999,0.30440102999999974,Female
FBgn0000709,-0.2273548,0.12725001746393044,-0.4720914,0.03126934999999996,Female
FBgn0000711,-0.0523889,0.1236384383488258,-0.2977667225,0.18773907,Female
FBgn0000715,0.031988115,0.12854944818962988,-0.22045007249999998,0.2813073624999998,Female
FBgn0000719,-0.15015402500000002,0.12403838927031585,-0.39093664999999994,0.09723706499999994,Female
FBgn0000721,0.10389165000000002,0.12641825074578864,-0.14212842499999997,0.3481271949999999,Female
FBgn0000723,0.14009455,0.12174519558111173,-0.103755875,0.37658379999999986,Female
FBgn0000808,-0.0567285,0.1268155713149324,-0.304111285,0.19247210499999995,Female
FBgn0000810,-0.096571928,0.12663482173555413,-0.33947751000000004,0.15646065874999984,Female
FBgn0000826,-0.10501470000000002,0.12414917632860673,-0.3458008825,0.14202579249999994,Female
FBgn0000927,-0.19742556,0.12434821574998067,-0.43707019999999996,0.05257295999999997,Female
FBgn0000928,-0.11747674999999999,0.12563870270907004,-0.363877075,0.13150954349999966,Female
FBgn0000964,-0.043519485,0.12715025642123193,-0.29177606700000003,0.2065573624999999,Female
FBgn0000996,-0.09760925000000001,0.12565125521826906,-0.34240785,0.15196338399999992,Female
FBgn0001075,-0.0020755000000000044,0.12839741880344868,-0.2483074125,0.24696933999999998,Female
FBgn0001077,0.08269504999999999,0.12664007548311065,-0.16871776000000002,0.3315194449999999,Female
FBgn0001078,-0.223804665,0.12750987043683618,-0.468613915,0.033744022499999964,Female
FBgn0001079,-0.17842935,0.12728588668842686,-0.422009225,0.07771850999999996,Female
FBgn0001083,0.10768239999999998,0.1271592367190369,-0.14200709749999998,0.361111325,Female
FBgn0001084,-0.0679521,0.12342455545133141,-0.30506217500000005,0.17861561499999984,Female
FBgn0001085,-0.22756265000000003,0.12554698131488407,-0.47389005000000006,0.01260370249999997,Female
FBgn0001086,-0.0587505,0.12456766779187103,-0.302736445,0.18778283399999998,Female
FBgn0001087,-0.08618875,0.1302485467914613,-0.34260803500000003,0.1683988574999999,Female
FBgn0001089,0.027070749999999998,0.1312502697490151,-0.228274245,0.2826253049999999,Female
FBgn0001090,0.079873525,0.12740653637604388,-0.169311345,0.32784614249999994,Female
FBgn0001091,0.07240809499999999,0.12646247558514725,-0.178928855,0.31756092499999994,Female
FBgn0001092,0.14348333,0.12540055666214925,-0.10332571749999998,0.38938267499999984,Female
FBgn0001098,0.15366375,0.12476891824028709,-0.09768257999999999,0.3976638,Female
FBgn0001104,-0.08489155000000001,0.1259413548770005,-0.32627980249999994,0.16609890249999992,Female
FBgn0001105,0.010789,0.12293671337184334,-0.23075380474999999,0.25449156249999993,Female
FBgn0001108,-0.16531685000000002,0.1295534329945779,-0.41188807499999996,0.09097688999999996,Female
FBgn0001112,0.032566,0.1253247703644505,-0.21625461249999997,0.28043259249999997,Female
FBgn0001114,0.32161385,0.12423506305190246,0.07567721000000002,0.5614693499999999,Female
FBgn0001120,-0.012212225,0.12490536150034645,-0.25508716,0.23584772999999995,Female
FBgn0001122,0.17774738,0.12465605485864448,-0.0735389775,0.41608035,Female
FBgn0001123,0.25863315,0.12267998629258414,0.014414320000000008,0.4920412249999999,Female
FBgn0001124,0.21017245,0.12700468055232464,-0.04509224749999998,0.4511496,Female
FBgn0001125,-0.02235355,0.12785855829929388,-0.2710859325,0.22658643499999995,Female
FBgn0001128,0.056336300000000006,0.1290400993244453,-0.19469541399999998,0.30794897499999985,Female
FBgn0001133,-0.1046938,0.12465794142278522,-0.34485364999999996,0.14187934999999993,Female
FBgn0001134,0.0309902,0.12650433588075957,-0.21742249249999998,0.27966426999999994,Female
FBgn0001137,-0.14514505,0.12472741987185047,-0.38317725750000003,0.10135670499999984,Female
FBgn0001138,0.1369108,0.1241923594735105,-0.11145845249999996,0.37877686749999995,Female
FBgn0001139,-0.1218249,0.12606735139387282,-0.36687857499999993,0.12964171249999998,Female
FBgn0001142,0.165321165,0.12722394019630728,-0.082615235,0.41544907500000006,Female
FBgn0001145,0.25592899999999996,0.12391034492750758,0.008889025000000002,0.49656914999999996,Female
FBgn0001147,-0.008924500000000002,0.12776885432101198,-0.262579165,0.23561097499999978,Female
FBgn0001148,0.04018264999999999,0.1258733081858637,-0.210266915,0.28778526749999983,Female
FBgn0001149,-0.10428275000000001,0.12849731891167968,-0.35520259,0.1536083572499997,Female
FBgn0001150,-0.040787630000000005,0.12820021297762946,-0.28712351999999997,0.2148466182499999,Female
FBgn0001168,0.159438995,0.12451898832234758,-0.0796731375,0.40632915,Female
FBgn0001169,-0.14712835,0.12556501077344429,-0.3912325075,0.09729113249999996,Female
FBgn0001170,0.026227450000000003,0.12619022615446296,-0.22497021,0.2724531,Female
FBgn0001174,0.15822134999999998,0.1270156669428997,-0.0883694875,0.40443319999999994,Female
FBgn0001179,-0.0446312,0.12456959667839738,-0.284772785,0.20136665999999998,Female
FBgn0001180,-0.10858407,0.12662976686925795,-0.35384598250000004,0.146930676925,Female
FBgn0001185,-0.129984925,0.12780045495010897,-0.379384575,0.12150489499999995,Female
FBgn0001186,-0.01922865,0.12703496671598044,-0.26678286249999994,0.2320749424999999,Female
FBgn0001187,0.0384283,0.12800834977625344,-0.20951817,0.29235022749999967,Female
FBgn0001189,0.14372238999999998,0.1239345218085306,-0.09992280124999998,0.380539925,Female
FBgn0001197,-0.01596192,0.12436783425731543,-0.25847485249999996,0.22970582749999993,Female
FBgn0001202,-0.0549268,0.1270736470054376,-0.30491129499999997,0.19617806249999994,Female
FBgn0001206,-0.09087067,0.12538892439911944,-0.3304016,0.16107767999999983,Female
FBgn0001208,0.22717574999999998,0.12478175249791836,-0.020484117499999982,0.46389804999999984,Female
FBgn0001215,-0.2340492,0.1256806712899894,-0.47856845000000003,0.015021024999999664,Female
FBgn0001216,0.18032789999999999,0.12583369936465894,-0.07466393499999999,0.4168743,Female
FBgn0001217,-0.15414312000000002,0.12470719805245055,-0.397093,0.08920004499999996,Female
FBgn0001218,7.079499999999989e-4,0.1242323131122634,-0.24118656149999998,0.2443692225,Female
FBgn0001220,-0.08940954999999999,0.12633979021179143,-0.33401210000000003,0.16020965749999988,Female
FBgn0001222,-0.047394525,0.126520929698163,-0.28854104750000004,0.20645084999999985,Female
FBgn0001223,0.2848216,0.12636015335342246,0.0274487635,0.5274710499999998,Female
FBgn0001224,-0.015171399999999998,0.1338243313828714,-0.2770436417499999,0.2501519292499999,Female
FBgn0001225,0.09661205,0.12931445022688853,-0.15479279275,0.34858720499999996,Female
FBgn0001226,-3.6907499999999736e-4,0.12544167913095577,-0.24092857999999998,0.24974583499999994,Female
FBgn0001227,0.0688569,0.12821352803038108,-0.18491274000000002,0.3162226625,Female
FBgn0001228,-0.21081315,0.1260157578349784,-0.45704445,0.03679282999999962,Female
FBgn0001229,0.12364225000000001,0.12739503900330848,-0.13783874,0.368398575,Female
FBgn0001230,0.143659545,0.12876670712355154,-0.1109137675,0.39659249999999946,Female
FBgn0001233,-0.0321963,0.12536138990612672,-0.27729824,0.2171987899999999,Female
FBgn0001234,-0.03287705000000001,0.1278330467723438,-0.2817028275,0.21543935249999976,Female
FBgn0001247,-0.056622935000000006,0.12530229089888975,-0.30510046999999996,0.1841723175,Female
FBgn0001248,-0.08685925925000001,0.13003893919088708,-0.34120307499999997,0.16985189249999988,Female
FBgn0001250,0.13560881,0.12832012200260712,-0.12195923474999999,0.38559769999999993,Female
FBgn0001253,-0.288632,0.12380905853135073,-0.533499625,-0.0480209000000001,Female
FBgn0001254,0.060697245000000004,0.12556943349410452,-0.182456885,0.3053121499999997,Female
FBgn0001255,0.005336590000000004,0.13234109588491966,-0.2588616525,0.2604195724999996,Female
FBgn0001256,0.062251105,0.128071377982597,-0.18901785750000002,0.3075398549999999,Female
FBgn0001257,0.08725759999999999,0.1287920037259883,-0.16661773,0.3362827799999998,Female
FBgn0001258,0.069349,0.12247571874731489,-0.18154288,0.30202966499999995,Female
FBgn0001259,0.04006705000000001,0.12610688792175034,-0.2094000925,0.2921353599999998,Female
FBgn0001263,-0.011131800000000004,0.12641292443571123,-0.2583562,0.2374986299999999,Female
FBgn0001269,-0.02003365,0.12515979945974126,-0.26268673000000003,0.22147175499999985,Female
FBgn0001276,0.0388165,0.12687175370079443,-0.20970612749999998,0.28651397499999987,Female
FBgn0001280,-0.0069139,0.1245214801562658,-0.2529523125,0.24084949724999996,Female
FBgn0001281,-0.21090730000000002,0.1263547361980574,-0.45608150000000003,0.03588678249999988,Female
FBgn0001285,0.12332699,0.12461564445335688,-0.1253601575,0.3626831249999999,Female
FBgn0001291,-0.0252855,0.12754894247894596,-0.27424050000000005,0.22983214499999993,Female
FBgn0001296,-0.0503595,0.126551699804037,-0.29133138999999997,0.2000912499999999,Female
FBgn0001297,0.10078215,0.12748929952138852,-0.15247616999999997,0.34920889999999993,Female
FBgn0001301,0.0514864,0.12849938603093974,-0.1999477,0.30411685999999977,Female
FBgn0001308,-0.034124955,0.1277879698107035,-0.28582864249999995,0.21770897499999947,Female
FBgn0001311,0.034661349999999994,0.12484788208836234,-0.21343047499999995,0.277795,Female
FBgn0001319,0.108650405,0.12775802315441892,-0.1462127275,0.35195176000000006,Female
FBgn0001320,-0.011510099999999999,0.12800848992952635,-0.256050085,0.24537669249999974,Female
FBgn0001321,0.203178585,0.12523298934419555,-0.048882288499999996,0.44320199999999976,Female
FBgn0001323,-0.019677399999999998,0.12386992874456852,-0.2607385175,0.22473711499999996,Female
FBgn0001324,-0.10761380000000001,0.13070741481742223,-0.364013,0.15065560399999992,Female
FBgn0001325,0.024613165000000006,0.12623747460102525,-0.22166879999999997,0.2716508249999999,Female
FBgn0001330,-0.25500415,0.12181296535459245,-0.49071394999999995,-0.014555695000000092,Female
FBgn0001341,-0.27912975,0.1245416326475715,-0.520000375,-0.02972571750000024,Female
FBgn0001404,-0.0749341,0.12746495315381903,-0.326136375,0.18270701999999994,Female
FBgn0001491,-0.07176155000000001,0.1258374731524912,-0.32245945,0.17532238749999976,Female
FBgn0001565,-0.06108205,0.1268450708592124,-0.30516042,0.1945411474999999,Female
FBgn0001612,-0.20427665,0.12337816608866602,-0.43999008999999994,0.040761423999999935,Female
FBgn0001941,0.10496873000000001,0.12497920617362773,-0.14454578749999997,0.3449924725,Female
FBgn0001942,0.003679099999999994,0.12487005308411976,-0.24533761000000004,0.24957901000000002,Female
FBgn0001961,0.09716760800000002,0.12656761439639902,-0.1562866525,0.34547209999999984,Female
FBgn0001965,-0.0873024,0.12705549950899855,-0.33830765749999997,0.16090795749999998,Female
FBgn0001967,-0.013833147899999997,0.12422256754477452,-0.25522214499999996,0.22854678249999996,Female
FBgn0001970,-0.020644494999999992,0.12571465877886984,-0.26846521,0.22778745499999992,Female
FBgn0001977,-0.0974332,0.12802541432999584,-0.347270075,0.15159848499999995,Female
FBgn0001978,-0.176941324,0.12338080300080709,-0.41095610000000005,0.06961452499999986,Female
FBgn0001981,0.18228425,0.12495395283117526,-0.0670038875,0.42380294999999985,Female
FBgn0001983,0.09450105,0.1276576405876696,-0.15512217974999998,0.34278420499999956,Female
FBgn0001986,-0.1576854,0.1246570769934471,-0.40134202500000005,0.09093864499999996,Female
FBgn0001987,-0.1137497,0.1284788684527643,-0.36418779,0.13975983524999955,Female
FBgn0001989,0.0236029,0.1260777330693798,-0.22129149250000002,0.27460541,Female
FBgn0001990,0.029969845000000002,0.1281214948797176,-0.22453439,0.28213999999999984,Female
FBgn0001991,0.020094599999999997,0.12809713258522304,-0.231822665,0.27441123999999995,Female
FBgn0001992,0.028586604499999998,0.12425476403937726,-0.21719014749999999,0.26798583000000004,Female
FBgn0001994,-0.112138795,0.12622574445816964,-0.36070293000000003,0.13709960999999982,Female
FBgn0001995,-0.13493455,0.12486128750132604,-0.37645581499999997,0.11676343124999997,Female
FBgn0002021,-0.02887896,0.1264402979259354,-0.274837815,0.2192123524999998,Female
FBgn0002022,-0.12656819,0.1282802107925987,-0.3755114,0.13131952749999998,Female
FBgn0002023,0.0793835,0.12650908677962475,-0.16328012075,0.3300391749999999,Female
FBgn0002031,-0.1527789335,0.12460612550916611,-0.38868074999999996,0.09251396874999986,Female
FBgn0002036,-5.854999999999888e-4,0.12339272400773467,-0.2430464325,0.23854281499999974,Female
FBgn0002044,-0.152128645,0.12532244046677793,-0.3947849,0.09640297329999999,Female
FBgn0002069,-0.10973500000000001,0.12326645235472605,-0.34913493,0.13738747499999995,Female
FBgn0002121,0.06361605000000001,0.12772346055962067,-0.1859374875,0.31154133999999994,Female
FBgn0002174,-0.28760199,0.12327115075565759,-0.5236039,-0.04794049500000002,Female
FBgn0002183,-0.033284699999999987,0.12902370485542825,-0.2855904075,0.22406054449999985,Female
FBgn0002283,-0.08208995,0.12560749792385692,-0.329142075,0.16548424249999993,Female
FBgn0002284,0.022171255,0.12504807303253343,-0.22017191749999998,0.2689059999999999,Female
FBgn0002306,0.1184774,0.12726283336600613,-0.1381427075,0.3625678599999999,Female
FBgn0002354,-0.015646950000000003,0.1265708397332424,-0.259472,0.23396049774999986,Female
FBgn0002413,-0.19749099999999997,0.12661841132463109,-0.44213605,0.052977302334999976,Female
FBgn0002431,-0.10599471999999999,0.12708282244259073,-0.35466507,0.14190610249999996,Female
FBgn0002440,0.2550787895,0.12656937690190706,2.921200000000077e-4,0.49208979999999997,Female
FBgn0002441,-0.04245335,0.12677927898313793,-0.28403532374999996,0.21021572749999995,Female
FBgn0002466,-0.1445586,0.12748118498141003,-0.39251541500000003,0.10782511249999993,Female
FBgn0002521,0.10534197000000001,0.13041526518174743,-0.1468192925,0.36212467499999973,Female
FBgn0002522,-0.0728467,0.12266177308509019,-0.3073946,0.17444638749999986,Female
FBgn0002524,-0.0688774,0.12381217577086727,-0.31066855,0.17832177749999992,Female
FBgn0002525,-0.12315905499999999,0.12463575330369071,-0.3582589,0.12650315574999974,Female
FBgn0002526,-0.0754217,0.1294366699575319,-0.326687575,0.1831721375,Female
FBgn0002531,-0.12570382,0.12461434091295022,-0.364118325,0.11535399999999993,Female
FBgn0002533,-0.10079315,0.1263802002426345,-0.3509155475,0.14320070999999998,Female
FBgn0002534,0.0310128,0.128641917854177,-0.22280645,0.28174667249999996,Female
FBgn0002535,0.04793587,0.127675394382687,-0.203793955,0.2960519849999999,Female
FBgn0002542,-0.07752039999999999,0.12629179623515593,-0.3228378975,0.17577553999999995,Female
FBgn0002543,0.07524285,0.12406462166042379,-0.167702985,0.32051022499999965,Female
FBgn0002552,-0.06022445,0.12990422036342977,-0.31346964749999995,0.1966892724999999,Female
FBgn0002561,0.1557445,0.12509236982140987,-0.09174536999999999,0.40045462499999995,Female
FBgn0002562,-0.030180949999999998,0.12768268766752616,-0.27680917,0.21860709625,Female
FBgn0002563,0.07253145,0.1271185760440111,-0.17448845749999997,0.3240574249999999,Female
FBgn0002564,-0.1411067995,0.1253472930162566,-0.37973412,0.10694829249999958,Female
FBgn0002565,-0.0664454,0.1259371831765828,-0.3121955375,0.18351544325000002,Female
FBgn0002566,0.10950315,0.1232826518509612,-0.13361466249999998,0.35339403499999983,Female
FBgn0002567,-0.06074892,0.1264793138822306,-0.30728357749999996,0.18702796749999995,Female
FBgn0002569,-0.09039605,0.1238093575220768,-0.33665275,0.14780408925000002,Female
FBgn0002570,0.053368149999999996,0.12584071001311858,-0.19377705999999997,0.29355276249999995,Female
FBgn0002571,-0.035069199999999995,0.12314586397081034,-0.27699210999999996,0.20492424999999997,Female
FBgn0002573,0.1503972,0.1280030107061449,-0.10271339249999999,0.398828125,Female
FBgn0002576,0.1262078,0.1262219589989459,-0.1219511075,0.37327151499999994,Female
FBgn0002577,-0.017217769999999997,0.12687164421319308,-0.2659652575,0.23247277999999993,Female
FBgn0002578,0.29091805000000004,0.12100740581765085,0.04977245250000001,0.5241597499999997,Female
FBgn0002579,-0.04972135,0.12531971233162562,-0.29809114,0.19441868199999998,Female
FBgn0002590,-0.012868499999999998,0.12384573284750229,-0.2564065475,0.23314357499999994,Female
FBgn0002592,-0.046835180000000004,0.12703327550220989,-0.29309128,0.19828019999999985,Female
FBgn0002593,0.004425499999999999,0.12361166822634992,-0.23549555499999997,0.25252037499999963,Female
FBgn0002609,-0.08104333999999999,0.12637950010925347,-0.32423267499999997,0.16880669532499987,Female
FBgn0002622,0.053743650000000004,0.1286895384385436,-0.19907030750000002,0.30470674374999984,Female
FBgn0002626,0.03775594999999999,0.12360420095151346,-0.2041958825,0.27974974249999995,Female
FBgn0002629,0.10127230000000001,0.1283419478310658,-0.15494259749999997,0.34355797499999996,Female
FBgn0002631,0.0757045,0.12363924721696035,-0.169592785,0.31692869999999995,Female
FBgn0002632,-0.014713545,0.1289897863106938,-0.2671405175,0.23863627284999986,Female
FBgn0002633,-0.15221064,0.13047026241981682,-0.4004703974999999,0.11378453249999948,Female
FBgn0002638,-0.133133,0.12677228764115772,-0.38024825,0.11435713749999994,Female
FBgn0002641,-0.044729,0.12576367025376628,-0.2935726575,0.20341348749999996,Female
FBgn0002643,-0.012577845,0.12510913993123518,-0.25672379,0.22614245249999984,Female
FBgn0002645,-0.12398599999999999,0.14193771388098983,-0.4006782574999999,0.1540659299999999,Female
FBgn0002673,-0.05297615,0.125184560542027,-0.3013568575,0.18358014999999997,Female
FBgn0002707,-0.300826025,0.12724812498466342,-0.5475248749999999,-0.047578527500000044,Female
FBgn0002715,-0.0496025,0.1274787186523129,-0.30868384,0.20297384500000001,Female
FBgn0002716,-0.10681495,0.12925064866879746,-0.3604436525,0.14925552999999997,Female
FBgn0002719,-0.049449749999999994,0.12832950862460285,-0.29573817250000006,0.21054693249999984,Female
FBgn0002723,0.07126992500000001,0.12692650457609675,-0.17834770249999998,0.3164895749999998,Female
FBgn0002732,0.06732649999999998,0.12850154312584144,-0.1847220275,0.3202705074999999,Female
FBgn0002733,-0.0057050000000000035,0.1294548719127935,-0.25765796825,0.2516112874999999,Female
FBgn0002734,-0.013922050000000005,0.12806421745568666,-0.26139658000000005,0.23504741249999997,Female
FBgn0002735,0.009423554999999997,0.12332285084458343,-0.231970575,0.25331350999999985,Female
FBgn0002736,-0.10448645000000001,0.12685607850224964,-0.35789857499999994,0.14378940249999994,Female
FBgn0002772,0.16085195,0.12351780868968051,-0.0823908875,0.40080269,Female
