Trait,R_overall,sd,2.5%,97.5%,Trait_Sex
FBgn0053287,-0.018726825000000002,0.06426699131201889,-0.147054615,0.10529634624999998,Male
FBgn0053288,-0.010262400000000001,0.06280083541183869,-0.134393125,0.11408319249999987,Male
FBgn0053289,0.046245575,0.06359773133067809,-0.08161201875,0.1688216787499999,Male
FBgn0053290,-0.057594975,0.06348120774285505,-0.17959555,0.06720565024999998,Male
FBgn0053293,0.0384241575,0.06368346824009305,-0.08540294124999999,0.16362288874999986,Male
FBgn0053294,-0.07487545000000001,0.06252864505014169,-0.1948405625,0.05049550262499998,Male
FBgn0053296,-0.02090895,0.06199685823131863,-0.1396300725,0.10186414875000001,Male
FBgn0053299,-0.024177,0.063553166561082855,-0.1484979,0.10052320624999994,Male
FBgn0053300,0.0307561,0.06294147461706923,-0.09210104374999999,0.15541127874999996,Male
FBgn0053301,-0.1118934,0.06048624710758405,-0.22706711249999997,0.008839059999999952,Male
FBgn0053302,0.056061175000000005,0.061885273099352295,-0.0669932885,0.17801538124999994,Male
FBgn0053303,-0.12992275,0.0627286327678369,-0.25129956249999996,-0.00287833375000008,Male
FBgn0053306,-0.0320485,0.060995946873626535,-0.1508010675,0.08774216124999996,Male
FBgn0053307,-0.038858475,0.06254757588193295,-0.1607109125,0.08590426999999998,Male
FBgn0053309,-0.06361572500000001,0.0628120970280556,-0.186405825,0.057372622062499996,Male
FBgn0053310,-0.002418875,0.06298481808971723,-0.12411985375000001,0.12225558124999995,Male
FBgn0053315,0.012207674999999996,0.0632249098509103,-0.11536482499999999,0.13377497874999997,Male
FBgn0053317,-0.056005862499999996,0.06417129070343905,-0.180529216,0.06902078499999997,Male
FBgn0053318,-0.1007471,0.06293152899859744,-0.2252954125,0.02206275912499995,Male
FBgn0053319,0.083877355,0.06250469518084366,-0.041247914999999996,0.20113031749999982,Male
FBgn0053322,-0.049271537500000004,0.06358530077696294,-0.17361432499999999,0.07872648499999996,Male
FBgn0053325,-0.018999025,0.06424882265748169,-0.14139075737499998,0.10873969749999991,Male
FBgn0053329,0.09411439999999999,0.06186131367424353,-0.02933652875,0.21428619999999993,Male
FBgn0053333,0.148758925,0.06089022188700551,0.023724280000000004,0.26538995,Male
FBgn0053337,0.09711405,0.06085397114380693,-0.02374721625,0.21481433749999998,Male
FBgn0053339,0.119312225,0.06237213678311791,-0.004879963749999999,0.23989966249999975,Male
FBgn0053340,-0.0251676,0.06483835058555365,-0.15274217250000002,0.10227208,Male
FBgn0053341,0.178863125,0.06154657839277362,0.05419045250000001,0.29582061249999997,Male
FBgn0053346,0.1016343425,0.0628690823540847,-0.026538857499999992,0.22086800999999998,Male
FBgn0053348,0.062055269999999996,0.0632936570623649,-0.06459400749999998,0.18308089709999997,Male
FBgn0053349,0.026157622499999998,0.06145177809544132,-0.09675138750000001,0.14546366249999998,Male
FBgn0053453,0.027577499999999998,0.062343941356529195,-0.09241779874999999,0.15025571249999994,Male
FBgn0053454,-0.0621105,0.06343395051440866,-0.18644722500000002,0.06225829412499996,Male
FBgn0053458,-0.030656700000000002,0.06504953276601516,-0.15681928250000002,0.09734711362499995,Male
FBgn0053459,0.1691242,0.06139748198460703,0.04518293750000001,0.28337094124999995,Male
FBgn0053460,-0.0606528,0.06367518342365865,-0.18351657500000002,0.06524214375,Male
FBgn0053461,0.048446975,0.06324523794369885,-0.0786976325,0.17000321249999997,Male
FBgn0053462,-0.022158525000000005,0.06365559788552277,-0.14662039500000001,0.101180285,Male
FBgn0053463,0.03436564,0.06458058656059137,-0.0938050375,0.15809684162499985,Male
FBgn0053465,0.024532847500000003,0.06358740887852146,-0.09903026625000001,0.14746577249999993,Male
FBgn0053467,-0.0109917,0.06299990010607859,-0.13223417375000002,0.11450369374999993,Male
FBgn0053468,0.024605000000000002,0.06480799711047482,-0.09966705640000001,0.15161587774999993,Male
FBgn0053469,0.0935022,0.06284785051156469,-0.034916964749999994,0.21481954999999997,Male
FBgn0053471,0.019393125,0.06422948317415315,-0.10811411124999999,0.14569251374999997,Male
FBgn0053474,-0.010981325000000004,0.06442382467123482,-0.137979129,0.11482161999999983,Male
FBgn0053475,0.005796725000000001,0.06319994496143735,-0.1166848875,0.12998621,Male
FBgn0053476,-0.069884475,0.06493782591644223,-0.19550275000000003,0.05957657874999995,Male
FBgn0053477,-0.0319913,0.06627879529988401,-0.16215617875,0.09503517749999994,Male
FBgn0053481,0.019522525,0.06355715261201772,-0.10421361540000001,0.14218740999999982,Male
FBgn0053483,-0.066714575,0.063346146554977,-0.19154219375,0.05871912762499999,Male
FBgn0053489,-0.033851599999999996,0.06247351368140027,-0.15736487,0.08998623624999995,Male
FBgn0053490,-0.10752168200000001,0.0628125397713716,-0.23098275,0.017544186249999847,Male
FBgn0053493,-0.050657850000000004,0.06570177776350365,-0.1782971125,0.08033491999999995,Male
FBgn0053494,0.014255175000000002,0.06399422812503125,-0.11404377125,0.1350859825,Male
FBgn0053503,-0.07433640000000001,0.061397491069864765,-0.19343403374999998,0.04542931249999997,Male
FBgn0053504,0.074927975,0.06312132490024057,-0.04995270624999999,0.19749609999999998,Male
FBgn0053505,0.0344442425,0.06545612557550715,-0.09151725725000001,0.16200933749999996,Male
FBgn0053506,0.01657495,0.06361799325467901,-0.1074822325,0.13946641249999994,Male
FBgn0053508,0.0090420625,0.06400841633502688,-0.11593006124999998,0.13682821124999997,Male
FBgn0053509,0.027739127750000002,0.06239814207385322,-0.09613824524999999,0.1517088874999998,Male
FBgn0053510,0.027875900000000002,0.06387729465497335,-0.09810483124999998,0.15128927374999993,Male
FBgn0053511,-0.06572877499999999,0.06578285676095644,-0.19182831374999998,0.06696414624999988,Male
FBgn0053512,0.0896246,0.06328278199865933,-0.035708328625,0.21385492499999995,Male
FBgn0053513,-0.0688947,0.06472196393530362,-0.19355371925,0.06029758124999999,Male
FBgn0053514,0.024272174999999997,0.06469644588552685,-0.10392970624999999,0.14800728499999993,Male
FBgn0053516,-0.004424755,0.06237807672256558,-0.12596597375000002,0.11867332874999997,Male
FBgn0053517,0.027884475,0.0632541327501064,-0.09726379975,0.15041801999999993,Male
FBgn0053519,0.05136555,0.06301702046443028,-0.07466838499999999,0.17161086249999996,Male
FBgn0053523,0.01914955,0.06370352344686024,-0.11063106000000002,0.14055977749999995,Male
FBgn0053526,0.014132349999999998,0.06492555847946738,-0.11231447124999999,0.14062110874999978,Male
FBgn0053527,-0.022552875000000003,0.06262297810422973,-0.14423130625,0.10180484624999997,Male
FBgn0053530,0.07114693250000001,0.06363791558895335,-0.05378270125,0.19350706374999999,Male
FBgn0053531,-0.010284274999999999,0.06757370421625604,-0.145345275,0.12144062499999998,Male
FBgn0053532,0.02740045,0.063767707423849615,-0.09983329749999999,0.14974260374999995,Male
FBgn0053533,-0.0633868,0.06291264149756595,-0.18584781250000001,0.061950559999999946,Male
FBgn0053536,8.700000000000027e-5,0.0632641858466172,-0.12524854500000002,0.12452996874999993,Male
FBgn0053542,0.03293015,0.06318390538311915,-0.09068733975,0.15389226499999994,Male
FBgn0053543,0.11127669000000001,0.06305224099220803,-0.01475044925,0.23271332499999994,Male
FBgn0053544,-0.048645,0.06361086125814686,-0.1740256375,0.0763007025,Male
FBgn0053547,0.007608675000000002,0.06217275809907135,-0.11546349374999999,0.129292959,Male
FBgn0053548,0.105197175,0.06258630208348713,-0.016753486249999998,0.22683918749999993,Male
FBgn0053552,-0.028843650000000002,0.06319064296144507,-0.151914395,0.09516849524999997,Male
FBgn0053554,-0.002748225000000001,0.06360823397557008,-0.13012688875,0.11937118249999995,Male
FBgn0053556,0.092855315,0.06318733718407554,-0.031919899999999994,0.21657978249999982,Male
FBgn0053557,-0.005664739999999999,0.06287320703432682,-0.128197075,0.11722067999999994,Male
FBgn0053558,-0.045698499999999996,0.06400275556729149,-0.167056525,0.08088741212499999,Male
FBgn0053626,0.02472622,0.06455961310311933,-0.10397387624999999,0.1486248275,Male
FBgn0053627,-0.054625915,0.06336351485546901,-0.1781264125,0.06918706249999976,Male
FBgn0053629,-0.07157925500000001,0.06200091666444124,-0.18937078325,0.04703672874999979,Male
FBgn0053630,-0.040603120000000006,0.06359285651242158,-0.16438976249999998,0.08212659124999985,Male
FBgn0053631,0.14163735,0.06127041367876486,0.0197177155,0.26044291249999996,Male
FBgn0053632,-0.019163395,0.06332739582813432,-0.13965471375000002,0.10523638499999981,Male
FBgn0053635,-0.07996805,0.06233325113411019,-0.203030275,0.043404687499999955,Male
FBgn0053639,0.026230500000000004,0.06445554293311735,-0.0999796475,0.1503746,Male
FBgn0053640,0.08745575,0.06358364871786298,-0.03834821999999999,0.20855077499999997,Male
FBgn0053641,-0.0526872725,0.06216719985171417,-0.1750854875,0.06801878125000001,Male
FBgn0053642,-0.01356495,0.06412964842928404,-0.13906278749999998,0.1135094275,Male
FBgn0053643,0.141548685,0.0614142061153584,0.019301410625000008,0.2581417624999999,Male
FBgn0053644,-0.0013906000000000005,0.06578380386932597,-0.13019144,0.12769371125,Male
FBgn0053645,-0.17168675,0.06236280386215414,-0.29129030000000006,-0.046755018750000016,Male
FBgn0053647,-0.007319249999999999,0.06245221450010299,-0.1284345625,0.11520380249999994,Male
FBgn0053648,0.050743875,0.06302080932749299,-0.07080243375,0.17501976874999994,Male
FBgn0053653,-0.083747,0.06388368764241846,-0.206777275,0.04630293624999997,Male
FBgn0053654,-0.031423074999999995,0.06203360799028616,-0.1525754125,0.09067015749999999,Male
FBgn0053658,0.032885849999999994,0.06409842073826601,-0.096263095,0.15814461249999995,Male
FBgn0053665,0.016136450000000004,0.06451484429858026,-0.10932145000000001,0.14338798749999995,Male
FBgn0053666,-0.07935145,0.06330062606988862,-0.199634775,0.044753377499999976,Male
FBgn0053673,0.07229060000000001,0.06208503785776639,-0.05230033500000001,0.193399405,Male
FBgn0053679,0.06968807500000002,0.06027569575289762,-0.04945055499999999,0.18505568749999987,Male
FBgn0053680,0.03541445,0.06446335086672952,-0.09233924,0.16030285999999988,Male
FBgn0053687,-0.0180842,0.0635008012154116,-0.14110241875,0.10840266874999996,Male
FBgn0053688,0.02868218,0.06114555215962921,-0.094619814375,0.1491556174999999,Male
FBgn0053689,-0.0382619,0.0649575510627575,-0.1642599325,0.08954970999999994,Male
FBgn0053690,-0.011268175000000002,0.06197986941169962,-0.13349244500000002,0.10911493374999996,Male
FBgn0053696,0.1829465,0.060356806524299235,0.0637159675,0.29871383749999986,Male
FBgn0053700,0.09014222499999999,0.06908635123489536,-0.046851715,0.22717071249999993,Male
FBgn0053701,-0.0276186525,0.06507637948121145,-0.15580108375,0.10172278499999997,Male
FBgn0053702,0.058284325,0.06573265651150925,-0.07122664149999998,0.187095375,Male
FBgn0053703,0.07271902499999999,0.0673661574693409,-0.0606996775,0.20348021249999998,Male
FBgn0053704,0.12086939999999999,0.0623651290922725,-0.003218687499999999,0.2406487374999999,Male
FBgn0053710,0.08652747499999999,0.06468514410280275,-0.04185663524999998,0.20478976249999997,Male
FBgn0053721,0.041422035,0.062413404904699876,-0.08360176749999998,0.1620428,Male
FBgn0053723,-0.074319525,0.06134320736100978,-0.19379742375,0.04449620624999987,Male
FBgn0053725,0.03032465,0.06220441070310667,-0.0945259575,0.1517387112499999,Male
FBgn0053752,0.05831065,0.06308168711041015,-0.0686178925,0.18014364999999993,Male
FBgn0053757,-0.088775825,0.0614034053082928,-0.20832891250000002,0.031351892624999926,Male
FBgn0053758,0.010073174999999995,0.06189427987232382,-0.11049690625,0.13339730625,Male
FBgn0053764,-0.01096802,0.06329756886245479,-0.13317025624999998,0.11280427124999996,Male
FBgn0053766,0.058730000000000004,0.0618724619809318,-0.06464061125,0.17863171999999997,Male
FBgn0053767,-0.0036032999999999985,0.06321861253832446,-0.12686505625000002,0.12017645374999998,Male
FBgn0053768,0.002804725000000001,0.06128875352673024,-0.11630539875000001,0.1227475971249999,Male
FBgn0053769,0.043883575,0.06420121303787765,-0.08160019624999999,0.1671826225,Male
FBgn0053770,-0.0075339,0.0666306866320973,-0.13803668,0.12544909624999992,Male
FBgn0053771,0.05734035,0.06336401422605539,-0.06839756874999998,0.17736802749999991,Male
FBgn0053772,-0.07836742499999999,0.06266667154420313,-0.19641638749999998,0.04844879499999993,Male
FBgn0053773,-0.009158860500000001,0.06084434082741816,-0.12859380874999998,0.10909689874999998,Male
FBgn0053774,-0.103828875,0.06178957553016506,-0.22442476250000004,0.016954746249999986,Male
FBgn0053775,-0.055365700000000004,0.06543255312746242,-0.18372719999999998,0.07261536749999994,Male
FBgn0053777,0.043163824999999996,0.06375859175573492,-0.08315237,0.16589096249999993,Male
FBgn0053783,0.02206375,0.06326014334853128,-0.10369204375,0.14214382874999987,Male
FBgn0053784,-0.03211700000000001,0.06433176980446483,-0.156281865,0.09301917999999995,Male
FBgn0053792,0.038222255,0.06376515332393418,-0.08722326875,0.16026960874999996,Male
FBgn0053795,0.109552275,0.06253482082907418,-0.016334050000000003,0.22722509999999996,Male
FBgn0053796,0.115207325,0.06401526615206593,-0.009968517499999998,0.2379509874999999,Male
FBgn0053797,-0.03506755,0.06301026756479172,-0.16024524999999998,0.09127773624999999,Male
FBgn0053798,0.05113706025,0.06309004659333785,-0.07726824875,0.17077831249999992,Male
FBgn0053801,-0.011568025000000003,0.06464589699030773,-0.13732151624999997,0.11308534749999999,Male
FBgn0053805,-0.016017525,0.06506270638833501,-0.14345930875,0.11049152999999998,Male
FBgn0053807,-0.09438045,0.06293218296997549,-0.2170614125,0.029037922499999987,Male
FBgn0053907,-0.08688607500000001,0.06154238693185641,-0.2056800125,0.03376582124999999,Male
FBgn0053912,0.012221250000000001,0.0630349882334094,-0.11329037624999999,0.1361020387499999,Male
FBgn0053914,-0.0855928,0.06350011822715072,-0.20914661249999997,0.042066506249999976,Male
FBgn0053919,0.011311824999999998,0.0631581740868911,-0.1114033525,0.13342457500000002,Male
FBgn0053920,0.025053975,0.06447971708107744,-0.09774016875,0.1548245,Male
FBgn0053922,0.0395340625,0.06336998241118524,-0.08676534925000001,0.16206538749999994,Male
FBgn0053923,-0.04954325,0.060645193351150005,-0.16759607625,0.07019595625,Male
FBgn0053926,-0.09511792499999999,0.06482568711296087,-0.219535775,0.03090208387499999,Male
FBgn0053927,-0.0337135,0.06482048278994758,-0.16064073875,0.09434379124999998,Male
FBgn0053928,0.045521624999999996,0.06363299472602879,-0.08115101999999999,0.16841368624999997,Male
FBgn0053929,-0.0240753,0.06199366494007026,-0.143465345,0.099730195,Male
FBgn0053958,0.0162376,0.06359148292313728,-0.1087247575,0.13965005124999993,Male
FBgn0053963,-0.016770999999999998,0.06369187666476053,-0.1444249325,0.10936953249999991,Male
FBgn0053965,0.0456076,0.060940430434135474,-0.07555025375,0.1630990875,Male
FBgn0053966,0.037219567499999995,0.06320453221728362,-0.08390905700000001,0.16000505374999993,Male
FBgn0053969,-0.033046952500000004,0.06760048143485253,-0.16461974375,0.10045595925,Male
FBgn0053970,0.0463717,0.06403707512741097,-0.07831051625000002,0.17193274874999998,Male
FBgn0053971,-0.061145574999999994,0.0642972138379766,-0.1847709,0.06740535537499993,Male
FBgn0053977,-0.05688205,0.0615592335259368,-0.18056124624999997,0.06265977125,Male
FBgn0053978,0.057491625000000005,0.06288978469610772,-0.06712670374999999,0.177701151,Male
FBgn0053983,-0.021139174999999996,0.06327282804663625,-0.1467468625,0.0991935675,Male
FBgn0053985,0.0571488,0.06154291983327865,-0.06520158124999999,0.1752723999999999,Male
FBgn0053986,-0.0349271,0.06393358905386133,-0.15889138,0.09038948,Male
FBgn0053987,0.00871931125,0.06426888022810835,-0.11552970625,0.13498618499999998,Male
FBgn0053988,0.106115925,0.06307827572090301,-0.019698689999999998,0.22796971249999995,Male
FBgn0053995,0.039129800000000006,0.06321670629042192,-0.0874591275,0.16032469624999998,Male
FBgn0053998,0.032214809500000004,0.0630704056150663,-0.09272776875,0.15538904624999997,Male
FBgn0054001,0.109585075,0.06233255156818197,-0.018671665375,0.22622274999999992,Male
FBgn0054002,0.1215556,0.061951397262041664,-2.4355500000000134e-4,0.24086030124999996,Male
FBgn0054003,0.049759399999999995,0.06430549768337737,-0.07929848375,0.17484411999999996,Male
FBgn0054005,0.022195575000000002,0.06237274023366138,-0.1009227375,0.1451862062499999,Male
FBgn0054006,0.03735995,0.062193811024264356,-0.08618018499999999,0.157275225,Male
FBgn0054007,0.006883115,0.06350082660118571,-0.12237684999999998,0.13171300124999988,Male
FBgn0054008,-0.016374024999999997,0.06378193303211041,-0.14140351374999996,0.10926658749999997,Male
FBgn0054010,0.053844224999999996,0.0622973443716032,-0.07050461499999999,0.1765935349999999,Male
FBgn0054011,0.0097938925,0.06366201162624426,-0.11656484,0.13429527124999996,Male
FBgn0054012,0.04315029999999999,0.0636185251049407,-0.08387986874999999,0.16483393499999993,Male
FBgn0054015,0.005652999999999998,0.0642280295554915,-0.12137551125,0.12896284125000002,Male
FBgn0054021,0.03496895,0.0632109308395948,-0.09158141125000001,0.15685252125,Male
FBgn0054024,0.06579965,0.0647525523397832,-0.06495919,0.19191149999999996,Male
FBgn0054025,0.08521165,0.06315713918477621,-0.04139142775,0.20739283124999996,Male
FBgn0054026,0.038010125,0.06275355908199037,-0.08664151375,0.15882016375000002,Male
FBgn0054027,0.09563115,0.06292878714006697,-0.027279156249999995,0.21900734874999994,Male
FBgn0054028,0.0177649735,0.0635047782867832,-0.10599532874999999,0.14180279812499996,Male
FBgn0054029,-0.04709225,0.06251420236181866,-0.1670690625,0.07708043874999994,Male
FBgn0054030,0.080071675,0.06285527941730236,-0.04784486375,0.20059287499999992,Male
FBgn0054031,-0.1522175,0.06167413081005193,-0.27105947499999994,-0.028482408750000035,Male
FBgn0054033,-0.011315674999999999,0.06418649335326661,-0.139352212,0.11265347762499998,Male
FBgn0054034,-0.05199912500000001,0.0647022754087408,-0.1784908275,0.07589559974999997,Male
FBgn0054038,0.06481210000000001,0.06220332987737967,-0.05777644375,0.1867575875,Male
FBgn0054039,0.029731749999999994,0.0645171269838384,-0.09751775049999999,0.15384872499999996,Male
FBgn0054040,-0.079485845,0.0615375180393309,-0.19738716250000002,0.04221403874999997,Male
FBgn0054041,-0.014452925,0.06226988659278387,-0.13794558124999998,0.10903528249999997,Male
FBgn0054043,-0.028405150000000004,0.06342344257359159,-0.1529947525,0.09384956124999995,Male
FBgn0054044,0.0644478325,0.06483321685963506,-0.062380809749999995,0.19127348749999973,Male
FBgn0054045,0.17026025,0.06405860409414185,0.03826215375,0.29130385,Male
FBgn0054046,0.05795665,0.0631881002431097,-0.069228452375,0.17956794874999996,Male
FBgn0054047,-0.077090975,0.06565651242124965,-0.202665125,0.055484816249999964,Male
FBgn0054049,-0.05216265,0.06488587227125944,-0.181044075,0.07692404249999991,Male
FBgn0054051,0.04772,0.062386159198268565,-0.07644566125,0.16928491999999992,Male
FBgn0054052,0.058082924999999994,0.06424601373385892,-0.06679825625,0.1852118125,Male
FBgn0054054,-0.101510775,0.06336074013616351,-0.22571846249999997,0.02511358374999998,Male
FBgn0054056,0.0022489575000000013,0.06501012135901993,-0.12427010374999999,0.1272976812499999,Male
FBgn0054057,0.01361565,0.0620985944742768,-0.1078970975,0.13350703625,Male
FBgn0058002,2.508825000000006e-4,0.06367898086661092,-0.12477823,0.12312022749999998,Male
FBgn0058005,0.01134975,0.06399734207104169,-0.11204551375,0.1386691225,Male
FBgn0058006,0.14050025,0.06217207039602262,0.01763441625000001,0.2577985749999999,Male
FBgn0058045,-0.08235419999999999,0.06424123941020803,-0.20906115,0.04468201249999997,Male
FBgn0058053,0.11537115,0.06328257681559357,-0.011178119999999996,0.23432847499999987,Male
FBgn0058100,0.10582265,0.06024177494408571,-0.0127288225,0.22198112499999997,Male
FBgn0058160,0.046861925,0.06120908758432714,-0.07160630999999999,0.16498111249999997,Male
FBgn0058172,0.025496532499999995,0.0625999675493518,-0.09604937499999999,0.14820596249999998,Male
FBgn0058182,-0.06891125000000001,0.06571664794579028,-0.19522102500000002,0.061916497874999935,Male
FBgn0058191,0.01531725775,0.06530952069545343,-0.11289903750000001,0.14169525,Male
FBgn0058198,-0.033193025,0.06299168711506732,-0.1561954625,0.08906928999999994,Male
FBgn0058263,-0.014902150000000003,0.06546720130384891,-0.1432561375,0.11375068762499997,Male
FBgn0058298,-0.026871124999999996,0.06606895205961465,-0.15493005125,0.1068131272499999,Male
FBgn0058439,0.014973300000000002,0.064053153917718,-0.11375364625,0.13882022624999998,Male
FBgn0058461,0.024363225000000002,0.06264869158912241,-0.09870478825,0.14868064374999995,Male
FBgn0058469,0.012800125000000002,0.0629014957791158,-0.11044211875000001,0.13704454374999997,Male
FBgn0058470,-0.051424149999999995,0.06382934061385184,-0.17586471250000002,0.07393931874999997,Male
FBgn0060291,0.0544151,0.06302709291566089,-0.07073372624999999,0.17527616625,Male
FBgn0060292,-0.091098875,0.06299203527831111,-0.2123485125,0.03421741874999987,Male
FBgn0060296,-0.01417115,0.062054786662421826,-0.1373565625,0.10656911999999996,Male
FBgn0061188,0.0439661,0.06150541226134758,-0.07604619874999999,0.16416798749999995,Male
FBgn0061196,0.04640644,0.06366371853080324,-0.07986897750000001,0.17141746749999998,Male
FBgn0061197,-0.0645579,0.06438901492195187,-0.18772239999999998,0.06536494287499996,Male
FBgn0061198,-0.084505,0.0628102191332679,-0.20302960125,0.03984309249999993,Male
FBgn0061200,-0.100496225,0.06318509732969527,-0.22016753750000004,0.026656551874999993,Male
FBgn0061356,-0.05607834,0.06416794098685534,-0.18095746250000003,0.06913315187499998,Male
FBgn0061360,-0.14591567500000002,0.06128374744459118,-0.263362425,-0.02495290250000012,Male
FBgn0061435,-0.020960345,0.0640366734594292,-0.145334925,0.10635788624999987,Male
FBgn0061469,0.04247092499999999,0.06285724772474965,-0.08166235000000001,0.16688127874999995,Male
FBgn0061476,0.128301475,0.06393811844495599,2.873175000000001e-4,0.2527669125,Male
FBgn0061492,0.023686274999999996,0.06443174396119124,-0.10416049499999998,0.15155628375,Male
FBgn0061515,-0.08795747500000001,0.06165203232817698,-0.206156375,0.03355038674999995,Male
FBgn0062411,-0.0335349425,0.062121015078171395,-0.1565021575,0.08527638124999998,Male
FBgn0062412,0.010395775,0.06252822053878028,-0.11518919625,0.12997348999999997,Male
FBgn0062413,-0.0925217,0.06308277315233875,-0.21488261250000001,0.03057446749999999,Male
FBgn0062440,-0.024629865,0.0632414224741843,-0.1456723875,0.09928570087499997,Male
FBgn0062442,-0.049052475,0.06334916170695741,-0.1726305575,0.07774404749999998,Male
FBgn0062449,-0.06073951500000001,0.06287088004970234,-0.18278306625,0.06296626874999994,Male
FBgn0062517,-0.04995287500000001,0.0643835764082981,-0.17670530375000001,0.0722228452499999,Male
FBgn0062565,-0.027085724999999998,0.06353826773318841,-0.148524075,0.10007039124999997,Male
FBgn0062928,-0.131599875,0.061844000687737544,-0.25025611249999996,-0.006856471250000276,Male
FBgn0062961,-0.06404365,0.06469068969454943,-0.1874333375,0.06424858574999999,Male
FBgn0062978,-0.045480835,0.06377385891192922,-0.1709411875,0.0790799223224999,Male
FBgn0063083,0.0632946,0.06285126086351894,-0.0607456975,0.18487784999999998,Male
FBgn0063127,0.0050560250000000004,0.06452591997387995,-0.120963232125,0.13150710387499978,Male
FBgn0063261,-0.025101049999999996,0.06036768401173698,-0.14297416125,0.09333422499999999,Male
FBgn0063298,0.002552974999999999,0.0650705854531848,-0.12263637000000001,0.13011910000000002,Male
FBgn0063368,0.11024742500000001,0.06158292872425353,-0.012768000375000003,0.23014959999999998,Male
FBgn0063374,-0.0565864,0.0625652071869439,-0.1767521475,0.06646804874999994,Male
FBgn0063375,-0.075937875,0.06437843041494233,-0.2006979,0.053415364999999985,Male
FBgn0063376,-0.003856597499999998,0.06314134553105089,-0.12900579375,0.1186160787499999,Male
FBgn0063377,-0.021405945000000003,0.06387608711909147,-0.1475522725,0.10270525962499977,Male
FBgn0063378,-0.020368499999999998,0.06413162607637128,-0.1459898375,0.10651510874999988,Male
FBgn0063379,-0.02742234,0.0646808845812178,-0.15729248125,0.10001374624999998,Male
FBgn0063380,-0.0024102500000000027,0.06283384026578842,-0.12633577875000002,0.11875304749999997,Male
FBgn0063381,-0.006152124999999998,0.06436287137179976,-0.13209035875,0.1185,Male
FBgn0063382,0.001244000000000002,0.06413874371132429,-0.12209616875,0.12524113249999996,Male
FBgn0063383,-0.054511525,0.06321868851555516,-0.17666049999999997,0.07214064625,Male
FBgn0063384,0.15584827499999998,0.06106834949533073,0.0333216225,0.27443238750000004,Male
FBgn0063385,-0.048924850000000006,0.06279083624832228,-0.17196056875,0.07591844437499981,Male
FBgn0063386,-0.06287377499999999,0.06332761205074491,-0.1857869,0.06204240199999991,Male
FBgn0063387,-0.052487900000000004,0.0631559842239177,-0.172249375,0.07636713874999987,Male
FBgn0063388,0.01919489,0.0647981147797544,-0.10898678,0.14335966249999985,Male
FBgn0063389,-0.026337025000000003,0.06391509687295663,-0.14905451249999999,0.09983475999999997,Male
FBgn0063449,0.05578929,0.06229063823982225,-0.067466905,0.1770929,Male
FBgn0063491,0.029921925000000002,0.06525199466215434,-0.09918207374999999,0.15583128499999985,Male
FBgn0063492,0.0073566824999999995,0.06362839446334136,-0.1201550625,0.13330506499999992,Male
FBgn0063493,-0.09375045,0.0635080402644832,-0.217233075,0.03096034624999998,Male
FBgn0063494,0.023640599999999998,0.06433199567070252,-0.10142678624999998,0.14884453749999993,Male
FBgn0063495,-0.043350675000000005,0.06433356912213978,-0.1705106875,0.0808503424999999,Male
FBgn0063496,0.012987092500000002,0.06275435754377527,-0.11058417475,0.13699147125,Male
FBgn0063497,-0.0024218000000000017,0.06342946154049393,-0.12627171375000001,0.12032110249999996,Male
FBgn0063498,-0.027115824999999996,0.0632415001003161,-0.15226959499999998,0.09831053749999995,Male
FBgn0063499,-0.035085700000000004,0.06274123212307338,-0.15661961875,0.08974954999999989,Male
FBgn0063649,-0.039867295,0.06434404272327739,-0.16499061999999998,0.08691120249999992,Male
FBgn0063667,-0.0361002,0.06207115112126502,-0.1564714625,0.08669021249999999,Male
FBgn0063670,-0.10327825,0.0619586669683373,-0.22290923787499997,0.021100943749999962,Male
FBgn0063923,-0.07388515000000001,0.06184876244264837,-0.19441063125,0.04683577999999988,Male
FBgn0063924,-0.0250805,0.06414546329575022,-0.15031643625000002,0.09858590874999994,Male
FBgn0064119,0.01357425,0.06426041239934892,-0.1136030825,0.13966721749999997,Male
FBgn0064225,-0.048786102,0.06384872013488664,-0.176215325,0.07519477374999999,Male
FBgn0064227,0.03180912500000001,0.0627256675188728,-0.09178201624999999,0.1530014125,Male
FBgn0064237,0.011600912500000001,0.06226327959997974,-0.10966099374999999,0.13403002499999994,Male
FBgn0064766,0.0248359,0.06334909775892497,-0.09969660412499999,0.14862716249999997,Male
FBgn0064912,-0.037997775000000004,0.06396387691575393,-0.16514052499999998,0.08740765625,Male
FBgn0065032,-0.0034843974999999995,0.06340396094789648,-0.127896224625,0.12124403999999997,Male
FBgn0065035,0.12731902499999997,0.062423446480557476,0.0030696337500000026,0.24692166250000003,Male
FBgn0065046,0.06826005,0.06481788216206136,-0.06133608,0.19186142499999997,Male
FBgn0065051,0.065231525,0.06389753680273313,-0.05987311,0.18874677499999998,Male
FBgn0065053,-0.1154872,0.06231719535994481,-0.23720671249999997,0.008596633749999978,Male
FBgn0065055,0.06071278,0.06350478492302185,-0.06549072375000001,0.18371041249999995,Male
FBgn0065057,-0.112170985,0.06386042639099586,-0.2345963125,0.01544008712499996,Male
FBgn0065064,-0.06393635,0.06283190718045262,-0.1856398525,0.061566713749999995,Male
FBgn0065066,0.12462195000000001,0.0630740204337968,-0.0012187849999999983,0.24447007499999981,Male
FBgn0065070,-0.028324525000000003,0.06469549876082963,-0.15485515000000002,0.09863709124999998,Male
