DGRP_lines,Experiment,Hour_of_death,Censor
line_849,Experiment_5,11,1
line_849,Experiment_5,11,1
line_849,Experiment_5,11,1
line_849,Experiment_5,11,1
line_849,Experiment_5,11,1
line_849,Experiment_5,11,1
line_849,Experiment_5,24,1
line_849,Experiment_5,24,1
line_849,Experiment_5,24,1
line_849,Experiment_5,24,1
line_849,Experiment_5,48,1
line_849,Experiment_5,48,0
line_849,Experiment_5,48,0
line_849,Experiment_5,48,0
line_849,Experiment_5,48,0
line_843,Experiment_5,11,1
line_843,Experiment_5,24,1
line_843,Experiment_5,48,0
line_843,Experiment_5,48,0
line_843,Experiment_5,48,0
line_843,Experiment_5,48,0
line_843,Experiment_5,48,0
line_843,Experiment_5,48,0
line_843,Experiment_5,48,0
line_843,Experiment_5,48,0
line_843,Experiment_5,48,0
line_843,Experiment_5,48,0
line_843,Experiment_5,48,0
line_843,Experiment_5,48,0
line_843,Experiment_5,48,0
line_843,Experiment_5,48,0
line_843,Experiment_5,48,0
line_843,Experiment_5,48,0
line_837,Experiment_5,2.5,1
line_837,Experiment_5,2.5,1
line_837,Experiment_5,2.5,1
line_837,Experiment_5,5,1
line_837,Experiment_5,5,1
line_837,Experiment_5,5,1
line_837,Experiment_5,5,1
line_837,Experiment_5,5,1
line_837,Experiment_5,5,1
line_837,Experiment_5,5,1
line_837,Experiment_5,5,1
line_837,Experiment_5,5,1
line_837,Experiment_5,5,1
line_837,Experiment_5,5,1
line_837,Experiment_5,5,1
line_837,Experiment_5,5,1
line_837,Experiment_5,5,1
line_837,Experiment_5,5,1
line_837,Experiment_5,5,1
line_837,Experiment_5,5,1
line_832,Experiment_5,2.5,1
line_832,Experiment_5,2.5,1
line_832,Experiment_5,2.5,1
line_832,Experiment_5,2.5,1
line_832,Experiment_5,5,1
line_832,Experiment_5,5,1
line_832,Experiment_5,5,1
line_832,Experiment_5,5,1
line_832,Experiment_5,5,1
line_832,Experiment_5,5,1
line_832,Experiment_5,5,1
line_832,Experiment_5,5,1
line_832,Experiment_5,11,1
line_832,Experiment_5,11,1
line_822,Experiment_5,2.5,1
line_822,Experiment_5,2.5,1
line_822,Experiment_5,2.5,1
line_822,Experiment_5,2.5,1
line_822,Experiment_5,2.5,1
line_822,Experiment_5,2.5,1
line_822,Experiment_5,2.5,1
line_822,Experiment_5,2.5,1
line_822,Experiment_5,2.5,1
line_822,Experiment_5,2.5,1
line_822,Experiment_5,2.5,1
line_822,Experiment_5,2.5,1
line_822,Experiment_5,2.5,1
line_822,Experiment_5,2.5,1
line_822,Experiment_5,2.5,1
line_822,Experiment_5,2.5,1
line_822,Experiment_5,2.5,1
line_822,Experiment_5,2.5,1
line_822,Experiment_5,2.5,1
line_822,Experiment_5,2.5,1
line_821,Experiment_5,2.5,1
line_821,Experiment_5,2.5,1
line_821,Experiment_5,2.5,1
line_821,Experiment_5,2.5,1
line_821,Experiment_5,2.5,1
line_821,Experiment_5,2.5,1
line_821,Experiment_5,2.5,1
line_821,Experiment_5,2.5,1
line_821,Experiment_5,2.5,1
line_821,Experiment_5,2.5,1
line_821,Experiment_5,2.5,1
line_821,Experiment_5,2.5,1
line_821,Experiment_5,2.5,1
line_821,Experiment_5,5,1
line_821,Experiment_5,5,1
line_821,Experiment_5,5,1
line_821,Experiment_5,5,1
line_821,Experiment_5,5,1
line_821,Experiment_5,5,1
line_820,Experiment_5,48,0
line_820,Experiment_5,48,0
line_820,Experiment_5,48,0
line_820,Experiment_5,48,0
line_820,Experiment_5,48,0
line_820,Experiment_5,48,0
line_820,Experiment_5,48,0
line_820,Experiment_5,48,0
line_820,Experiment_5,48,0
line_820,Experiment_5,48,0
line_820,Experiment_5,48,0
line_820,Experiment_5,48,0
line_820,Experiment_5,48,0
line_820,Experiment_5,48,0
line_820,Experiment_5,48,0
line_820,Experiment_5,48,0
line_820,Experiment_5,48,0
line_820,Experiment_5,48,0
line_820,Experiment_5,48,0
line_820,Experiment_5,48,0
line_819,Experiment_5,2.5,1
line_819,Experiment_5,2.5,1
line_819,Experiment_5,2.5,1
line_819,Experiment_5,2.5,1
line_819,Experiment_5,2.5,1
line_819,Experiment_5,2.5,1
line_819,Experiment_5,2.5,1
line_819,Experiment_5,2.5,1
line_819,Experiment_5,2.5,1
line_819,Experiment_5,2.5,1
line_819,Experiment_5,2.5,1
line_819,Experiment_5,2.5,1
line_819,Experiment_5,2.5,1
line_819,Experiment_5,2.5,1
line_819,Experiment_5,2.5,1
line_819,Experiment_5,2.5,1
line_819,Experiment_5,2.5,1
line_819,Experiment_5,2.5,1
line_819,Experiment_5,2.5,1
line_819,Experiment_5,2.5,1
line_818,Experiment_5,48,0
line_818,Experiment_5,48,0
line_818,Experiment_5,48,0
line_818,Experiment_5,48,0
line_818,Experiment_5,48,0
line_818,Experiment_5,48,0
line_818,Experiment_5,48,0
line_818,Experiment_5,48,0
line_818,Experiment_5,48,0
line_818,Experiment_5,48,0
line_818,Experiment_5,48,0
line_818,Experiment_5,48,0
line_818,Experiment_5,48,0
line_818,Experiment_5,48,0
line_818,Experiment_5,48,0
line_818,Experiment_5,48,0
line_818,Experiment_5,48,0
line_818,Experiment_5,48,0
line_818,Experiment_5,48,0
line_818,Experiment_5,48,0
line_812,Experiment_5,48,0
line_812,Experiment_5,48,0
line_812,Experiment_5,48,0
line_812,Experiment_5,48,0
line_812,Experiment_5,48,0
line_812,Experiment_5,48,0
line_812,Experiment_5,48,0
line_812,Experiment_5,48,0
line_812,Experiment_5,48,0
line_812,Experiment_5,48,0
line_812,Experiment_5,48,0
line_812,Experiment_5,48,0
line_812,Experiment_5,48,0
line_812,Experiment_5,48,0
line_812,Experiment_5,48,0
line_812,Experiment_5,48,0
line_812,Experiment_5,48,0
line_812,Experiment_5,48,0
line_812,Experiment_5,48,0
line_812,Experiment_5,48,0
line_810,Experiment_5,2.5,1
line_810,Experiment_5,2.5,1
line_810,Experiment_5,2.5,1
line_810,Experiment_5,2.5,1
line_810,Experiment_5,2.5,1
line_810,Experiment_5,2.5,1
line_810,Experiment_5,2.5,1
line_810,Experiment_5,2.5,1
line_810,Experiment_5,2.5,1
line_810,Experiment_5,2.5,1
line_810,Experiment_5,2.5,1
line_810,Experiment_5,2.5,1
line_810,Experiment_5,2.5,1
line_810,Experiment_5,2.5,1
line_810,Experiment_5,2.5,1
line_810,Experiment_5,2.5,1
line_810,Experiment_5,2.5,1
line_810,Experiment_5,2.5,1
line_810,Experiment_5,2.5,1
line_808,Experiment_5,48,0
line_808,Experiment_5,48,0
line_808,Experiment_5,48,0
line_808,Experiment_5,48,0
line_808,Experiment_5,48,0
line_808,Experiment_5,48,0
line_808,Experiment_5,48,0
line_808,Experiment_5,48,0
line_808,Experiment_5,48,0
line_808,Experiment_5,48,0
line_808,Experiment_5,48,0
line_808,Experiment_5,48,0
line_808,Experiment_5,48,0
line_808,Experiment_5,48,0
line_808,Experiment_5,48,0
line_808,Experiment_5,48,0
line_808,Experiment_5,48,0
line_808,Experiment_5,48,0
line_808,Experiment_5,48,0
line_808,Experiment_5,48,0
line_805,Experiment_5,11,1
line_805,Experiment_5,11,1
line_805,Experiment_5,11,1
line_805,Experiment_5,11,1
line_805,Experiment_5,11,1
line_805,Experiment_5,11,1
line_805,Experiment_5,24,1
line_805,Experiment_5,24,1
line_805,Experiment_5,24,1
line_805,Experiment_5,48,0
line_805,Experiment_5,48,0
line_805,Experiment_5,48,0
line_805,Experiment_5,48,0
line_805,Experiment_5,48,0
line_805,Experiment_5,48,0
line_805,Experiment_5,48,0
line_805,Experiment_5,48,0
line_805,Experiment_5,48,0
line_805,Experiment_5,48,0
line_805,Experiment_5,48,0
line_804,Experiment_5,2.5,1
line_804,Experiment_5,2.5,1
line_804,Experiment_5,2.5,1
line_804,Experiment_5,2.5,1
line_804,Experiment_5,2.5,1
line_804,Experiment_5,2.5,1
line_804,Experiment_5,2.5,1
line_804,Experiment_5,2.5,1
line_804,Experiment_5,2.5,1
line_804,Experiment_5,2.5,1
line_804,Experiment_5,2.5,1
line_804,Experiment_5,2.5,1
line_804,Experiment_5,2.5,1
line_804,Experiment_5,2.5,1
line_804,Experiment_5,2.5,1
line_804,Experiment_5,5,1
line_804,Experiment_5,5,1
line_804,Experiment_5,5,1
line_802,Experiment_5,2.5,1
line_802,Experiment_5,2.5,1
line_802,Experiment_5,2.5,1
line_802,Experiment_5,48,1
line_802,Experiment_5,48,0
line_802,Experiment_5,48,0
line_802,Experiment_5,48,0
line_802,Experiment_5,48,0
line_802,Experiment_5,48,0
line_802,Experiment_5,48,0
line_802,Experiment_5,48,0
line_802,Experiment_5,48,0
line_802,Experiment_5,48,0
line_802,Experiment_5,48,0
line_802,Experiment_5,48,0
line_802,Experiment_5,48,0
line_802,Experiment_5,48,0
line_802,Experiment_5,48,0
line_802,Experiment_5,48,0
line_802,Experiment_5,48,0
line_801,Experiment_5,48,0
line_801,Experiment_5,48,0
line_801,Experiment_5,48,0
line_801,Experiment_5,48,0
line_801,Experiment_5,48,0
line_801,Experiment_5,48,0
line_801,Experiment_5,48,0
line_801,Experiment_5,48,0
line_801,Experiment_5,48,0
line_801,Experiment_5,48,0
line_801,Experiment_5,48,0
line_801,Experiment_5,48,0
line_801,Experiment_5,48,0
line_801,Experiment_5,48,0
line_801,Experiment_5,48,0
line_801,Experiment_5,48,0
line_801,Experiment_5,48,0
line_801,Experiment_5,48,0
line_801,Experiment_5,48,0
line_801,Experiment_5,48,0
line_799,Experiment_5,24,1
line_799,Experiment_5,48,0
line_799,Experiment_5,48,0
line_799,Experiment_5,48,0
line_799,Experiment_5,48,0
line_799,Experiment_5,48,0
line_799,Experiment_5,48,0
line_799,Experiment_5,48,0
line_799,Experiment_5,48,0
line_799,Experiment_5,48,0
line_799,Experiment_5,48,0
line_799,Experiment_5,48,0
line_799,Experiment_5,48,0
line_799,Experiment_5,48,0
line_799,Experiment_5,48,0
line_799,Experiment_5,48,0
line_799,Experiment_5,48,0
line_799,Experiment_5,48,0
line_799,Experiment_5,48,0
line_799,Experiment_5,48,0
line_796,Experiment_5,48,0
line_796,Experiment_5,48,0
line_796,Experiment_5,48,0
line_796,Experiment_5,48,0
line_796,Experiment_5,48,0
line_796,Experiment_5,48,0
line_796,Experiment_5,48,0
line_796,Experiment_5,48,0
line_796,Experiment_5,48,0
line_796,Experiment_5,48,0
line_796,Experiment_5,48,0
line_796,Experiment_5,48,0
line_796,Experiment_5,48,0
line_796,Experiment_5,48,0
line_796,Experiment_5,48,0
line_796,Experiment_5,48,0
line_796,Experiment_5,48,0
line_796,Experiment_5,48,0
line_796,Experiment_5,48,0
line_790,Experiment_5,48,0
line_790,Experiment_5,48,0
line_790,Experiment_5,48,0
line_790,Experiment_5,48,0
line_790,Experiment_5,48,0
line_790,Experiment_5,48,0
line_790,Experiment_5,48,0
line_790,Experiment_5,48,0
line_790,Experiment_5,48,0
line_790,Experiment_5,48,0
line_790,Experiment_5,48,0
line_790,Experiment_5,48,0
line_790,Experiment_5,48,0
line_790,Experiment_5,48,0
line_790,Experiment_5,48,0
line_790,Experiment_5,48,0
line_790,Experiment_5,48,0
line_790,Experiment_5,48,0
line_790,Experiment_5,48,0
line_790,Experiment_5,48,0
line_787,Experiment_5,24,1
line_787,Experiment_5,48,1
line_787,Experiment_5,48,0
line_787,Experiment_5,48,0
line_787,Experiment_5,48,0
line_787,Experiment_5,48,0
line_787,Experiment_5,48,0
line_787,Experiment_5,48,0
line_787,Experiment_5,48,0
line_787,Experiment_5,48,0
line_787,Experiment_5,48,0
line_787,Experiment_5,48,0
line_787,Experiment_5,48,0
line_787,Experiment_5,48,0
line_787,Experiment_5,48,0
line_787,Experiment_5,48,0
line_787,Experiment_5,48,0
line_787,Experiment_5,48,0
line_787,Experiment_5,48,0
line_787,Experiment_5,48,0
line_786,Experiment_5,2.5,1
line_786,Experiment_5,2.5,1
line_786,Experiment_5,2.5,1
line_786,Experiment_5,2.5,1
line_786,Experiment_5,2.5,1
line_786,Experiment_5,2.5,1
line_786,Experiment_5,2.5,1
line_786,Experiment_5,2.5,1
line_786,Experiment_5,2.5,1
line_786,Experiment_5,2.5,1
line_786,Experiment_5,2.5,1
line_786,Experiment_5,2.5,1
line_786,Experiment_5,2.5,1
line_786,Experiment_5,2.5,1
line_786,Experiment_5,2.5,1
line_786,Experiment_5,2.5,1
line_786,Experiment_5,2.5,1
line_786,Experiment_5,2.5,1
line_786,Experiment_5,2.5,1
line_786,Experiment_5,5,1
line_783,Experiment_5,5,1
line_783,Experiment_5,11,1
line_783,Experiment_5,11,1
line_783,Experiment_5,11,1
line_783,Experiment_5,11,1
line_783,Experiment_5,11,1
line_783,Experiment_5,11,1
line_783,Experiment_5,11,1
line_783,Experiment_5,11,1
line_783,Experiment_5,11,1
line_783,Experiment_5,11,1
line_783,Experiment_5,11,1
line_783,Experiment_5,11,1
line_783,Experiment_5,11,1
line_783,Experiment_5,48,0
line_783,Experiment_5,48,0
line_783,Experiment_5,48,0
line_783,Experiment_5,48,0
line_783,Experiment_5,48,0
line_783,Experiment_5,48,0
line_776,Experiment_5,2.5,1
line_776,Experiment_5,2.5,1
line_776,Experiment_5,2.5,1
line_776,Experiment_5,2.5,1
line_776,Experiment_5,2.5,1
line_776,Experiment_5,2.5,1
line_776,Experiment_5,2.5,1
line_776,Experiment_5,2.5,1
line_776,Experiment_5,2.5,1
line_776,Experiment_5,2.5,1
line_776,Experiment_5,2.5,1
line_776,Experiment_5,2.5,1
line_776,Experiment_5,2.5,1
line_776,Experiment_5,2.5,1
line_776,Experiment_5,2.5,1
line_776,Experiment_5,2.5,1
line_776,Experiment_5,2.5,1
line_776,Experiment_5,2.5,1
line_774,Experiment_5,2.5,1
line_774,Experiment_5,2.5,1
line_774,Experiment_5,2.5,1
line_774,Experiment_5,2.5,1
line_774,Experiment_5,2.5,1
line_774,Experiment_5,2.5,1
line_774,Experiment_5,2.5,1
line_774,Experiment_5,2.5,1
line_774,Experiment_5,2.5,1
line_774,Experiment_5,2.5,1
line_774,Experiment_5,2.5,1
line_774,Experiment_5,2.5,1
line_774,Experiment_5,2.5,1
line_774,Experiment_5,5,1
line_774,Experiment_5,5,1
line_774,Experiment_5,5,1
line_774,Experiment_5,5,1
line_774,Experiment_5,5,1
line_774,Experiment_5,5,1
line_774,Experiment_5,5,1
line_765,Experiment_5,24,1
line_765,Experiment_5,48,0
line_765,Experiment_5,48,0
line_765,Experiment_5,48,0
line_765,Experiment_5,48,0
line_765,Experiment_5,48,0
line_765,Experiment_5,48,0
line_765,Experiment_5,48,0
line_765,Experiment_5,48,0
line_765,Experiment_5,48,0
line_765,Experiment_5,48,0
line_765,Experiment_5,48,0
line_765,Experiment_5,48,0
line_765,Experiment_5,48,0
line_765,Experiment_5,48,0
line_765,Experiment_5,48,0
line_765,Experiment_5,48,0
line_765,Experiment_5,48,0
line_765,Experiment_5,48,0
line_761,Experiment_5,2.5,1
line_761,Experiment_5,2.5,1
line_761,Experiment_5,2.5,1
line_761,Experiment_5,2.5,1
line_761,Experiment_5,2.5,1
line_761,Experiment_5,2.5,1
line_761,Experiment_5,2.5,1
line_761,Experiment_5,2.5,1
line_761,Experiment_5,2.5,1
line_761,Experiment_5,2.5,1
line_761,Experiment_5,2.5,1
line_761,Experiment_5,2.5,1
line_761,Experiment_5,2.5,1
line_761,Experiment_5,2.5,1
line_761,Experiment_5,2.5,1
line_761,Experiment_5,2.5,1
line_761,Experiment_5,2.5,1
line_761,Experiment_5,2.5,1
line_761,Experiment_5,2.5,1
line_757,Experiment_5,24,1
line_757,Experiment_5,24,1
line_757,Experiment_5,48,1
line_757,Experiment_5,48,0
line_757,Experiment_5,48,0
line_757,Experiment_5,48,0
line_757,Experiment_5,48,0
line_757,Experiment_5,48,0
line_757,Experiment_5,48,0
line_757,Experiment_5,48,0
line_757,Experiment_5,48,0
line_757,Experiment_5,48,0
line_757,Experiment_5,48,0
line_757,Experiment_5,48,0
line_757,Experiment_5,48,0
line_757,Experiment_5,48,0
line_757,Experiment_5,48,0
line_757,Experiment_5,48,0
line_757,Experiment_5,48,0
line_748,Experiment_5,48,0
line_748,Experiment_5,48,0
line_748,Experiment_5,48,0
line_748,Experiment_5,48,0
line_748,Experiment_5,48,0
line_748,Experiment_5,48,0
line_748,Experiment_5,48,0
line_748,Experiment_5,48,0
line_748,Experiment_5,48,0
line_748,Experiment_5,48,0
line_748,Experiment_5,48,0
line_748,Experiment_5,48,0
line_748,Experiment_5,48,0
line_748,Experiment_5,48,0
line_748,Experiment_5,48,0
line_748,Experiment_5,48,0
line_748,Experiment_5,48,0
line_748,Experiment_5,48,0
line_748,Experiment_5,48,0
line_748,Experiment_5,48,0
line_738,Experiment_5,48,0
line_738,Experiment_5,48,0
line_738,Experiment_5,48,0
line_738,Experiment_5,48,0
line_738,Experiment_5,48,0
line_738,Experiment_5,48,0
line_738,Experiment_5,48,0
line_738,Experiment_5,48,0
line_738,Experiment_5,48,0
line_738,Experiment_5,48,0
line_738,Experiment_5,48,0
line_738,Experiment_5,48,0
line_738,Experiment_5,48,0
line_738,Experiment_5,48,0
line_738,Experiment_5,48,0
line_738,Experiment_5,48,0
line_738,Experiment_5,48,0
line_738,Experiment_5,48,0
line_738,Experiment_5,48,0
line_737,Experiment_5,48,0
line_737,Experiment_5,48,0
line_737,Experiment_5,48,0
line_737,Experiment_5,48,0
line_737,Experiment_5,48,0
line_737,Experiment_5,48,0
line_737,Experiment_5,48,0
line_737,Experiment_5,48,0
line_737,Experiment_5,48,0
line_737,Experiment_5,48,0
line_737,Experiment_5,48,0
line_737,Experiment_5,48,0
line_737,Experiment_5,48,0
line_737,Experiment_5,48,0
line_737,Experiment_5,48,0
line_737,Experiment_5,48,0
line_737,Experiment_5,48,0
line_737,Experiment_5,48,0
line_737,Experiment_5,48,0
line_737,Experiment_5,48,0
line_732,Experiment_5,2.5,1
line_732,Experiment_5,48,0
line_732,Experiment_5,48,0
line_732,Experiment_5,48,0
line_732,Experiment_5,48,0
line_732,Experiment_5,48,0
line_732,Experiment_5,48,0
line_732,Experiment_5,48,0
line_732,Experiment_5,48,0
line_732,Experiment_5,48,0
line_732,Experiment_5,48,0
line_732,Experiment_5,48,0
line_732,Experiment_5,48,0
line_732,Experiment_5,48,0
line_732,Experiment_5,48,0
line_732,Experiment_5,48,0
line_732,Experiment_5,48,0
line_732,Experiment_5,48,0
line_732,Experiment_5,48,0
line_732,Experiment_5,48,0
line_730,Experiment_5,5,1
line_730,Experiment_5,5,1
line_730,Experiment_5,5,1
line_730,Experiment_5,5,1
line_730,Experiment_5,5,1
line_730,Experiment_5,5,1
line_730,Experiment_5,5,1
line_730,Experiment_5,5,1
line_730,Experiment_5,5,1
line_730,Experiment_5,5,1
line_730,Experiment_5,5,1
line_730,Experiment_5,5,1
line_730,Experiment_5,5,1
line_730,Experiment_5,5,1
line_730,Experiment_5,5,1
line_730,Experiment_5,5,1
line_730,Experiment_5,11,1
line_730,Experiment_5,11,1
line_727,Experiment_5,2.5,1
line_727,Experiment_5,2.5,1
line_727,Experiment_5,2.5,1
line_727,Experiment_5,2.5,1
line_727,Experiment_5,2.5,1
line_727,Experiment_5,2.5,1
line_727,Experiment_5,2.5,1
line_727,Experiment_5,2.5,1
line_727,Experiment_5,2.5,1
line_727,Experiment_5,2.5,1
line_727,Experiment_5,2.5,1
line_727,Experiment_5,2.5,1
line_727,Experiment_5,2.5,1
line_721,Experiment_5,48,0
line_721,Experiment_5,48,0
line_721,Experiment_5,48,0
line_721,Experiment_5,48,0
line_721,Experiment_5,48,0
line_721,Experiment_5,48,0
line_721,Experiment_5,48,0
line_721,Experiment_5,48,0
line_721,Experiment_5,48,0
line_721,Experiment_5,48,0
line_721,Experiment_5,48,0
line_721,Experiment_5,48,0
line_721,Experiment_5,48,0
line_721,Experiment_5,48,0
line_721,Experiment_5,48,0
line_716,Experiment_5,2.5,1
line_716,Experiment_5,2.5,1
line_716,Experiment_5,2.5,1
line_716,Experiment_5,2.5,1
line_716,Experiment_5,2.5,1
line_716,Experiment_5,2.5,1
line_716,Experiment_5,2.5,1
line_716,Experiment_5,2.5,1
line_716,Experiment_5,2.5,1
line_716,Experiment_5,2.5,1
line_716,Experiment_5,2.5,1
line_716,Experiment_5,2.5,1
line_716,Experiment_5,2.5,1
line_716,Experiment_5,2.5,1
line_716,Experiment_5,2.5,1
line_716,Experiment_5,2.5,1
line_716,Experiment_5,2.5,1
line_716,Experiment_5,2.5,1
line_714,Experiment_5,2.5,1
line_714,Experiment_5,2.5,1
line_714,Experiment_5,5,1
line_714,Experiment_5,5,1
line_714,Experiment_5,5,1
line_714,Experiment_5,5,1
line_714,Experiment_5,5,1
line_714,Experiment_5,5,1
line_714,Experiment_5,5,1
line_714,Experiment_5,5,1
line_714,Experiment_5,5,1
line_714,Experiment_5,5,1
line_714,Experiment_5,5,1
line_714,Experiment_5,5,1
line_714,Experiment_5,5,1
line_714,Experiment_5,5,1
line_714,Experiment_5,5,1
line_714,Experiment_5,5,1
line_714,Experiment_5,11,1
line_714,Experiment_5,48,1
line_712,Experiment_5,48,0
line_712,Experiment_5,48,0
line_712,Experiment_5,48,0
line_712,Experiment_5,48,0
line_712,Experiment_5,48,0
line_712,Experiment_5,48,0
line_712,Experiment_5,48,0
line_712,Experiment_5,48,0
line_712,Experiment_5,48,0
line_707,Experiment_5,2.5,1
line_707,Experiment_5,2.5,1
line_707,Experiment_5,2.5,1
line_707,Experiment_5,2.5,1
line_707,Experiment_5,2.5,1
line_707,Experiment_5,2.5,1
line_707,Experiment_5,2.5,1
line_707,Experiment_5,2.5,1
line_707,Experiment_5,2.5,1
line_707,Experiment_5,2.5,1
line_707,Experiment_5,5,1
line_707,Experiment_5,5,1
line_707,Experiment_5,5,1
line_707,Experiment_5,5,1
line_707,Experiment_5,5,1
line_707,Experiment_5,5,1
line_707,Experiment_5,5,1
line_707,Experiment_5,5,1
line_707,Experiment_5,5,1
line_707,Experiment_5,5,1
line_705,Experiment_5,48,0
line_705,Experiment_5,48,0
line_705,Experiment_5,48,0
line_705,Experiment_5,48,0
line_705,Experiment_5,48,0
line_705,Experiment_5,48,0
line_705,Experiment_5,48,0
line_705,Experiment_5,48,0
line_705,Experiment_5,48,0
line_705,Experiment_5,48,0
line_705,Experiment_5,48,0
line_705,Experiment_5,48,0
line_705,Experiment_5,48,0
line_705,Experiment_5,48,0
line_705,Experiment_5,48,0
line_705,Experiment_5,48,0
line_705,Experiment_5,48,0
line_703,Experiment_5,2.5,1
line_703,Experiment_5,2.5,1
line_703,Experiment_5,5,1
line_703,Experiment_5,5,1
line_703,Experiment_5,5,1
line_703,Experiment_5,5,1
line_703,Experiment_5,5,1
line_703,Experiment_5,11,1
line_703,Experiment_5,11,1
line_703,Experiment_5,11,1
line_703,Experiment_5,11,1
line_703,Experiment_5,11,1
line_703,Experiment_5,11,1
line_703,Experiment_5,11,1
line_703,Experiment_5,11,1
line_703,Experiment_5,11,1
line_703,Experiment_5,24,1
line_703,Experiment_5,24,1
line_703,Experiment_5,24,1
line_703,Experiment_5,48,0
line_639,Experiment_5,48,0
line_639,Experiment_5,48,0
line_639,Experiment_5,48,0
line_639,Experiment_5,48,0
line_639,Experiment_5,48,0
line_639,Experiment_5,48,0
line_639,Experiment_5,48,0
line_639,Experiment_5,48,0
line_639,Experiment_5,48,0
line_639,Experiment_5,48,0
line_639,Experiment_5,48,0
line_639,Experiment_5,48,0
line_639,Experiment_5,48,0
line_639,Experiment_5,48,0
line_639,Experiment_5,48,0
line_639,Experiment_5,48,0
line_639,Experiment_5,48,0
line_639,Experiment_5,48,0
line_639,Experiment_5,48,0
line_639,Experiment_5,48,0
line_634,Experiment_5,2.5,1
line_634,Experiment_5,2.5,1
line_634,Experiment_5,2.5,1
line_634,Experiment_5,2.5,1
line_634,Experiment_5,2.5,1
line_634,Experiment_5,2.5,1
line_634,Experiment_5,2.5,1
line_634,Experiment_5,2.5,1
line_634,Experiment_5,2.5,1
line_634,Experiment_5,2.5,1
line_634,Experiment_5,2.5,1
line_634,Experiment_5,2.5,1
line_634,Experiment_5,2.5,1
line_630,Experiment_5,2.5,1
line_630,Experiment_5,48,0
line_630,Experiment_5,48,0
line_630,Experiment_5,48,0
line_630,Experiment_5,48,0
line_630,Experiment_5,48,0
line_630,Experiment_5,48,0
line_630,Experiment_5,48,0
line_630,Experiment_5,48,0
line_630,Experiment_5,48,0
line_630,Experiment_5,48,0
line_630,Experiment_5,48,0
line_630,Experiment_5,48,0
line_630,Experiment_5,48,0
line_630,Experiment_5,48,0
line_630,Experiment_5,48,0
line_630,Experiment_5,48,0
line_630,Experiment_5,48,0
line_630,Experiment_5,48,0
line_627,Experiment_5,48,0
line_627,Experiment_5,48,0
line_627,Experiment_5,48,0
line_627,Experiment_5,48,0
line_627,Experiment_5,48,0
line_627,Experiment_5,48,0
line_627,Experiment_5,48,0
line_627,Experiment_5,48,0
line_627,Experiment_5,48,0
line_627,Experiment_5,48,0
line_627,Experiment_5,48,0
line_627,Experiment_5,48,0
line_627,Experiment_5,48,0
line_627,Experiment_5,48,0
line_627,Experiment_5,48,0
line_627,Experiment_5,48,0
line_627,Experiment_5,48,0
line_627,Experiment_5,48,0
line_627,Experiment_5,48,0
line_627,Experiment_5,48,0
line_595,Experiment_5,48,0
line_595,Experiment_5,48,0
line_595,Experiment_5,48,0
line_595,Experiment_5,48,0
line_595,Experiment_5,48,0
line_595,Experiment_5,48,0
line_595,Experiment_5,48,0
line_595,Experiment_5,48,0
line_595,Experiment_5,48,0
line_595,Experiment_5,48,0
line_595,Experiment_5,48,0
line_595,Experiment_5,48,0
line_595,Experiment_5,48,0
line_595,Experiment_5,48,0
line_595,Experiment_5,48,0
line_595,Experiment_5,48,0
line_589,Experiment_5,11,1
line_589,Experiment_5,11,1
line_589,Experiment_5,24,1
line_589,Experiment_5,48,0
line_589,Experiment_5,48,0
line_589,Experiment_5,48,0
line_589,Experiment_5,48,0
line_589,Experiment_5,48,0
line_589,Experiment_5,48,0
line_589,Experiment_5,48,0
line_589,Experiment_5,48,0
line_589,Experiment_5,48,0
line_589,Experiment_5,48,0
line_589,Experiment_5,48,0
line_589,Experiment_5,48,0
line_589,Experiment_5,48,0
line_589,Experiment_5,48,0
line_589,Experiment_5,48,0
line_584,Experiment_5,48,0
line_584,Experiment_5,48,0
line_584,Experiment_5,48,0
line_584,Experiment_5,48,0
line_584,Experiment_5,48,0
line_584,Experiment_5,48,0
line_584,Experiment_5,48,0
line_584,Experiment_5,48,0
line_584,Experiment_5,48,0
line_584,Experiment_5,48,0
line_584,Experiment_5,48,0
line_584,Experiment_5,48,0
line_584,Experiment_5,48,0
line_584,Experiment_5,48,0
line_584,Experiment_5,48,0
line_584,Experiment_5,48,0
line_584,Experiment_5,48,0
line_584,Experiment_5,48,0
line_566,Experiment_5,2.5,1
line_566,Experiment_5,2.5,1
line_566,Experiment_5,2.5,1
line_566,Experiment_5,2.5,1
line_566,Experiment_5,2.5,1
line_566,Experiment_5,2.5,1
line_566,Experiment_5,2.5,1
line_566,Experiment_5,2.5,1
line_566,Experiment_5,2.5,1
line_566,Experiment_5,2.5,1
line_566,Experiment_5,2.5,1
line_566,Experiment_5,2.5,1
line_566,Experiment_5,2.5,1
line_566,Experiment_5,2.5,1
line_566,Experiment_5,2.5,1
line_566,Experiment_5,2.5,1
line_566,Experiment_5,2.5,1
line_563,Experiment_5,2.5,1
line_563,Experiment_5,2.5,1
line_563,Experiment_5,2.5,1
line_563,Experiment_5,2.5,1
line_563,Experiment_5,2.5,1
line_563,Experiment_5,2.5,1
line_563,Experiment_5,2.5,1
line_563,Experiment_5,2.5,1
line_563,Experiment_5,2.5,1
line_563,Experiment_5,2.5,1
